Id,Directory,MapName,MapDescription0,MapDescription1,PvpShortDescription,PvpLongDescription,Corpse0,Corpse1,MapType,InstanceType,ExpansionId,AreaTableId,LoadingScreenId,TimeOfDayOverride,ParentMapId,CosmeticParentMapId,TimeOffset,MinimapIconScale,CorpseMapId,MaxPlayers,WindSettingsId,ZmpFileDataId,WdtFileDataId,Flags0,Flags1
"1778","ArgusRifts","關卡設計之地","","","","","0","0","1","0","7","0","0","-1","-1","-1","0","1","-1","0","12","0","1670532","8396383","262192"
"1779","Argus_Rifts","侵略點","","","","","0","0","1","0","6","0","0","-1","-1","-1","0","1","-1","0","0","0","1670743","8396381","262192"
"1780","Islands8","Islands LD Playground","","","","","0","0","1","5","7","0","434","-1","-1","-1","0","1","-1","0","12","0","1672153","411057759","263728"
"1782","SilithusBG","騰湧灘頭","這個戰場的地點在四風峽

搶金鏖戰是一場15人對15人的資源戰","這個戰場的地點在四風峽

搶金鏖戰是一場15人對15人的資源戰","從希利蘇斯取得艾澤萊晶岩","- 為你的陣營取得10個艾澤萊晶岩以獲得勝利","0","0","1","3","6","0","3","-1","-1","1","0","1","-1","0","0","0","1673777","8396381","786448"
"1784","PA_SMALL_CAVE01_Pristine_A","8.0 Islands - Cave - Hozen [Dev/Not Used]","","","","","0","0","4","0","7","0","0","-1","-1","-1","0","1","-1","0","0","0","2449152","3587","262144"
"1785","Islands_Pirateship_Plank","8.0 Islands - Ship - Pirateship","","","","","0","0","4","0","7","0","0","-1","-1","-1","0","1","-1","0","0","0","2449153","3585","262144"
"1786","Islands_Transport_Horde_Zeppelin","8.0 Islands - Zeppelin - Goblin","","","","","0","0","4","0","7","0","0","-1","-1","-1","0","1","-1","0","0","0","2449154","3585","262144"
"1787","Islands_PA_Mogu_Crypt_07","8.0 Islands - Micro - Mogu Crypt","","","","","0","0","4","0","7","0","0","-1","-1","-1","0","1","-1","0","0","0","2449155","3585","262144"
"1788","Islands_6AS_Cave_01","8.0 Islands - Cave - Primitve [Dev/Not Used]","","","","","0","0","4","0","7","0","0","-1","-1","-1","0","1","-1","0","0","0","2449156","3587","262144"
"1789","Islands_Saurok_Cave_Large","8.0 Islands - Cave - Saurok - Large [Dev/Not Used]","","","","","0","0","4","0","7","0","0","-1","-1","-1","0","1","-1","0","0","0","1777310","3587","262144"
"1795","ShwayderLand","恆春谷","","","","","0","0","1","0","7","0","327","-1","870","-1","0","1","-1","0","0","0","1680166","25181789","262160"
"1802","AzeriteBG","8.0 BG Temp","這個戰場的地點在四風峽

搶金鏖戰是一場15人對15人的資源戰","這個戰場的地點在四風峽

搶金鏖戰是一場15人對15人的資源戰","從希利蘇斯取得艾澤萊晶岩","- 為你的陣營取得10個艾澤萊晶岩以獲得勝利","0","0","1","3","7","0","245","-1","-1","-1","0","1","-1","0","12","0","1685798","8396383","786448"
"1803","AzeriteBG1","騰湧海岸","我們發現菲拉斯沿岸某座未知的島嶼上，有著大量的艾澤萊晶岩，現在那裡叫做騰湧海岸。","我們發現菲拉斯沿岸某座未知的島嶼上，有著大量的艾澤萊晶岩，現在那裡叫做騰湧海岸。","收集艾澤萊晶岩","- 取得1500個艾澤萊晶岩","0","0","1","3","6","0","436","-1","-1","-1","0","1","-1","0","0","0","1686724","8404573","786448"
"1804","WarfrontsPrototype3","激流堡之役","","","","","0","0","1","5","7","0","3","-1","-1","-1","0","1","-1","0","17","0","1693564","142622303","262272"
"1805","Islands_7HU_Transport_Alliance_Battleship01","8.0 Islands - Event","","","","","0","0","4","0","7","0","0","-1","-1","-1","0","1","-1","0","0","0","2449157","3587","262144"
"1806","StormwindEmbassy","聯盟戰艦 - 風之救贖","","","","","0","0","4","0","7","0","0","-1","-1","-1","0","1","-1","0","0","0","1777211","3585","262144"
"1807","Islands_6OR_Horde_Ship01","8.0 Islands - Event","","","","","0","0","4","0","7","0","0","-1","-1","-1","0","1","-1","0","0","0","2449158","3587","262144"
"1809","MechagnomeIsland","機械地精島","","","","","0","0","1","0","6","0","0","-1","-1","-1","0","1","-1","0","12","0","1697398","10501727","262192"
"1811","QuestTraining","任務訓練","","","","","0","0","1","0","6","0","251","-1","-1","-1","0","1","-1","0","12","0","1697819","10501727","262192"
"1812","SuramarNightborneUnlock","蘇拉瑪爾","","","","","0","0","1","5","6","0","0","-1","-1","1220","0","1","-1","0","0","0","1699486","134233693","262192"
"1813","Islands801","Un'gol Ruins (Islands 1)","","","Test - Islands - Un'gol Ruins","","0","0","1","5","7","0","549","-1","-1","-1","0","1","-1","0","12","0","1702779","411057757","4621872"
"1814","Islands802","Havenswood (Islands 2)","","","","","0","0","1","5","7","0","549","-1","-1","-1","0","1","-1","0","12","0","1705997","411057757","4621872"
"1815","Silithus","希利蘇斯","","","","","0","0","1","0","6","0","3","-1","-1","-1","0","1","-1","0","0","0","1708051","159399517","262160"
"1817","SilithusPhase01","希利蘇斯：世界創口","","","","","0","0","1","0","0","0","3","-1","1","-1","0","1","-1","0","0","1771936","1711065","25181789","262416"
"1818","SilvermoonCity","銀月城","","","","","0","0","1","5","0","0","0","-1","-1","-1","0","1","-1","0","12","0","1711924","151010909","262168"
"1822","BoralusDungeon","波拉勒斯圍城戰","","","","","0","0","1","1","7","0","542","-1","-1","1643","0","1","-1","0","12","0","1721709","-2139079075","262960"
"1825","KulTirasArena","勾角地","","","","","0","0","1","4","7","0","545","0","-1","1643","0","1","-1","0","12","0","1712797","8396381","787728"
"1839","KarazanChess","卡拉贊西洋棋","","","","","0","0","1","0","7","0","200","-1","-1","-1","0","1","-1","0","11","0","1720699","8396381","262160"
"1840","SunwellUnlockScenario","太陽之井","","","","","12551.76","-6774.565","1","5","6","0","411","-1","-1","-1","0","1","530","25","0","0","1721446","151010909","262168"
"1841","UnderrotDungeon","幽腐深窟","","","","","0","0","1","1","7","0","553","-1","-1","-1","0","1","-1","0","20","0","1721901","8396381","262704"
"1844","Islands_7FK_Forsaken_Ship03","8.0 Islands - Event","","","","","0","0","4","0","7","0","0","-1","-1","-1","0","1","-1","0","0","0","1777259","3585","262144"
"1845","Islands_7VR_Vrykul_Ship01","8.0 Islands - Event","","","","","0","0","4","0","7","0","0","-1","-1","-1","0","1","-1","0","0","0","1777253","3585","262144"
"1846","Islands_6HU_Transport_Cargoship","8.0 Islands - Ship - 6HU Cargoship","","","","","0","0","4","0","7","0","0","-1","-1","-1","0","1","-1","0","0","0","1777247","3585","262144"
"1847","Dev Map  G","Dev Map - G","","","","","0","0","1","0","6","0","0","-1","-1","-1","0","1","-1","0","12","0","1727578","142622303","263184"
"1849","Islands_ND_ICEBREAKER_SHIP_BG_TRANSPORT","8.0 Islands - Event","","","","","0","0","4","0","7","0","0","-1","-1","-1","0","1","-1","0","0","0","1777200","3587","262144"
"1850","Islands_6HU_Transport_Buccaneer","8.2.5 - MSEM - 1850","","","","","0","0","4","0","7","0","0","-1","-1","-1","0","1","-1","0","0","0","1777194","3585","262144"
"1851","Islands_7FK_Transport_Buccaneer","8.0 Islands - Ship - 7FK Buccaneer","","","","","0","0","4","0","7","0","0","-1","-1","-1","0","1","-1","0","0","0","1777188","3585","262144"
"1852","Islands_Horde_Submarine","8.0 Islands - Ship - Player Horde - Submarine [Dev/Not Used]","","","","","0","0","4","0","7","0","0","-1","-1","-1","0","1","-1","0","0","0","1777177","3587","262144"
"1853","Islands_Alliance_Submarine","8.0 Islands - Event","","","","","0","0","4","0","7","0","0","-1","-1","-1","0","1","-1","0","0","0","1777165","3587","262144"
"1854","Islands_7VS_Cavemicro03","8.0 Islands - Cave - 7VS Cave Micro 03 [Dev/Not Used]","","","","","0","0","4","0","7","0","0","-1","-1","-1","0","1","-1","0","0","0","1777171","3587","262144"
"1855","LightforgedVindicaar","梵迪卡爾","","","","","0","0","4","0","6","0","411","-1","-1","-1","0","1","-1","0","0","0","2449138","3649","262192"
"1856","TransportAzeriteBGAllianceAirship","Transport: Azerite BG - Alliance Airship","","","","","0","0","3","0","6","0","0","-1","-1","-1","0","1","-1","0","0","0","0","3585","786448"
"1857","TransportAzeriteBGHordeGunship","Transport: Azerite BG - Horde Gunship","","","","","0","0","3","0","6","0","0","-1","-1","-1","0","1","-1","0","0","0","0","3585","786448"
"1860","LightforgedDraeneiVindicaar","梵迪卡爾","","","","","0","0","1","0","6","0","411","-1","-1","-1","0","1","-1","0","0","0","1757750","7773","262192"
"1861","NazmirRaid","奧迪爾","","","","","0","0","1","2","7","0","548","-1","-1","-1","0","1","-1","0","12","0","1778295","142614109","263728"
"1862","DrustvarDungeon","威奎斯特莊園","","","","","0","0","1","1","7","0","437","0","-1","-1","0","1","-1","0","20","0","1780520","8404573","262656"
"1863","BLTestMap","BL - Test Map","","","","","0","0","1","0","6","0","0","-1","-1","-1","0","1","-1","0","0","0","1782594","7775","262192"
"1864","SeaPriestDungeon","風暴聖壇","","","","","0","0","1","1","7","0","543","-1","-1","1643","0","1","-1","0","13","0","1784882","-2139079075","262704"
"1865","VoidElfHub","特洛古斯裂隙","","","","","0","0","1","0","6","0","411","-1","-1","-1","0","1","-1","0","0","0","1795847","142614109","262160"
"1876","WarfrontsArathi","阿拉希戰爭前線 - 部落","","","","","0","0","1","5","7","0","544","-1","-1","0","0","1","-1","0","12","0","1803607","-931119523","264464"
"1877","SnakeDungeon","瑟沙利斯神廟","","","","","0","0","1","1","7","0","441","-1","-1","-1","0","1","-1","0","12","0","1810984","8396381","262704"
"1878","BlackrockDepthsDarkIron","zzOLD_Blackrock Depths","","","","","-7178.095","-928.6395","2","0","7","9666","103","-1","-1","-1","0","1","0","5","0","0","2204823","134219267","262144"
"1879","rymoore","尤倫達爾 (海嶼7)","","","","","0","0","1","5","7","0","549","-1","-1","-1","0","1","-1","0","12","0","1819921","411057757","4621872"
"1880","TitanIsland","8.0 Islands - Titan Island - Prototype","","","","","0","0","1","5","7","0","434","-1","-1","-1","0","1","-1","0","12","0","1820954","411057759","263728"
"1881","Islands9","8.0 Islands - Sinkhole - Prototype","","","","","0","0","1","5","7","0","434","-1","-1","-1","0","1","-1","0","12","0","1821100","411057759","263728"
"1882","Islands10","Verdant Wilds (Islands 8)","","","","","0","0","1","5","7","0","549","-1","-1","-1","0","1","-1","0","12","0","1821204","411057757","4621872"
"1883","Islands01","Whispering Reef (Islands 10)","","","","","0","0","1","5","7","0","549","-1","-1","-1","0","1","-1","0","12","0","1821844","411057757","4621872"
"1884","SiegeOfOrgrimmarZone","圍攻奧格瑪 - 瑪格哈獸人解鎖事件","","","","","0","0","1","5","7","0","359","-1","-1","-1","0","1","-1","0","12","0","1822089","8396381","262144"
"1885","Islands803","8.0 Islands - White Mesa - Prototype","","","","","0","0","1","5","7","0","434","-1","-1","-1","0","1","-1","0","12","0","1825112","411057759","263728"
"1886","Islands_7VR_Swamp_Prototype","8.0 Islands - Swamp - Prototype","","","","","0","0","4","0","7","0","0","-1","-1","-1","0","1","-1","0","0","0","2449172","142622275","263184"
"1887","Islands_7VR_Swamp_Prototype2","8.0 Islands - Swamp - Prototype","","","","","0","0","1","0","7","0","0","-1","-1","-1","0","1","-1","0","12","0","1825427","142622303","263184"
"1888","Islands888","8.0 Islands Josh","","","","","0","0","1","5","7","0","434","-1","-1","-1","0","1","-1","0","12","0","1826038","411057759","263728"
"1889","Islands666","8.0 Islands - Katalina - Prototype","","","","","0","0","1","5","0","0","434","-1","-1","-1","0","1","-1","0","12","0","1827425","411057759","263728"
"1890","AssassinsScenarioDRU","8.0 Assassins Scenario - Drustvar","","","","","0","0","1","5","7","0","434","-1","-1","-1","0","1","-1","0","12","0","1830197","532063","262192"
"1891","Islands805","8.0 Islands - Cursed - Prototype","","","","","0","0","1","5","7","0","434","-1","-1","-1","0","1","-1","0","12","0","1831750","411057759","263728"
"1892","Islands11","The Rotting Mire (Islands 9)","","","","","0","0","1","5","7","0","549","-1","-1","-1","0","1","-1","0","12","0","1832179","411057757","4621872"
"1893","NecromancyIsland","The Dread Chain (Islands 4)","","","","","0","0","1","5","7","0","549","-1","-1","-1","0","1","-1","0","12","0","1838370","411057757","4621872"
"1895","Islands1106","8.0 Islands - lost World Prototype","","","","","0","0","1","5","7","0","434","-1","-1","-1","0","1","-1","0","12","0","1840578","411057759","263728"
"1896","Islands420","8.0 Islands - Wonderland - Prototype","","","","","0","0","1","5","7","0","434","-1","-1","-1","0","1","-1","0","12","0","1840906","411057759","263728"
"1897","Islands24","Molten Cay (Islands 6)","","","","","0","0","1","5","7","0","549","-1","-1","-1","0","1","-1","0","12","0","1841511","411057757","4621872"
"1898","Islands22","Skittering Hollow (Islands 5)","","","","","0","0","1","5","7","0","549","-1","-1","-1","0","1","-1","0","12","0","1845569","411057757","4621872"
"1899","Islands23","8.0 Islands - Junker Gnome Caverns - Prototype","","","","","0","0","1","5","7","0","434","-1","-1","-1","0","1","-1","0","12","0","1845519","411057759","263728"
"1900","Silithus_Airship_Alliance","This Map Was Made In The Wrong Branch - Re-use If Needed","","","","","0","0","4","0","5","0","0","-1","-1","-1","0","1","-1","0","0","0","2449173","3587","262144"
"1901","Silithus_Airship_Horde","This Map Was Made In The Wrong Branch - Re-use If Needed","","","","","0","0","4","0","5","0","0","-1","-1","-1","0","1","-1","0","0","0","2449174","3587","262144"
"1902","SilithusAllianceGunship","希利蘇斯聯盟砲艇","","","","","0","0","4","0","6","0","0","-1","-1","-1","0","1","-1","0","0","0","2449147","3585","262152"
"1903","SilithusHordeGunship","希利蘇斯部落砲艇","","","","","0","0","4","0","6","0","0","-1","-1","-1","0","1","-1","0","0","0","2449148","3585","262152"
"1904","escapefromstockades","暴風城逃離監獄","","","","","0","0","1","5","7","0","4","0","-1","-1","0","1","-1","0","17","0","1858956","7773","262192"
"1906","zandalarcontinentfinale","贊達拉大陸結局","","","","","0","0","1","5","7","0","434","-1","-1","1642","0","1","-1","0","12","0","1860054","411057757","263216"
"1907","Islands_Panderan_Farm","Snowblossom Village (Islands 3)","","","","","0","0","1","5","7","0","549","-1","-1","-1","0","1","-1","0","12","0","1868260","411057757","4621872"
"1909","TransportKulTirasBridgeportShip","[UNUSED] Transport: Kul Tiras - Bridgeport","","","","","0","0","3","0","7","0","0","-1","-1","-1","0","1","-1","0","0","0","0","3585","262144"
"1910","TransportKulTirasBridgeportMaidens","傳送：庫爾提拉斯 - 橋梁港 - 處女號","","","","","0","0","4","0","7","0","0","-1","-1","-1","0","1","-1","0","0","0","2449161","3585","262144"
"1911","ZandalariArena","穆干巴拉","","","","","0","0","1","4","7","0","546","-1","-1","-1","0","1","-1","0","12","0","1890596","8404573","787504"
"1912","Islands_7az_cave02","8.0 Islands - Cave - 7AZ Cave 02 [Dev/Not Used]","","","","","0","0","4","0","7","0","0","-1","-1","-1","0","1","-1","0","0","0","2449168","3587","262144"
"1913","PhaseableMONazmirTriangulationPlatform","PhaseableMO: Nazmir - Triangulation Platform","","","","","0","0","4","0","7","0","0","-1","-1","-1","0","1","-1","0","0","0","2449169","3585","262144"
"1916","PhaseableMONazmirShipWorldQuest","PhaseableMO: Nazmir - Ship World Quest","","","","","0","0","4","0","7","0","0","-1","-1","-1","0","1","-1","0","0","0","2449181","3585","262144"
"1917","GorgrondOrcs","Gorgrond - Mag'har Scenario","","","","","0","0","1","5","7","0","360","1080","-1","-1","0","1","-1","0","12","0","1923857","151010909","262160"
"1918","Kalimdor 2","Kalimdor Darkshore Phase","","","","","0","0","1","0","7","0","3","-1","1","1","0","1","-1","0","12","804935","1938745","159399517","262160"
"1919","Islands_KL_Skywall_Entrance_Building_03","8.0 Islands - Platform - KL Skywall Entrance Building 03","","","","","0","0","4","0","7","0","0","-1","-1","-1","0","1","-1","0","0","0","2449177","3585","262144"
"1920","Islands_MD_Flamegate_E","8.0 Islands - Platform - MD Flamegate E","","","","","0","0","4","0","7","0","0","-1","-1","-1","0","1","-1","0","0","0","2449162","3585","262144"
"1921","Islands_8HU_Kultiras_ShipMedium01","8.0 Islands - Ship - Player Alliance - Kul'Tiras Medium 01 With Gangplank","","","","","0","0","4","0","7","0","0","-1","-1","-1","0","1","-1","0","0","0","2449163","3585","262144"
"1922","Islands_8TR_Zandalari_ShipMediumTransport01","8.0 Islands - Ship - Player Horde - Zandalari Medium 01 With Gangplank","","","","","0","0","4","0","7","0","0","-1","-1","-1","0","1","-1","0","0","0","2449164","3585","262144"
"1923","Islands_Deepholm_Mercury_Pool01","8.0 Islands - Platform - Deepholm Mercury Pool 01","","","","","0","0","4","0","7","0","0","-1","-1","-1","0","1","-1","0","0","0","2449165","3585","262144"
"1924","Islands_7AZ_Vashjir_Small_Cave_A","8.0 Islands - Platform - 7AZ Vashjir Small Cave A","","","","","0","0","4","0","7","0","0","-1","-1","-1","0","1","-1","0","0","0","2449166","3585","262144"
"1925","DevMapH","Dev Map - H","","","","","0","0","1","0","7","0","0","-1","-1","-1","0","1","-1","0","12","0","1949764","142614111","263184"
"1926","KulTiranFlagship","8.1.5 Allies - Kul Tiran Flagship (JAK)","","","","","0","0","4","0","7","0","0","-1","-1","-1","0","1","-1","0","0","0","2449167","3585","262144"
"1927","ZandalariFlagship","贊達拉旗艦","","","","","0","0","4","0","7","0","0","-1","-1","-1","0","1","-1","0","0","0","2449170","3585","262144"
"1929","HallOfCommunion(Destroyed)","心之室","","","","","0","0","1","0","7","0","434","-1","-1","-1","0","1","-1","0","12","0","1962585","142614109","262160"
"1930","ZandalarAllianceIntroScenerio","Zandalar Alliance Intro Scenario","","","","","0","0","1","0","7","0","434","-1","1642","1642","0","1","-1","0","12","0","1965630","8404573","263216"
"1931","LordaeronBlight","羅德隆疫區","","","","","0","0","1","0","6","0","4","-1","0","0","0","1","-1","0","12","0","1967057","142622301","262928"
"1932","BlackrockDepthsDarkIron2","Blackrock Depths - Dark Iron Scenario","","","","","-7178.095","-928.6395","1","5","7","0","103","-1","-1","-1","0","1","0","5","12","0","1968206","142614101","263184"
"1934","Islands_8KUL_CaveMicro_freehold01","8.0 Islands - Cave - 8KUL_CaveMicro_freehold01 [Dev/Not Used]","","","","","0","0","4","0","7","0","0","-1","-1","-1","0","1","-1","0","0","0","2449182","3587","262144"
"1935","Islands_8KUL_CaveMicro01","8.0 Islands - Cave - 8KUL_CaveMicro01","","","","","0","0","4","0","7","0","0","-1","-1","-1","0","1","-1","0","0","0","2449183","3585","262144"
"1936","Islands_8KUL_CaveMicro02","8.0 Islands - Cave - 8KUL_CaveMicro02","","","","","0","0","4","0","7","0","0","-1","-1","-1","0","1","-1","0","0","0","2449184","3585","262144"
"1937","Islands_8KUL_CaveMicro03","8.0 Islands - Cave - 8KUL_CaveMicro03","","","","","0","0","4","0","7","0","0","-1","-1","-1","0","1","-1","0","0","0","2449185","3585","262144"
"1938","Islands_8RIV_CaveMicro_01","8.0 Islands - Cave - 8RIV_CaveMicro_01","","","","","0","0","4","0","7","0","0","-1","-1","-1","0","1","-1","0","0","0","2449186","3585","262144"
"1939","Islands_8RIV_CaveMicro_02","8.0 Islands - Cave - 8RIV_CaveMicro_02","","","","","0","0","4","0","7","0","0","-1","-1","-1","0","1","-1","0","0","0","2449187","3585","262144"
"1940","StormwindEmbassyVoldunStatic","聯盟戰艦 - 風之救贖，沃魯敦","","","","","0","0","4","0","7","0","0","-1","-1","-1","0","1","-1","0","0","0","2449178","3585","262144"
"1941","TransportNazmirRaidElevator","傳送：納茲米爾團隊升降梯","","","","","0","0","3","0","7","0","434","-1","-1","-1","0","1","-1","0","0","0","0","3585","262144"
"1942","MoltenCoreDarkIron","熔火之心","","","","","-7178.095","-928.6395","1","0","7","0","192","-1","-1","-1","0","1","0","5","12","0","1970812","142614101","263184"
"1943","WarfrontsArathi - Alliance","阿拉希戰爭前線 - 聯盟","","","","","0","0","1","5","7","0","544","-1","-1","0","0","1","-1","0","12","0","1971287","-931119523","264464"
"1944","ScenarioThrosDeathRealm","瑟洛斯，荒疫之原","","","","","0","0","1","5","7","0","434","-1","-1","-1","0","1","-1","0","12","0","1987982","9444957","262192"
"1945","ArathiHighlands2","阿拉希高地2","","","","","0","0","1","0","7","0","434","-1","0","0","0","1","-1","0","12","0","1993307","159399517","262416"
"1946","ProtoShips","Prototype - Ships","","","","","0","0","1","0","7","0","434","-1","-1","-1","0","1","-1","0","12","0","1997283","8404575","263216"
"1947","TransportProtoAllianceShip","Transport: Proto - Alliance Ship","","","","","0","0","3","0","7","0","0","-1","-1","-1","0","1","-1","0","0","0","0","3587","262160"
"1948","TransportProtoHordeShip","Transport: Proto - Horde Ship","","","","","0","0","3","0","7","0","0","-1","-1","-1","0","1","-1","0","0","0","0","3587","262160"
"1949","8BoostExperienceAlliance","8.0 Boost Experience - Alliance","","","","","0","0","1","1","6","0","434","-1","-1","1803","0","1","-1","0","12","0","2009461","545275485","262289"
"1950","8BoostExperienceHorde","8.0 Boost Experience - Horde","","","","","0","0","1","1","6","0","434","-1","-1","1803","0","1","-1","0","12","0","2009497","545275485","262289"
"1951","8TransportBoostExperienceAllianceGunship","8.0 Transport: Boost Experience - Alliance Gunship","","","","","0","0","3","0","7","0","0","-1","-1","-1","0","1","-1","0","0","0","0","3585","262144"
"1952","8TransportBoostExperienceHordeGunship","8.0 Transport: Boost Experience - Horde Gunship","","","","","0","0","3","0","5","0","0","-1","-1","-1","0","1","-1","0","0","0","0","3585","262144"
"1953","Islands_demigod_dome_living","8.0 Islands - Platform - demigod dome living","","","","","0","0","4","0","7","0","0","-1","-1","-1","0","1","-1","0","0","0","2449175","3585","262144"
"1954","GreatSea","無盡之海聯盟","","","","","0","0","1","0","7","0","0","-1","-1","-1","0","1","-1","0","12","1602425","2020075","411057757","263184"
"1955","ScenarioIslandsTutorial","蠻荒之島","","","","","0","0","1","5","6","0","549","-1","-1","-1","0","1","-1","0","12","0","2019944","7765","262144"
"1956","Islands_Hot_OldGod_03","8.0 Islands - Platform - Hot Old God 03","","","","","0","0","4","0","7","0","0","-1","-1","-1","0","1","-1","0","0","0","2449179","3585","262144"
"1957","Islands_OldGod","8.0 Islands - Platform - Old God","","","","","0","0","4","0","7","0","0","-1","-1","-1","0","1","-1","0","0","0","2449180","3585","262144"
"1958","ZandalariTransportShip","黃金掠水號 - 贊達拉運輸艦","","","","","0","0","3","0","7","0","0","-1","-1","-1","0","1","-1","0","0","0","0","3649","262192"
"1959","ZandalariTransportShipLarge","贊達拉大型運輸艦","","","","","0","0","3","0","7","0","0","-1","-1","-1","0","1","-1","0","0","0","0","3649","262192"
"1962","GoblinShipFinal","哥布林最終船艦","","","","","0","0","3","0","7","0","0","-1","-1","-1","0","1","-1","0","0","0","0","3649","262192"
"1963","DevMapI","Dev Map - I","","","","","0","0","1","1","7","0","434","-1","-1","1642","0","1","-1","0","12","0","2103280","8404575","262192"
"1964","WarCampaignHordeCh05Flagship","PhaseableMO: War Campaign - Horde - Chapter 05 - Kul Tiras Flagship","","","","","0","0","4","0","7","0","0","-1","-1","-1","0","1","-1","0","0","0","2449171","3585","262144"
"1965","WarCampaignHordeCh05Ship","PhaseableMO: War Campaign - Horde - Chapter 05 - Kul Tiras Ship","","","","","0","0","4","0","7","0","0","-1","-1","-1","0","1","-1","0","0","0","2449176","3585","262144"
"2066","GreatSeaHorde","無盡之海部落","","","","","0","0","1","0","7","0","0","-1","-1","-1","0","1","-1","0","12","1602425","2101826","411057757","263696"
"2067","GralsCall","贊達拉戰艦：格拉爾之喚","","","","","0","0","4","0","7","0","0","-1","-1","-1","0","1","-1","0","0","0","2449194","3585","262144"
"2068","TirisfalGladesPhase01","[Not Used]","","","","","0","0","1","1","0","0","4","-1","-1","-1","0","1","-1","0","12","0","2449193","16793183","262448"
"2069","zuldazaralliancebombingrun","祖達薩聯盟轟炸任務","","","","","0","0","4","0","7","0","0","-1","-1","-1","0","1","-1","0","0","0","2449189","3649","262192"
"2070","Zandalarraid","達薩亞洛之戰","","","","","0","0","1","2","7","0","555","660","-1","1642","0","1","-1","0","12","1602425","2122014","-2004861347","17565200"
"2074","8TransportBoralusStormwind","8.0 Transport: Boralus to Stormwind","","","","","0","0","3","0","7","0","0","-1","-1","-1","0","1","-1","0","0","0","0","3649","262192"
"2075","Islands_7DU_Helheim_Ghostship","8.0 Islands - Event","","","","","0","0","4","0","7","0","0","-1","-1","-1","0","1","-1","0","0","0","2449190","3585","262144"
"2076","FirelandsDarkIron","火源之界 - 黑鐵矮人","","","","","0","0","1","5","7","0","274","720","-1","-1","0","1","-1","0","12","0","2127601","7773","262192"
"2077","Islands_ULDUM_INTERIOR_PYRAMID","8.0 Islands - Event","","","","","0","0","4","0","7","0","0","-1","-1","-1","0","1","-1","0","0","0","2449191","3585","262144"
"2078","Islands_ULDUM_LARGE_PYRAMID_01","8.0 Islands - Event","","","","","0","0","4","0","7","0","0","-1","-1","-1","0","1","-1","0","0","0","2449192","3585","262144"
"2081","BlackrockDepthsDarkIronHub","黑石深淵 - 黑鐵矮人中心","","","","","-7178.09","-928.639","1","0","7","0","103","-1","-1","-1","0","1","-1","5","12","0","2131533","142614101","263184"
"2082","Islands_PA_Mogu_Crypt_01","8.0 Islands - Micro - Mogu Crypt","","","","","0","0","4","0","7","0","0","-1","-1","-1","0","1","-1","0","0","0","2449195","3585","262144"
"2083","Islands_PA_Mogu_Crypt_02","8.0 Islands - Micro - Mogu Crypt","","","","","0","0","4","0","7","0","0","-1","-1","-1","0","1","-1","0","0","0","2449196","3585","262144"
"2084","Islands_PA_Mogu_Crypt_03","8.0 Islands - Micro - Mogu Crypt","","","","","0","0","4","0","7","0","0","-1","-1","-1","0","1","-1","0","0","0","2449197","3585","262144"
"2085","Islands_PA_Mogu_Crypt_04","8.0 Islands - Micro - Mogu Crypt","","","","","0","0","4","0","7","0","0","-1","-1","-1","0","1","-1","0","0","0","2449198","3585","262144"
"2086","Islands_PA_Mogu_Crypt_05","8.0 Islands - Micro - Mogu Crypt","","","","","0","0","4","0","7","0","0","-1","-1","-1","0","1","-1","0","0","0","2449199","3585","262144"
"2087","Islands_PA_Mogu_Crypt_06","8.0 Islands - Micro - Mogu Crypt","","","","","0","0","4","0","7","0","0","-1","-1","-1","0","1","-1","0","0","0","2449200","3585","262144"
"2088","Islands_PA_Mogu_Crypt_08","8.0 Islands - Micro - Mogu Crypt","","","","","0","0","4","0","7","0","0","-1","-1","-1","0","1","-1","0","0","0","2449201","3585","262144"
"2094","8TransportBoralusCanals","8.0 Transport: Boralus Canals","","","","","0","0","3","0","7","0","0","-1","-1","-1","0","1","-1","0","0","0","0","3649","262192"
"2095","8TransportBoralusSound","8.0 Transport: Boralus Sound","","","","","0","0","3","0","7","0","0","-1","-1","-1","0","1","-1","0","0","0","0","3649","262192"
"2096","SeaPriestRaid","風暴邪淵","","","","","0","0","1","2","7","0","556","-1","-1","-1","0","1","-1","0","13","0","2148959","8404573","263728"
"2097","MechagonDungeon","機械岡行動","","","","","0","0","1","1","7","0","572","1320","-1","-1","0","1","-1","0","12","0","2150695","8396381","262704"
"2101","8TransportBoralusBarge","8.0 Transport: Boralus Barge","","","","","0","0","3","0","7","0","0","-1","-1","-1","0","1","-1","0","0","0","0","3649","262192"
"2102","8TransportBoralusShipSmall","8.0 Transport: Boralus Ship Small","","","","","0","0","3","0","7","0","0","-1","-1","-1","0","1","-1","0","0","0","0","3649","262192"
"2103","DarkshorePrepatchDarnassianShipCosmetic","Darkshore Prepatch Darnassian Ship","","","","","0","0","4","0","7","0","0","-1","-1","-1","0","1","-1","0","0","0","2449188","3649","262192"
"2105","WarfrontsDarkshoreAlliance","黑海岸戰爭前線 - 聯盟","","","","","0","0","1","5","7","0","557","0","-1","1","0","1","-1","0","12","0","2204745","-931119523","265488"
