Id,Directory,MapName,Field_9_0_1_33978_002,MapDescription0,MapDescription1,PvpShortDescription,PvpLongDescription,Corpse0,Corpse1,MapType,InstanceType,ExpansionId,AreaTableId,LoadingScreenId,TimeOfDayOverride,ParentMapId,CosmeticParentMapId,TimeOffset,MinimapIconScale,CorpseMapId,MaxPlayers,WindSettingsId,ZmpFileDataId,WdtFileDataId,Flags0,Flags1
"1841","UnderrotDungeon","幽腐深窟","The Underrot","","","","","0","0","1","1","7","0","553","-1","-1","-1","0","1","-1","0","20","0","1721901","8396381","134480432"
"1844","Islands_7FK_Forsaken_Ship03","8.0 Islands - Event","8.0 Islands - Event","","","","","0","0","4","0","7","0","0","-1","-1","-1","0","1","-1","0","0","0","1777259","3585","134479872"
"1845","Islands_7VR_Vrykul_Ship01","8.0 Islands - Event","8.0 Islands - Event","","","","","0","0","4","0","7","0","0","-1","-1","-1","0","1","-1","0","0","0","1777253","3585","134479872"
"1846","Islands_6HU_Transport_Cargoship","8.0 Islands - Ship - 6HU Cargoship","8.0 Islands - Ship - 6HU Cargoship","","","","","0","0","4","0","7","0","0","-1","-1","-1","0","1","-1","0","0","0","1777247","3585","134479872"
"1847","Dev Map  G","Dev Map - G","Dev Map - G","","","","","0","0","1","0","6","0","0","-1","-1","-1","0","1","-1","0","12","0","1727578","142622303","134480912"
"1849","Islands_ND_ICEBREAKER_SHIP_BG_TRANSPORT","8.0 Islands - Event","8.0 Islands - Event","","","","","0","0","4","0","7","0","0","-1","-1","-1","0","1","-1","0","0","0","1777200","3587","134479872"
"1850","Islands_6HU_Transport_Buccaneer","8.2.5 - MSEM - 1850","8.2.5 - MSEM - 1850","","","","","0","0","4","0","7","0","0","-1","-1","-1","0","1","-1","0","0","0","1777194","3585","134479872"
"1851","Islands_7FK_Transport_Buccaneer","8.0 Islands - Ship - 7FK Buccaneer","8.0 Islands - Ship - 7FK Buccaneer","","","","","0","0","4","0","7","0","0","-1","-1","-1","0","1","-1","0","0","0","1777188","3585","134479872"
"1852","Islands_Horde_Submarine","8.0 Islands - Ship - Player Horde - Submarine [Dev/Not Used]","8.0 Islands - Ship - Player Horde - Submarine [Dev/Not Used]","","","","","0","0","4","0","7","0","0","-1","-1","-1","0","1","-1","0","0","0","1777177","3587","134479872"
"1853","Islands_Alliance_Submarine","8.0 Islands - Event","8.0 Islands - Event","","","","","0","0","4","0","7","0","0","-1","-1","-1","0","1","-1","0","0","0","1777165","3587","134479872"
"1854","Islands_7VS_Cavemicro03","8.0 Islands - Cave - 7VS Cave Micro 03 [Dev/Not Used]","8.0 Islands - Cave - 7VS Cave Micro 03 [Dev/Not Used]","","","","","0","0","4","0","7","0","0","-1","-1","-1","0","1","-1","0","0","0","1777171","3587","134479872"
"1855","LightforgedVindicaar","梵迪卡爾","The Vindicaar","","","","","0","0","4","0","6","0","411","-1","-1","-1","0","1","-1","0","0","0","2449138","3649","134479920"
"1856","TransportAzeriteBGAllianceAirship","Transport: Azerite BG - Alliance Airship","Transport: Azerite BG - Alliance Airship","","","","","0","0","3","0","6","0","0","-1","-1","-1","0","1","-1","0","0","0","0","3585","135004176"
"1857","TransportAzeriteBGHordeGunship","Transport: Azerite BG - Horde Gunship","Transport: Azerite BG - Horde Gunship","","","","","0","0","3","0","6","0","0","-1","-1","-1","0","1","-1","0","0","0","0","3585","135004176"
"1860","LightforgedDraeneiVindicaar","梵迪卡爾","The Vindicaar","","","","","0","0","1","0","6","0","411","-1","-1","-1","0","1","-1","0","0","0","1757750","7773","134479920"
"1861","NazmirRaid","奧迪爾","Uldir","","","","","0","0","1","2","7","0","548","-1","-1","-1","0","1","-1","0","12","0","1778295","142614109","134481456"
"1862","DrustvarDungeon","威奎斯特莊園","Waycrest Manor","","","","","0","0","1","1","7","0","437","0","-1","-1","0","1","-1","0","20","0","1780520","8404573","134480384"
"1863","BLTestMap","BL - Test Map","BL - Test Map","","","","","0","0","1","0","6","0","0","-1","-1","-1","0","1","-1","0","0","0","1782594","7775","134479920"
"1864","SeaPriestDungeon","風暴聖壇","Shrine of the Storm","","","","","0","0","1","1","7","0","543","-1","-1","1643","0","1","-1","0","13","0","1784882","-2139079075","134480432"
"1865","VoidElfHub","特洛古斯裂隙","Telogrus Rift","","","","","0","0","1","0","6","0","411","-1","-1","-1","0","1","-1","0","0","0","1795847","142614109","134479888"
"1876","WarfrontsArathi","阿拉希戰爭前線 - 部落","Warfronts Arathi - Horde","","","","","0","0","1","5","7","0","544","-1","-1","0","0","1","-1","0","12","0","1803607","-931119523","134482192"
"1877","SnakeDungeon","瑟沙利斯神廟","Temple of Sethraliss","","","","","0","0","1","1","7","0","441","-1","-1","-1","0","1","-1","0","12","0","1810984","8396381","134480432"
"1878","BlackrockDepthsDarkIron","zzOLD_Blackrock Depths","zzOLD_Blackrock Depths","","","","","-7178.095","-928.6395","2","0","7","9666","103","-1","-1","-1","0","1","0","5","0","0","2204823","134219267","134479872"
"1879","rymoore","尤倫達爾 (海嶼7)","Jorundall (Islands 7)","","","","","0","0","1","5","7","0","549","-1","-1","-1","0","1","-1","0","12","0","1819921","411057757","138839600"
"1880","TitanIsland","8.0 Islands - Titan Island - Prototype","8.0 Islands - Titan Island - Prototype","","","","","0","0","1","5","7","0","434","-1","-1","-1","0","1","-1","0","12","0","1820954","411057759","134481456"
"1881","Islands9","8.0 Islands - Sinkhole - Prototype","8.0 Islands - Sinkhole - Prototype","","","","","0","0","1","5","7","0","434","-1","-1","-1","0","1","-1","0","12","0","1821100","411057759","134481456"
"1882","Islands10","Verdant Wilds (Islands 8)","Verdant Wilds (Islands 8)","","","","","0","0","1","5","7","0","549","-1","-1","-1","0","1","-1","0","12","0","1821204","411057757","138839600"
"1883","Islands01","Whispering Reef (Islands 10)","Whispering Reef (Islands 10)","","","","","0","0","1","5","7","0","549","-1","-1","-1","0","1","-1","0","12","0","1821844","411057757","138839600"
"1884","SiegeOfOrgrimmarZone","圍攻奧格瑪 - 瑪格哈獸人解鎖事件","Siege of Orgrimmar - Mag'har Orc Unlock Scenario","","","","","0","0","1","5","7","0","359","-1","-1","-1","0","1","-1","0","12","0","1822089","8396381","134479872"
"1885","Islands803","8.0 Islands - White Mesa - Prototype","8.0 Islands - White Mesa - Prototype","","","","","0","0","1","5","7","0","434","-1","-1","-1","0","1","-1","0","12","0","1825112","411057759","134481456"
"1886","Islands_7VR_Swamp_Prototype","8.0 Islands - Swamp - Prototype","8.0 Islands - Swamp - Prototype","","","","","0","0","4","0","7","0","0","-1","-1","-1","0","1","-1","0","0","0","2449172","142622275","134480912"
"1887","Islands_7VR_Swamp_Prototype2","8.0 Islands - Swamp - Prototype","8.0 Islands - Swamp - Prototype","","","","","0","0","1","0","7","0","0","-1","-1","-1","0","1","-1","0","12","0","1825427","142622303","134480912"
"1888","Islands888","8.0 Islands Josh","8.0 Islands Josh","","","","","0","0","1","5","7","0","434","-1","-1","-1","0","1","-1","0","12","0","1826038","411057759","134481456"
"1889","Islands666","8.0 Islands - Katalina - Prototype","8.0 Islands - Katalina - Prototype","","","","","0","0","1","5","0","0","434","-1","-1","-1","0","1","-1","0","12","0","1827425","411057759","134481456"
"1890","AssassinsScenarioDRU","8.0 Assassins Scenario - Drustvar","8.0 Assassins Scenario - Drustvar","","","","","0","0","1","5","7","0","434","-1","-1","-1","0","1","-1","0","12","0","1830197","532063","134479920"
"1891","Islands805","8.0 Islands - Cursed - Prototype","8.0 Islands - Cursed - Prototype","","","","","0","0","1","5","7","0","434","-1","-1","-1","0","1","-1","0","12","0","1831750","411057759","134481456"
"1892","Islands11","The Rotting Mire (Islands 9)","The Rotting Mire (Islands 9)","","","","","0","0","1","5","7","0","549","-1","-1","-1","0","1","-1","0","12","0","1832179","411057757","138839600"
"1893","NecromancyIsland","The Dread Chain (Islands 4)","The Dread Chain (Islands 4)","","","","","0","0","1","5","7","0","549","-1","-1","-1","0","1","-1","0","12","0","1838370","411057757","138839600"
"1895","Islands1106","8.0 Islands - lost World Prototype","8.0 Islands - lost World Prototype","","","","","0","0","1","5","7","0","434","-1","-1","-1","0","1","-1","0","12","0","1840578","411057759","134481456"
"1896","Islands420","8.0 Islands - Wonderland - Prototype","8.0 Islands - Wonderland - Prototype","","","","","0","0","1","5","7","0","434","-1","-1","-1","0","1","-1","0","12","0","1840906","411057759","134481456"
"1897","Islands24","Molten Cay (Islands 6)","Molten Cay (Islands 6)","","","","","0","0","1","5","7","0","549","-1","-1","-1","0","1","-1","0","12","0","1841511","411057757","138839600"
"1898","Islands22","Skittering Hollow (Islands 5)","Skittering Hollow (Islands 5)","","","","","0","0","1","5","7","0","549","-1","-1","-1","0","1","-1","0","12","0","1845569","411057757","138839600"
"1899","Islands23","8.0 Islands - Junker Gnome Caverns - Prototype","8.0 Islands - Junker Gnome Caverns - Prototype","","","","","0","0","1","5","7","0","434","-1","-1","-1","0","1","-1","0","12","0","1845519","411057759","134481456"
"1900","Silithus_Airship_Alliance","This Map Was Made In The Wrong Branch - Re-use If Needed","This Map Was Made In The Wrong Branch - Re-use If Needed","","","","","0","0","4","0","5","0","0","-1","-1","-1","0","1","-1","0","0","0","2449173","3587","134479872"
"1901","Silithus_Airship_Horde","This Map Was Made In The Wrong Branch - Re-use If Needed","This Map Was Made In The Wrong Branch - Re-use If Needed","","","","","0","0","4","0","5","0","0","-1","-1","-1","0","1","-1","0","0","0","2449174","3587","134479872"
"1902","SilithusAllianceGunship","希利蘇斯聯盟砲艇","Silithus Alliance Gunship","","","","","0","0","4","0","6","0","0","-1","-1","-1","0","1","-1","0","0","0","2449147","3585","134479880"
"1903","SilithusHordeGunship","希利蘇斯部落砲艇","Silithus Horde Gunship","","","","","0","0","4","0","6","0","0","-1","-1","-1","0","1","-1","0","0","0","2449148","3585","134479880"
"1904","escapefromstockades","暴風城逃離監獄","Stormwind Escape from Stockades","","","","","0","0","1","5","7","0","4","0","-1","-1","0","1","-1","0","17","0","1858956","7773","134479920"
"1906","zandalarcontinentfinale","贊達拉大陸結局","Zandalar Continent Finale","","","","","0","0","1","5","7","0","434","-1","-1","1642","0","1","-1","0","12","0","1860054","411057757","134480944"
"1907","Islands_Panderan_Farm","Snowblossom Village (Islands 3)","Snowblossom Village (Islands 3)","","","","","0","0","1","5","7","0","549","-1","-1","-1","0","1","-1","0","12","0","1868260","411057757","138839600"
"1909","TransportKulTirasBridgeportShip","[UNUSED] Transport: Kul Tiras - Bridgeport","[UNUSED] Transport: Kul Tiras - Bridgeport","","","","","0","0","3","0","7","0","0","-1","-1","-1","0","1","-1","0","0","0","0","3585","134479872"
"1910","TransportKulTirasBridgeportMaidens","傳送：庫爾提拉斯 - 橋梁港 - 處女號","Transport: Kul Tiras - Bridgeport - The Maiden's Virtue","","","","","0","0","4","0","7","0","0","-1","-1","-1","0","1","-1","0","0","0","2449161","3585","134479872"
"1911","ZandalariArena","穆干巴拉","Mugambala","","","","","0","0","1","4","7","0","546","-1","-1","-1","0","1","-1","0","12","0","1890596","8404573","135005232"
"1912","Islands_7az_cave02","8.0 Islands - Cave - 7AZ Cave 02 [Dev/Not Used]","8.0 Islands - Cave - 7AZ Cave 02 [Dev/Not Used]","","","","","0","0","4","0","7","0","0","-1","-1","-1","0","1","-1","0","0","0","2449168","3587","134479872"
"1913","PhaseableMONazmirTriangulationPlatform","PhaseableMO: Nazmir - Triangulation Platform","PhaseableMO: Nazmir - Triangulation Platform","","","","","0","0","4","0","7","0","0","-1","-1","-1","0","1","-1","0","0","0","2449169","3585","134479872"
"1916","PhaseableMONazmirShipWorldQuest","PhaseableMO: Nazmir - Ship World Quest","PhaseableMO: Nazmir - Ship World Quest","","","","","0","0","4","0","7","0","0","-1","-1","-1","0","1","-1","0","0","0","2449181","3585","134479872"
"1917","GorgrondOrcs","Gorgrond - Mag'har Scenario","Gorgrond - Mag'har Scenario","","","","","0","0","1","5","7","0","360","1080","-1","-1","0","1","-1","0","12","0","1923857","134233693","134479888"
"1918","Kalimdor 2","Kalimdor Darkshore Phase","Kalimdor Darkshore Phase","","","","","0","0","1","0","7","0","3","-1","1","1","0","1","-1","0","12","804935","1938745","142622301","134479888"
"1919","Islands_KL_Skywall_Entrance_Building_03","8.0 Islands - Platform - KL Skywall Entrance Building 03","8.0 Islands - Platform - KL Skywall Entrance Building 03","","","","","0","0","4","0","7","0","0","-1","-1","-1","0","1","-1","0","0","0","2449177","3585","134479872"
"1920","Islands_MD_Flamegate_E","8.0 Islands - Platform - MD Flamegate E","8.0 Islands - Platform - MD Flamegate E","","","","","0","0","4","0","7","0","0","-1","-1","-1","0","1","-1","0","0","0","2449162","3585","134479872"
"1921","Islands_8HU_Kultiras_ShipMedium01","8.0 Islands - Ship - Player Alliance - Kul'Tiras Medium 01 With Gangplank","8.0 Islands - Ship - Player Alliance - Kul'Tiras Medium 01 With Gangplank","","","","","0","0","4","0","7","0","0","-1","-1","-1","0","1","-1","0","0","0","2449163","3585","134479872"
"1922","Islands_8TR_Zandalari_ShipMediumTransport01","8.0 Islands - Ship - Player Horde - Zandalari Medium 01 With Gangplank","8.0 Islands - Ship - Player Horde - Zandalari Medium 01 With Gangplank","","","","","0","0","4","0","7","0","0","-1","-1","-1","0","1","-1","0","0","0","2449164","3585","134479872"
"1923","Islands_Deepholm_Mercury_Pool01","8.0 Islands - Platform - Deepholm Mercury Pool 01","8.0 Islands - Platform - Deepholm Mercury Pool 01","","","","","0","0","4","0","7","0","0","-1","-1","-1","0","1","-1","0","0","0","2449165","3585","134479872"
"1924","Islands_7AZ_Vashjir_Small_Cave_A","8.0 Islands - Platform - 7AZ Vashjir Small Cave A","8.0 Islands - Platform - 7AZ Vashjir Small Cave A","","","","","0","0","4","0","7","0","0","-1","-1","-1","0","1","-1","0","0","0","2449166","3585","134479872"
"1925","DevMapH","Dev Map - H","Dev Map - H","","","","","0","0","1","0","7","0","0","-1","-1","-1","0","1","-1","0","12","0","1949764","142614111","134480912"
"1926","KulTiranFlagship","8.1.5 Allies - Kul Tiran Flagship (JAK)","8.1.5 Allies - Kul Tiran Flagship (JAK)","","","","","0","0","4","0","7","0","0","-1","-1","-1","0","1","-1","0","0","0","2449167","3585","134479872"
"1927","ZandalariFlagship","贊達拉旗艦","Zandalari Flagship","","","","","0","0","4","0","7","0","0","-1","-1","-1","0","1","-1","0","0","0","2449170","3585","134479872"
"1929","HallOfCommunion(Destroyed)","心之室","Chamber of Heart","","","","","0","0","1","0","7","0","434","-1","-1","-1","0","1","-1","0","12","0","1962585","142614109","134479888"
"1930","ZandalarAllianceIntroScenerio","Zandalar Alliance Intro Scenario","Zandalar Alliance Intro Scenario","","","","","0","0","1","0","7","0","434","-1","1642","1642","0","1","-1","0","12","0","1965630","8404573","134480944"
"1931","LordaeronBlight","羅德隆疫區","Lordaeron Blight","","","","","0","0","1","0","6","0","4","-1","0","0","0","1","-1","0","12","0","1967057","142622301","134480656"
"1932","BlackrockDepthsDarkIron2","Blackrock Depths - Dark Iron Scenario","Blackrock Depths - Dark Iron Scenario","","","","","-7178.095","-928.6395","1","5","7","0","103","-1","-1","-1","0","1","0","5","12","0","1968206","142614101","134480912"
"1934","Islands_8KUL_CaveMicro_freehold01","8.0 Islands - Cave - 8KUL_CaveMicro_freehold01 [Dev/Not Used]","8.0 Islands - Cave - 8KUL_CaveMicro_freehold01 [Dev/Not Used]","","","","","0","0","4","0","7","0","0","-1","-1","-1","0","1","-1","0","0","0","2449182","3587","134479872"
"1935","Islands_8KUL_CaveMicro01","8.0 Islands - Cave - 8KUL_CaveMicro01","8.0 Islands - Cave - 8KUL_CaveMicro01","","","","","0","0","4","0","7","0","0","-1","-1","-1","0","1","-1","0","0","0","2449183","3585","134479872"
"1936","Islands_8KUL_CaveMicro02","8.0 Islands - Cave - 8KUL_CaveMicro02","8.0 Islands - Cave - 8KUL_CaveMicro02","","","","","0","0","4","0","7","0","0","-1","-1","-1","0","1","-1","0","0","0","2449184","3585","134479872"
"1937","Islands_8KUL_CaveMicro03","8.0 Islands - Cave - 8KUL_CaveMicro03","8.0 Islands - Cave - 8KUL_CaveMicro03","","","","","0","0","4","0","7","0","0","-1","-1","-1","0","1","-1","0","0","0","2449185","3585","134479872"
"1938","Islands_8RIV_CaveMicro_01","8.0 Islands - Cave - 8RIV_CaveMicro_01","8.0 Islands - Cave - 8RIV_CaveMicro_01","","","","","0","0","4","0","7","0","0","-1","-1","-1","0","1","-1","0","0","0","2449186","3585","134479872"
"1939","Islands_8RIV_CaveMicro_02","8.0 Islands - Cave - 8RIV_CaveMicro_02","8.0 Islands - Cave - 8RIV_CaveMicro_02","","","","","0","0","4","0","7","0","0","-1","-1","-1","0","1","-1","0","0","0","2449187","3585","134479872"
"1940","StormwindEmbassyVoldunStatic","聯盟戰艦 - 風之救贖，沃魯敦","Alliance Battleship -  Wind's Redemption Voldun","","","","","0","0","4","0","7","0","0","-1","-1","-1","0","1","-1","0","0","0","2449178","3585","134479872"
"1941","TransportNazmirRaidElevator","傳送：納茲米爾團隊升降梯","Transport: Nazmir Raid Elevator","","","","","0","0","3","0","7","0","434","-1","-1","-1","0","1","-1","0","0","0","0","3585","134479872"
"1942","MoltenCoreDarkIron","熔火之心","Molten Core","","","","","-7178.095","-928.6395","1","0","7","0","192","-1","-1","-1","0","1","0","5","12","0","1970812","142614101","134480912"
"1943","WarfrontsArathi - Alliance","阿拉希戰爭前線 - 聯盟","Warfronts Arathi - Alliance","","","","","0","0","1","5","7","0","544","-1","-1","0","0","1","-1","0","12","0","1971287","-931119523","134482192"
"1944","ScenarioThrosDeathRealm","瑟洛斯，荒疫之原","Thros, The Blighted Lands","","","","","0","0","1","5","7","0","434","-1","-1","-1","0","1","-1","0","12","0","1987982","9444957","134479920"
"1945","ArathiHighlands2","阿拉希高地2","Arathi Highlands 2","","","","","0","0","1","0","7","0","434","-1","0","0","0","1","-1","0","12","0","1993307","142622301","134480144"
"1946","ProtoShips","Prototype - Ships","Prototype - Ships","","","","","0","0","1","0","7","0","434","-1","-1","-1","0","1","-1","0","12","0","1997283","8404575","134480944"
"1947","TransportProtoAllianceShip","Transport: Proto - Alliance Ship","Transport: Proto - Alliance Ship","","","","","0","0","3","0","7","0","0","-1","-1","-1","0","1","-1","0","0","0","0","3587","134479888"
"1948","TransportProtoHordeShip","Transport: Proto - Horde Ship","Transport: Proto - Horde Ship","","","","","0","0","3","0","7","0","0","-1","-1","-1","0","1","-1","0","0","0","0","3587","134479888"
"1949","8BoostExperienceAlliance","8.0 Boost Experience - Alliance","8.0 Boost Experience - Alliance","","","","","0","0","1","1","6","0","434","-1","-1","571","0","1","-1","0","12","0","2009461","545275485","134480017"
"1950","8BoostExperienceHorde","8.0 Boost Experience - Horde","8.0 Boost Experience - Horde","","","","","0","0","1","1","6","0","434","-1","-1","571","0","1","-1","0","12","0","2009497","545275485","134480017"
"1951","8TransportBoostExperienceAllianceGunship","8.0 Transport: Boost Experience - Alliance Gunship","8.0 Transport: Boost Experience - Alliance Gunship","","","","","0","0","3","0","7","0","0","-1","-1","-1","0","1","-1","0","0","0","0","3585","134479872"
"1952","8TransportBoostExperienceHordeGunship","8.0 Transport: Boost Experience - Horde Gunship","8.0 Transport: Boost Experience - Horde Gunship","","","","","0","0","3","0","5","0","0","-1","-1","-1","0","1","-1","0","0","0","0","3585","134479872"
"1953","Islands_demigod_dome_living","8.0 Islands - Platform - demigod dome living","8.0 Islands - Platform - demigod dome living","","","","","0","0","4","0","7","0","0","-1","-1","-1","0","1","-1","0","0","0","2449175","3585","134479872"
"1954","GreatSea","無盡之海聯盟","The Great Sea Alliance","","","","","0","0","1","0","7","0","0","-1","-1","-1","0","1","-1","0","12","1602425","2020075","411057757","134480912"
"1955","ScenarioIslandsTutorial","蠻荒之島","Uncharted Island","","","","","0","0","1","5","6","0","549","-1","-1","-1","0","1","-1","0","12","0","2019944","7765","134479872"
"1956","Islands_Hot_OldGod_03","8.0 Islands - Platform - Hot Old God 03","8.0 Islands - Platform - Hot Old God 03","","","","","0","0","4","0","7","0","0","-1","-1","-1","0","1","-1","0","0","0","2449179","3585","134479872"
"1957","Islands_OldGod","8.0 Islands - Platform - Old God","8.0 Islands - Platform - Old God","","","","","0","0","4","0","7","0","0","-1","-1","-1","0","1","-1","0","0","0","2449180","3585","134479872"
"1958","ZandalariTransportShip","黃金掠水號 - 贊達拉運輸艦","The Golden Skipper - Zandalari Transport Ship","","","","","0","0","3","0","7","0","0","-1","-1","-1","0","1","-1","0","0","0","0","3649","134479920"
"1959","ZandalariTransportShipLarge","贊達拉大型運輸艦","Zandalari Transport Ship Large","","","","","0","0","3","0","7","0","0","-1","-1","-1","0","1","-1","0","0","0","0","3649","134479920"
"1962","GoblinShipFinal","哥布林最終船艦","Goblin Ship Final","","","","","0","0","3","0","7","0","0","-1","-1","-1","0","1","-1","0","0","0","0","3649","134479920"
"1963","DevMapI","Dev Map - I","Dev Map - I","","","","","0","0","1","1","7","0","434","-1","-1","1642","0","1","-1","0","12","0","2103280","8404575","134479920"
"1964","WarCampaignHordeCh05Flagship","PhaseableMO: War Campaign - Horde - Chapter 05 - Kul Tiras Flagship","PhaseableMO: War Campaign - Horde - Chapter 05 - Kul Tiras Flagship","","","","","0","0","4","0","7","0","0","-1","-1","-1","0","1","-1","0","0","0","2449171","3585","134479872"
"1965","WarCampaignHordeCh05Ship","PhaseableMO: War Campaign - Horde - Chapter 05 - Kul Tiras Ship","PhaseableMO: War Campaign - Horde - Chapter 05 - Kul Tiras Ship","","","","","0","0","4","0","7","0","0","-1","-1","-1","0","1","-1","0","0","0","2449176","3585","134479872"
"2066","GreatSeaHorde","無盡之海部落","The Great Sea Horde","","","","","0","0","1","0","7","0","0","-1","-1","-1","0","1","-1","0","12","1602425","2101826","411057757","134481424"
"2067","GralsCall","贊達拉戰艦：格拉爾之喚","Zandalari Battleship - Gral's Call","","","","","0","0","4","0","7","0","0","-1","-1","-1","0","1","-1","0","0","0","2449194","3585","134479872"
"2068","TirisfalGladesPhase01","[Not Used]","[Not Used]","","","","","0","0","1","1","0","0","4","-1","-1","-1","0","1","-1","0","12","0","2449193","15967","134480176"
"2069","zuldazaralliancebombingrun","祖達薩聯盟轟炸任務","Zuldazar Alliance Bombing Run","","","","","0","0","4","0","7","0","0","-1","-1","-1","0","1","-1","0","0","0","2449189","3649","134479920"
"2070","Zandalarraid","達薩亞洛之戰","Battle of Dazar'alor","","","","","0","0","1","2","7","0","555","660","-1","1642","0","1","-1","0","12","1602425","2122014","-2004861347","151782928"
"2074","8TransportBoralusStormwind","8.0 Transport: Boralus to Stormwind","8.0 Transport: Boralus to Stormwind","","","","","0","0","3","0","7","0","0","-1","-1","-1","0","1","-1","0","0","0","0","3649","134479920"
"2075","Islands_7DU_Helheim_Ghostship","8.0 Islands - Event","8.0 Islands - Event","","","","","0","0","4","0","7","0","0","-1","-1","-1","0","1","-1","0","0","0","2449190","3585","134479872"
"2076","FirelandsDarkIron","火源之界 - 黑鐵矮人","Firelands - Dark Iron Dwarf","","","","","0","0","1","5","7","0","274","720","-1","-1","0","1","-1","0","12","0","2127601","7773","134479920"
"2077","Islands_ULDUM_INTERIOR_PYRAMID","8.0 Islands - Event","8.0 Islands - Event","","","","","0","0","4","0","7","0","0","-1","-1","-1","0","1","-1","0","0","0","2449191","3585","134479872"
"2078","Islands_ULDUM_LARGE_PYRAMID_01","8.0 Islands - Event","8.0 Islands - Event","","","","","0","0","4","0","7","0","0","-1","-1","-1","0","1","-1","0","0","0","2449192","3585","134479872"
"2081","BlackrockDepthsDarkIronHub","黑石深淵 - 黑鐵矮人中心","Blackrock Depths - Dark Iron Dwarf Hub","","","","","-7178.09","-928.639","1","0","7","0","103","-1","-1","-1","0","1","-1","5","12","0","2131533","142614101","134480912"
"2082","Islands_PA_Mogu_Crypt_01","8.0 Islands - Micro - Mogu Crypt","8.0 Islands - Micro - Mogu Crypt","","","","","0","0","4","0","7","0","0","-1","-1","-1","0","1","-1","0","0","0","2449195","3585","134479872"
"2083","Islands_PA_Mogu_Crypt_02","8.0 Islands - Micro - Mogu Crypt","8.0 Islands - Micro - Mogu Crypt","","","","","0","0","4","0","7","0","0","-1","-1","-1","0","1","-1","0","0","0","2449196","3585","134479872"
"2084","Islands_PA_Mogu_Crypt_03","8.0 Islands - Micro - Mogu Crypt","8.0 Islands - Micro - Mogu Crypt","","","","","0","0","4","0","7","0","0","-1","-1","-1","0","1","-1","0","0","0","2449197","3585","134479872"
"2085","Islands_PA_Mogu_Crypt_04","8.0 Islands - Micro - Mogu Crypt","8.0 Islands - Micro - Mogu Crypt","","","","","0","0","4","0","7","0","0","-1","-1","-1","0","1","-1","0","0","0","2449198","3585","134479872"
"2086","Islands_PA_Mogu_Crypt_05","8.0 Islands - Micro - Mogu Crypt","8.0 Islands - Micro - Mogu Crypt","","","","","0","0","4","0","7","0","0","-1","-1","-1","0","1","-1","0","0","0","2449199","3585","134479872"
"2087","Islands_PA_Mogu_Crypt_06","8.0 Islands - Micro - Mogu Crypt","8.0 Islands - Micro - Mogu Crypt","","","","","0","0","4","0","7","0","0","-1","-1","-1","0","1","-1","0","0","0","2449200","3585","134479872"
"2088","Islands_PA_Mogu_Crypt_08","8.0 Islands - Micro - Mogu Crypt","8.0 Islands - Micro - Mogu Crypt","","","","","0","0","4","0","7","0","0","-1","-1","-1","0","1","-1","0","0","0","2449201","3585","134479872"
"2094","8TransportBoralusCanals","8.0 Transport: Boralus Canals","8.0 Transport: Boralus Canals","","","","","0","0","3","0","7","0","0","-1","-1","-1","0","1","-1","0","0","0","0","3649","134479920"
"2095","8TransportBoralusSound","8.0 Transport: Boralus Sound","8.0 Transport: Boralus Sound","","","","","0","0","3","0","7","0","0","-1","-1","-1","0","1","-1","0","0","0","0","3649","134479920"
"2096","SeaPriestRaid","風暴邪淵","Crucible of Storms","","","","","0","0","1","2","7","0","556","-1","-1","-1","0","1","-1","0","13","0","2148959","8404573","134481456"
"2097","MechagonDungeon","機械岡行動","Operation: Mechagon","","","","","0","0","1","1","7","0","572","1320","-1","-1","0","1","-1","0","12","0","2150695","8396381","134480432"
"2101","8TransportBoralusBarge","8.0 Transport: Boralus Barge","8.0 Transport: Boralus Barge","","","","","0","0","3","0","7","0","0","-1","-1","-1","0","1","-1","0","0","0","0","3649","134479920"
"2102","8TransportBoralusShipSmall","8.0 Transport: Boralus Ship Small","8.0 Transport: Boralus Ship Small","","","","","0","0","3","0","7","0","0","-1","-1","-1","0","1","-1","0","0","0","0","3649","134479920"
"2103","DarkshorePrepatchDarnassianShipCosmetic","Darkshore Prepatch Darnassian Ship","Darkshore Prepatch Darnassian Ship","","","","","0","0","4","0","7","0","0","-1","-1","-1","0","1","-1","0","0","0","2449188","3649","134479920"
"2105","WarfrontsDarkshoreAlliance","黑海岸戰爭前線 - 聯盟","Warfronts Darkshore - Alliance","","","","","0","0","1","5","7","0","557","0","-1","1","0","1","-1","0","12","0","2204745","-931119523","134483216"
