Id,AreaName,WmoId,NameSetId,WmoGroupId,SoundProviderPref,SoundProviderPrefUnderwater,AmbienceId,UwAmbience,ZoneMusic,UwZoneMusic,IntroSound,UwIntroSound,AreaTableId,Flags
"87140","","10310","6","49922","0","0","0","0","0","0","0","0","8402","0"
"87178","闇影澤","9960","2","-1","0","0","0","0","0","0","0","0","7666","0"
"87179","","9960","2","46925","75","0","1430","675","0","0","0","0","7666","0"
"87180","","9960","2","46926","0","0","0","0","0","0","0","0","7666","0"
"87181","","10741","0","52641","0","0","0","0","0","0","0","0","0","0"
"87182","","10742","0","52642","0","0","0","0","0","0","0","0","0","0"
"87183","","10742","0","52643","0","0","0","0","0","0","0","0","0","0"
"87184","","10742","0","52644","0","0","0","0","0","0","0","0","0","0"
"87185","","10742","0","52645","0","0","0","0","0","0","0","0","0","0"
"87186","","10742","0","52646","0","0","0","0","0","0","0","0","0","0"
"87187","","10736","0","52647","0","0","0","0","0","0","0","0","0","0"
"87193","","10339","0","52653","0","0","0","0","0","0","0","0","0","4"
"87197","","10339","0","52657","0","0","0","0","0","0","0","0","0","0"
"87210","玄鴉堡","9801","3","-1","86","0","2075","0","0","0","0","0","8406","0"
"87211","","9801","3","46793","0","0","0","0","0","0","0","0","0","0"
"87212","","9801","3","46794","0","0","0","0","0","0","0","0","8407","0"
"87213","","9801","3","46898","0","0","0","0","0","0","0","0","0","0"
"87214","墓塚","9801","3","46906","80","0","1455","675","0","0","0","0","0","0"
"87215","墓塚","9801","3","46907","0","0","0","0","0","0","0","0","0","0"
"87216","","9801","3","47379","0","0","0","0","0","0","0","0","0","0"
"87217","","9801","3","47380","69","0","1439","675","0","0","0","0","0","0"
"87218","","9801","3","47392","0","0","0","0","0","0","0","0","8409","0"
"87219","","9801","3","47393","0","0","0","0","0","0","0","0","8408","0"
"87220","","9801","3","47437","0","0","0","0","0","0","0","0","0","0"
"87221","","9801","3","47824","0","0","0","0","0","0","0","0","0","0"
"87222","","9801","3","47878","69","0","1439","675","0","0","0","0","0","0"
"87223","","9801","3","47879","69","0","1439","675","0","0","0","0","0","0"
"87224","","9801","3","47961","0","0","0","0","0","0","0","0","0","0"
"87225","","9801","3","48564","69","0","1439","675","0","0","0","0","0","0"
"87226","","9801","3","52371","0","0","0","0","0","0","0","0","0","0"
"87227","","9801","3","52560","0","0","0","0","0","0","0","0","0","0"
"87228","","9801","3","52561","0","0","0","0","0","0","0","0","0","0"
"87229","玄鴉堡","9933","2","-1","86","0","1439","675","0","0","0","0","8406","0"
"87230","","9933","2","46736","86","0","2075","0","0","0","0","0","8406","0"
"87231","","9933","2","47124","75","0","1439","675","0","0","0","0","8406","0"
"87232","","9933","2","47125","75","0","1439","675","0","0","0","0","8406","0"
"87233","","9933","2","47126","75","0","1439","675","0","0","0","0","8406","0"
"87234","","9933","2","47127","0","0","0","0","0","0","0","0","8406","0"
"87235","","9933","2","47128","0","0","0","0","0","0","0","0","8406","0"
"87236","","9933","2","47129","0","0","0","0","0","0","0","0","8406","0"
"87237","","9933","2","47130","0","0","0","0","0","0","0","0","8406","0"
"87238","","9933","2","47131","75","0","0","675","0","0","0","0","8406","0"
"87239","","9933","2","47658","79","0","1439","675","0","0","0","0","8406","0"
"87240","","9933","2","47659","79","0","1439","675","0","0","0","0","8406","0"
"87241","","9933","2","47660","69","0","1439","675","0","0","0","0","8406","0"
"87242","","9933","2","47661","69","0","1439","675","0","0","0","0","8406","0"
"87253","泰洛薩蘭","10295","3","-1","0","0","1946","675","0","0","0","0","8405","0"
"87254","","10295","3","48245","0","0","0","0","0","0","0","0","8405","0"
"87255","","10295","3","48246","0","0","0","0","0","0","0","0","8405","0"
"87256","","10295","3","51708","0","0","0","0","0","0","0","0","8405","0"
"87257","","10295","3","51709","0","0","0","0","0","0","0","0","8405","0"
"87258","","10295","3","51710","0","0","0","0","0","0","0","0","8405","0"
"87259","","10295","3","51711","0","0","0","0","0","0","0","0","8405","0"
"87260","","10295","3","51712","0","0","0","0","0","0","0","0","8405","0"
"87261","","10118","0","52678","0","0","0","0","0","0","0","0","0","0"
"87262","","10118","0","52679","0","0","0","0","0","0","0","0","0","0"
"87263","","10118","0","52680","0","0","0","0","0","0","0","0","0","0"
"87264","","10118","0","52681","0","0","0","0","0","0","0","0","0","0"
"87265","","10118","0","52682","0","0","0","0","0","0","0","0","0","0"
"87266","","10118","0","52683","0","0","0","0","0","0","0","0","0","0"
"87267","","10118","0","52684","0","0","0","0","0","0","0","0","0","0"
"87268","","10807","0","-1","0","0","0","0","0","0","0","0","0","0"
"87269","","10807","0","52685","0","0","0","0","0","0","0","0","0","0"
"87270","","10808","0","-1","0","0","0","0","0","0","0","0","0","0"
"87271","","10808","0","52686","0","0","0","0","0","0","0","0","0","128"
"87272","","10809","0","-1","0","0","0","0","0","0","0","0","0","0"
"87273","","10809","0","52687","0","0","0","0","0","0","0","0","0","0"
"87274","","10810","0","-1","0","0","0","0","0","0","0","0","0","0"
"87275","","10810","0","52688","0","0","0","0","0","0","0","0","0","0"
"87276","","10811","0","-1","0","0","0","0","0","0","0","0","0","0"
"87277","","10811","0","52689","0","0","0","0","0","0","0","0","0","0"
"87278","","10812","0","-1","0","0","0","0","0","0","0","0","0","0"
"87279","","10812","0","52690","0","0","0","0","0","0","0","0","0","0"
"87280","","10813","0","-1","0","0","0","0","0","0","0","0","0","0"
"87281","","10813","0","52691","0","0","0","0","0","0","0","0","0","0"
"87282","","10814","0","-1","0","0","0","0","0","0","0","0","0","0"
"87283","","10814","0","52692","0","0","0","0","0","0","0","0","0","0"
"87284","","10815","0","-1","0","0","0","0","0","0","0","0","0","0"
"87285","","10815","0","52693","0","0","0","0","0","0","0","0","0","0"
"87286","月落棲地","10173","1","-1","0","0","0","0","0","0","0","0","8219","0"
"87287","","10173","1","47890","0","0","0","0","0","0","0","0","8219","0"
"87288","","10173","1","47891","0","0","0","0","0","0","0","0","8219","0"
"87289","","10568","0","52694","0","0","0","0","0","0","0","0","0","0"
"87290","","10568","0","52695","0","0","0","0","0","0","0","0","0","0"
"87291","","10568","0","52696","0","0","0","0","0","0","0","0","0","0"
"87292","","10568","0","52697","0","0","0","0","0","0","0","0","0","0"
"87293","","10816","0","-1","0","0","0","0","0","0","0","0","0","0"
"87294","","10816","0","52698","0","0","0","0","0","0","0","0","0","0"
"87298","","10514","0","52701","0","0","0","0","0","0","0","0","0","0"
"87299","","10567","0","52702","0","0","0","0","0","0","0","0","0","0"
"87300","","10567","0","52703","0","0","0","0","0","0","0","0","0","0"
"87301","","10567","0","52704","0","0","0","0","0","0","0","0","0","0"
"87302","","10567","0","52705","0","0","0","0","0","0","0","0","0","0"
"87303","","5754","0","52706","0","0","0","0","0","0","0","0","0","0"
"87304","","5754","1","52706","0","0","0","0","0","0","0","0","0","0"
"87305","","9937","0","52707","0","0","0","0","0","0","0","0","0","0"
"87306","","9937","1","52707","0","0","0","0","0","0","0","0","0","0"
"87307","","9879","2","-1","0","0","0","0","0","0","0","0","8322","0"
"87308","","9879","2","47091","0","0","0","0","0","0","0","0","8322","0"
"87309","威光獸穴","9879","2","47092","0","0","0","0","0","0","0","0","8416","0"
"87310","威光獸穴","9914","2","-1","0","0","0","0","0","0","0","0","8322","0"
"87311","","9914","2","47566","0","0","0","0","0","0","0","0","8322","0"
"87312","","9914","2","47567","69","0","1423","675","0","0","0","0","8416","0"
"87313","","10004","0","52708","0","0","0","0","0","0","0","0","0","0"
"87314","","10004","1","52708","0","0","0","0","0","0","0","0","7714","0"
"87315","","10004","2","52708","0","0","0","0","0","0","0","0","0","0"
"87316","","10817","0","-1","0","0","0","0","0","0","0","0","0","0"
"87317","","10817","0","52709","0","0","0","0","0","0","0","0","0","0"
"87318","","10300","0","52710","0","0","0","0","0","0","0","0","0","0"
"87319","","9951","0","52711","0","0","0","0","0","0","0","0","0","0"
"87320","","9951","1","52711","0","0","0","0","0","0","0","0","0","0"
"87321","","9951","2","52711","0","0","0","0","0","0","0","0","7881","0"
"87322","林德拉斯之逐","10070","1","-1","0","0","0","0","0","0","0","0","8418","0"
"87323","","10070","1","47389","0","0","0","0","0","0","0","0","8418","0"
"87324","","10239","4","-1","0","0","0","0","0","0","0","0","7844","0"
"87325","狂者之穴","10239","4","48030","0","0","1457","0","1704","0","0","0","8419","0"
"87326","","10239","4","48031","0","0","0","0","0","0","0","0","7844","0"
"87327","被遺忘的墓穴","3833","1","-1","75","11","27","675","15","0","0","0","8420","0"
"87328","","3833","1","18571","0","0","0","675","0","0","0","0","8420","0"
"87329","","3833","1","18699","0","0","0","675","0","0","0","0","8420","0"
"87330","遺忘之井","3833","1","18700","0","0","0","675","0","0","0","0","8420","0"
"87331","乞丐步道","3833","1","18701","0","0","0","675","0","0","0","0","8420","0"
"87332","乞丐步道","3833","1","18702","0","0","0","675","0","0","0","0","8420","0"
"87333","乞丐步道","3833","1","18703","0","0","0","675","0","0","0","0","8420","0"
"87334","乞丐步道","3833","1","18704","0","0","0","675","0","0","0","0","8420","0"
"87335","乞丐步道","3833","1","18705","0","0","0","675","0","0","0","0","8420","0"
"87336","","3833","1","18706","0","0","0","675","0","0","0","0","8420","0"
"87337","","3833","1","18810","0","0","0","675","0","0","0","0","8420","0"
"87338","倒吊深淵","3833","1","18811","0","0","0","675","0","0","0","0","8420","0"
"87339","絕望泥沼","3833","1","18812","0","0","0","675","0","0","0","0","8420","0"
"87340","","3833","1","18813","0","0","0","675","0","0","0","0","8420","0"
"87341","","3833","1","18814","0","0","0","675","0","0","0","0","8420","0"
"87342","無悔者之書","3833","1","18815","0","0","0","675","0","0","0","0","8420","0"
"87343","","3833","1","18818","0","0","0","675","0","0","0","0","8420","0"
"87344","罪惡之池","3833","1","18819","0","0","0","675","0","0","0","0","8420","0"
"87345","","3833","1","18820","0","0","0","675","0","0","0","0","8420","0"
"87346","","3833","1","18873","0","0","0","675","0","0","0","0","8420","0"
"87347","絕望深淵","10069","3","-1","0","0","0","0","0","0","0","0","8192","0"
"87348","","10069","3","47385","0","0","0","0","0","0","0","0","8192","0"
"87349","","10069","3","47386","0","0","1457","0","1691","0","0","0","8192","0"
"87350","","10069","3","47387","0","0","1457","0","1691","0","0","0","8192","0"
"87351","","10069","3","47388","0","0","1457","0","1691","0","0","0","8192","0"
"87352","","10069","3","48957","0","0","1457","0","1691","0","0","0","8192","0"
"87353","絕望深淵","10069","4","-1","0","0","0","0","0","0","0","0","8211","0"
"87354","","10069","4","47385","0","0","0","0","0","0","0","0","8211","0"
"87355","","10069","4","47386","0","0","0","0","0","0","0","0","8211","0"
"87356","","10069","4","47387","0","0","0","0","0","0","0","0","8211","0"
"87357","","10069","4","47388","0","0","0","0","0","0","0","0","8211","0"
"87358","","10069","4","48957","0","0","0","0","0","0","0","0","8211","0"
"87359","","10669","0","52712","67","0","1414","0","0","0","0","0","0","0"
"87360","魔錘號","10669","1","52712","67","0","1414","0","1762","0","0","0","8023","0"
"87361","","10648","0","52713","0","0","0","0","0","0","0","0","0","0"
"87362","","10648","0","52714","0","0","0","0","0","0","0","0","0","0"
"87363","","10648","0","52715","0","0","0","0","0","0","0","0","0","0"
"87364","","10648","0","52716","0","0","0","0","0","0","0","0","0","0"
"87365","","10648","0","52717","0","0","0","0","0","0","0","0","0","0"
"87366","","10648","0","52718","0","0","0","0","0","0","0","0","0","0"
"87369","信風之息","10072","1","-1","69","0","1443","0","0","0","0","0","7726","0"
"87372","","10818","0","-1","0","0","0","0","0","0","0","0","0","0"
"87373","","10818","0","52721","96","0","1527","675","0","0","0","0","0","0"
"87376","","9871","3","-1","75","0","1451","0","0","0","0","0","8352","0"
"87377","","9871","3","46587","0","0","0","0","0","0","0","0","8352","0"
"87378","","9871","3","46588","0","0","0","0","0","0","0","0","8352","0"
"87379","納夏爾看守塔","9906","2","-1","0","0","0","0","1666","0","0","0","8442","0"
"87380","","9906","2","46667","0","0","0","0","0","0","0","0","8442","0"
"87381","","9906","2","48446","0","0","1946","0","0","0","0","0","8442","0"
"87382","","10736","0","52724","0","0","0","0","0","0","0","0","0","0"
"87383","","10819","0","-1","0","0","2080","675","0","0","0","0","0","0"
"87384","","10819","0","52725","0","0","0","0","0","0","0","0","0","0"
"87385","","10820","0","-1","0","0","2080","675","0","0","0","0","0","0"
"87386","","10820","0","52726","0","0","0","0","0","0","0","0","0","0"
"87387","","10072","0","52727","0","0","0","0","0","0","0","0","0","0"
"87388","","10072","1","52727","0","0","0","0","0","0","0","0","0","0"
"87389","","10072","0","52728","0","0","0","0","0","0","0","0","0","0"
"87390","","10072","1","52728","0","0","0","0","0","0","0","0","8430","0"
"87391","","10553","0","52729","0","0","0","0","0","0","0","0","0","0"
"87392","","10553","0","52730","0","0","0","0","0","0","0","0","0","0"
"87393","","10554","0","52731","0","0","0","0","0","0","0","0","0","0"
"87394","","10554","0","52732","0","0","1443","0","0","0","0","0","0","0"
"87395","","10821","0","-1","0","0","2080","675","0","0","0","0","0","0"
"87396","","10821","0","52733","0","0","0","0","0","0","0","0","0","0"
"87397","","10742","0","52734","0","0","0","0","0","0","0","0","0","0"
"87398","","10743","0","52735","0","0","0","0","0","0","0","0","0","0"
"87399","","10731","0","52736","0","0","0","0","0","0","0","0","0","0"
"87400","","10737","0","52737","0","0","0","0","0","0","0","0","0","0"
"87401","","10739","0","52738","0","0","0","0","0","0","0","0","0","0"
"87402","","10738","0","52739","0","0","0","0","0","0","0","0","0","0"
"87403","","10732","0","52740","0","0","0","0","0","0","0","0","0","0"
"87404","","5782","0","52741","0","0","0","0","0","0","0","0","0","0"
"87405","","5782","1","52741","0","0","0","0","0","0","0","0","0","0"
"87406","雄獅陵園","5782","0","52742","0","0","0","0","0","0","0","0","0","0"
"87407","雄獅陵園","5782","1","52742","0","0","0","0","0","0","0","0","0","0"
"87408","雄獅陵園","5754","0","52743","0","0","0","0","0","0","0","0","0","0"
"87409","雄獅陵園","5754","1","52743","0","0","0","0","0","0","0","0","0","0"
"87410","","10741","0","52744","0","0","0","0","0","0","0","0","0","0"
"87411","秩序聖所","10736","1","-1","72","0","1946","675","1741","0","0","0","8431","0"
"87412","","10736","1","52342","0","0","0","0","0","0","0","0","8431","0"
"87413","","10736","1","52536","0","0","0","0","0","0","0","0","8431","0"
"87414","聖所深處","10736","1","52538","0","0","0","0","0","0","0","0","8431","0"
"87415","聖所深處","10736","1","52539","0","0","0","0","0","0","0","0","8431","0"
"87416","聖所深處","10736","1","52540","0","0","0","0","0","0","0","0","8431","0"
"87417","聖所深處","10736","1","52541","0","0","0","0","0","0","0","0","8431","0"
"87418","","10736","1","52542","0","0","0","0","0","0","0","0","8431","0"
"87419","","10736","1","52580","0","0","0","0","0","0","0","0","8431","0"
"87420","","10736","1","52581","0","0","0","0","0","0","0","0","8431","0"
"87421","","10736","1","52602","0","0","0","0","0","0","0","0","8431","0"
"87422","","10736","1","52647","0","0","0","0","0","0","0","0","8431","0"
"87423","","10736","1","52724","0","0","0","0","0","0","0","0","8431","0"
"87586","晨曦橋","6460","2","-1","0","0","0","675","1050","0","947","0","8432","0"
"87587","","6460","2","31351","85","0","0","675","0","0","0","0","8432","0"
"87588","","6460","2","31414","0","0","0","675","0","0","0","0","8432","0"
"87589","","6460","2","31415","0","0","0","675","0","0","0","0","8432","0"
"87590","","6460","2","31564","67","0","1946","675","0","0","0","0","8432","0"
"87591","","6460","2","32340","0","0","0","675","0","0","0","0","8432","0"
"87593","","10340","0","52908","0","0","0","0","0","0","0","0","0","128"
"87594","遠古憩地","7581","4","-1","75","0","1956","675","0","0","0","0","8041","0"
"87595","遠古憩地","7581","4","38503","0","0","0","675","0","0","0","0","8041","0"
"87596","","7581","4","38504","0","0","0","675","0","0","0","0","8041","0"
"87597","影月礦坑","7581","5","-1","75","0","1956","675","0","0","0","0","7082","0"
"87598","","7581","5","38503","0","0","0","675","0","0","0","0","7082","0"
"87599","","7581","5","38504","0","0","0","675","0","0","0","0","7082","0"
"87719","","10521","0","53028","0","0","0","0","0","0","0","0","0","0"
"87720","","10339","0","53029","0","0","0","0","0","0","0","0","0","0"
"87721","","10297","1","-1","0","0","1482","0","1747","0","0","0","7844","0"
"87722","幽暗地道","10297","1","48357","0","0","0","0","0","0","0","0","7844","0"
"87723","惡魔突破口","10297","1","52105","0","0","0","0","1749","0","0","0","7844","0"
"87724","幽暗地道","10297","1","52106","0","0","0","0","1749","0","0","0","7844","0"
"87725","惡魔突破口","10297","1","52107","0","0","1419","0","1750","0","0","0","7844","0"
"87726","幽暗地道","10297","1","52108","0","0","0","0","0","0","0","0","7844","0"
"87727","幽暗地道","10297","1","52109","0","0","0","0","0","0","0","0","7844","0"
"87728","地脈凝視者巢穴","10515","1","-1","0","0","380","0","1727","0","0","0","0","0"
"87729","地脈凝視者巢穴","10515","1","49239","0","0","380","0","0","0","0","0","0","0"
"87730","地脈凝視者巢穴","10515","1","49240","0","0","380","0","0","0","0","0","0","0"
"87731","地脈凝視者巢穴","10515","1","49241","0","0","380","0","0","0","0","0","0","0"
"87732","","10822","0","-1","0","0","0","0","0","0","0","0","0","0"
"87733","","10822","0","53030","0","0","0","0","0","0","0","0","0","0"
"87734","追尋者獸穴","10520","1","-1","75","0","377","0","1739","0","0","0","7877","0"
"87735","追尋者獸穴","10520","1","49293","0","0","0","0","0","0","0","0","7877","0"
"87736","追尋者獸穴","10520","1","49294","0","0","0","0","0","0","0","0","7877","0"
"87737","追尋者獸穴","10520","1","49295","0","0","0","0","0","0","0","0","7877","0"
"87738","","9778","0","53031","0","0","0","0","0","0","0","0","0","0"
"87739","","9778","1","53031","0","0","0","0","0","0","0","0","0","0"
"87740","","10823","0","-1","0","0","0","0","0","0","0","0","0","0"
"87741","","10823","0","53032","0","0","0","0","0","0","0","0","0","0"
"87742","","9801","0","53033","0","0","0","0","0","0","0","0","0","0"
"87743","","9801","1","53033","0","0","0","0","0","0","0","0","0","0"
"87744","","9801","3","53033","0","0","0","0","0","0","0","0","0","0"
"87745","","9801","2","53033","0","0","0","0","0","0","0","0","0","0"
"87746","幽蔭林地","7525","4","-1","75","0","1956","675","0","0","0","0","6855","0"
"87747","","7525","4","37992","0","0","2049","675","0","0","0","0","6855","0"
"87748","","7525","4","37993","75","0","1949","675","0","0","0","0","6855","0"
"87749","","9871","4","-1","75","0","1451","0","0","0","0","0","0","0"
"87750","","9871","4","46587","0","0","0","0","0","0","0","0","7541","0"
"87751","","9871","4","46588","0","0","0","0","0","0","0","0","7541","0"
"87752","","10801","0","53034","0","0","0","0","0","0","0","0","0","0"
"87753","","10648","0","53035","0","0","0","0","0","0","0","0","0","0"
"87754","","8453","0","53036","0","0","0","0","0","0","0","0","0","0"
"87755","","8467","0","53037","0","0","0","0","0","0","0","0","0","0"
"87756","","10340","0","53038","0","0","0","0","0","0","0","0","0","0"
"87757","","10824","0","-1","0","0","0","0","0","0","0","0","0","0"
"87758","","10824","0","53039","0","0","0","0","0","0","0","0","0","0"
"87769","","10827","0","-1","0","0","0","0","0","0","0","0","0","0"
"87770","","10827","0","53048","0","0","0","0","0","0","0","0","0","0"
"87771","","9711","0","53049","0","0","0","0","0","0","0","0","0","0"
"87772","","9711","1","53049","0","0","0","0","0","0","0","0","0","4"
"87773","","9711","3","53049","0","0","0","0","0","0","0","0","0","4"
"87774","","9711","2","53049","0","0","0","0","0","0","0","0","0","4"
"87775","","9711","0","53050","0","0","0","0","0","0","0","0","0","0"
"87776","","9711","1","53050","0","0","0","0","0","0","0","0","0","4"
"87777","","9711","3","53050","0","0","0","0","0","0","0","0","0","4"
"87778","","9711","2","53050","0","0","0","0","0","0","0","0","0","4"
"87779","蘇拉瑪爾","10343","1","-1","0","0","0","0","0","0","0","0","7637","0"
"87780","","10343","1","48442","0","0","0","0","0","0","0","0","7637","0"
"87781","","10343","1","49981","0","0","0","0","0","0","0","0","7637","0"
"87782","","10343","1","49982","0","0","1259","0","0","0","0","0","7637","0"
"87783","","6717","1","-1","0","0","0","675","0","0","0","0","8285","0"
"87784","孤寂迴廊","6717","1","33336","75","0","1946","675","1198","0","1043","0","8286","0"
"87785","","6717","1","33337","0","0","1939","675","1192","0","0","0","8285","0"
"87786","","6717","1","33338","75","0","26","675","1192","0","0","0","8285","0"
"87787","孤寂迴廊","6717","1","33340","0","0","0","675","1198","0","1043","0","8286","0"
"87788","教堂花園","6717","1","33341","86","0","1938","675","1199","0","1044","0","8287","0"
"87789","","6717","1","33593","0","0","0","675","1199","0","1044","0","8285","0"
"87790","","6717","1","34745","0","0","1939","675","1200","0","1045","0","8285","0"
"87791","","6717","1","34746","0","0","1939","675","1200","0","1045","0","8285","0"
"87792","","6717","1","34747","75","0","26","675","1200","0","1045","0","8285","0"
"87793","","6717","1","34748","0","0","1939","675","1200","0","1045","0","8285","0"
"87794","","6717","1","34749","75","0","26","675","1200","0","1045","0","8285","0"
"87795","","6717","1","34750","75","0","1946","675","1201","0","1046","0","8285","0"
"87796","","6717","1","34751","75","0","26","675","1200","0","1045","0","8285","0"
"87797","","6717","1","34752","0","0","0","675","0","0","0","0","8285","0"
"87798","","6717","1","34753","75","0","26","675","1200","0","1045","0","8285","0"
"87799","","6717","1","34754","73","0","26","675","1200","0","1045","0","8285","0"
"87800","","6717","1","34755","0","0","0","675","0","0","0","0","8285","0"
"87801","","10828","0","-1","0","0","0","0","0","0","0","0","0","0"
"87802","","10828","0","53051","0","0","0","0","0","0","0","0","0","0"
"87803","預設名稱","10238","5","-1","0","0","0","0","0","0","0","0","0","0"
"87804","","10238","5","48028","0","0","0","0","0","0","0","0","0","0"
"87805","","10238","5","48029","0","0","0","0","0","0","0","0","0","0"
"87806","","10057","0","53052","0","0","0","0","1704","0","0","0","0","0"
"87807","","10057","1","53052","0","0","0","0","0","0","0","0","7749","0"
"87808","","10057","4","53052","0","0","0","0","0","0","0","0","8369","0"
"87809","","10057","3","53052","0","0","0","0","0","0","0","0","8142","0"
"87810","","10057","2","53052","0","0","0","0","0","0","0","0","8023","0"
"87811","","9640","0","53053","0","0","0","0","0","0","0","0","0","0"
"87812","","9640","1","53053","0","0","0","0","0","0","0","0","0","0"
"87813","卡拉贊","10829","0","-1","72","0","388","0","1787","0","0","0","0","0"
"87814","警衛站","10829","0","53054","0","0","0","0","0","0","0","0","0","0"
"87815","塔主露臺","10829","0","53055","0","0","0","0","1791","0","0","0","0","0"
"87816","","10829","0","53056","0","0","0","0","0","0","0","0","0","0"
"87817","","10829","0","53057","0","0","0","0","1786","0","0","0","0","0"
"87818","舞會大廳","10829","0","53058","0","0","0","0","1785","0","0","0","0","0"
"87819","宴會大廳","10829","0","53059","71","0","1542","0","1785","0","0","0","0","0"
"87820","歌劇大廳","10829","0","53060","0","0","0","0","1790","0","0","0","0","0"
"87821","歌劇大廳","10829","0","53061","0","0","0","0","0","0","0","0","0","0"
"87822","破碎樓梯","10829","0","53062","0","0","0","0","0","0","0","0","0","0"
"87823","破碎樓梯","10829","0","53063","0","0","0","0","0","0","0","0","0","0"
"87824","破碎樓梯","10829","0","53064","0","0","0","0","0","0","0","0","0","0"
"87825","破碎樓梯","10829","0","53065","0","0","0","0","0","0","0","0","0","0"
"87826","破碎樓梯","10829","0","53066","0","0","0","0","0","0","0","0","0","0"
"87827","歌劇大廳","10829","0","53067","0","0","0","0","1784","0","0","0","0","0"
"87828","歌劇大廳","10829","0","53068","0","0","0","0","1784","0","0","0","0","0"
"87829","歌劇大廳","10829","0","53069","0","0","0","0","1784","0","0","0","0","0"
"87830","警衛站","10829","0","53070","0","0","0","0","1786","0","0","0","0","0"
"87831","歌劇大廳","10829","0","53071","0","0","0","0","1790","0","0","0","0","0"
"87832","展示廳","10829","0","53072","0","0","0","0","0","0","0","0","0","0"
"87833","佣人區","10829","0","53073","0","0","0","0","1786","0","0","0","0","0"
"87834","警衛站","10829","0","53074","0","0","0","0","0","0","0","0","0","0"
"87835","客房","10829","0","53075","0","0","0","0","0","0","0","0","0","0"
"87836","客房","10829","0","53076","0","0","0","0","0","0","0","0","0","0"
"87837","客房","10829","0","53077","0","0","0","0","0","0","0","0","0","0"
"87838","客房","10829","0","53078","0","0","0","0","0","0","0","0","0","0"
"87839","客房","10829","0","53079","0","0","0","0","0","0","0","0","0","0"
"87840","","10829","0","53080","0","0","0","0","0","0","0","0","0","0"
"87841","歌劇大廳","10829","0","53081","0","0","0","0","1790","0","0","0","0","0"
"87842","貯藏室","10829","0","53082","72","0","1543","0","1792","0","0","0","0","0"
"87843","獸欄","10829","0","53083","72","0","383","675","1793","0","0","0","0","0"
"87844","守衛室","10829","0","53084","0","0","0","0","1793","0","0","0","0","0"
"87845","展示廳","10829","0","53085","0","0","0","0","0","0","0","0","0","0"
"87846","","10829","0","53086","0","0","0","0","0","0","0","0","0","0"
"87847","破碎樓梯","10829","0","53087","0","0","0","0","0","0","0","0","0","0"
"87848","展示廳","10829","0","53088","0","0","0","0","0","0","0","0","0","0"
"87849","展示廳","10829","0","53089","0","0","0","0","0","0","0","0","0","0"
"87850","","10829","0","53090","0","0","0","0","0","0","0","0","0","0"
"87851","","10829","0","53091","0","0","0","0","0","0","0","0","0","0"
"87852","","10829","0","53092","0","0","0","0","0","0","0","0","0","0"
"87876","終焉祭壇","10057","5","-1","67","0","1419","675","1704","0","0","0","8193","0"
"87877","","10057","5","47330","67","0","2073","0","0","0","0","0","8193","0"
"87878","","10057","5","48106","0","0","0","0","0","0","0","0","8193","0"
"87879","","10057","5","53052","0","0","0","0","0","0","0","0","8193","0"
"87880","","10833","0","-1","0","0","0","0","0","0","0","0","0","0"
"87881","","10833","0","53113","0","0","0","0","0","0","0","0","0","0"
"87882","","10833","0","53114","0","0","0","0","0","0","0","0","0","0"
"87883","","10833","0","53115","0","0","0","0","0","0","0","0","0","0"
"87884","","10833","0","53116","0","0","0","0","0","0","0","0","0","0"
"87885","","10833","0","53117","0","0","0","0","0","0","0","0","0","0"
"87886","","10833","0","53118","0","0","0","0","0","0","0","0","0","0"
"87887","","10833","0","53119","0","0","0","0","0","0","0","0","0","0"
"87888","","10833","0","53120","0","0","0","0","0","0","0","0","0","0"
"87889","","10833","0","53121","0","0","0","0","0","0","0","0","0","0"
"87890","","10833","0","53122","0","0","0","0","0","0","0","0","0","0"
"87891","","10047","0","53123","0","0","0","0","0","0","0","0","0","0"
"87892","","10047","1","53123","0","0","0","0","0","0","0","0","0","0"
"87893","","10834","0","-1","0","0","0","0","0","0","0","0","0","0"
"87897","","10339","0","53127","0","0","0","0","0","0","0","0","0","0"
"87899","","10339","0","53129","0","0","0","0","0","0","0","0","0","0"
"87900","","10339","0","53130","0","0","0","0","0","0","0","0","0","0"
"87902","","10690","0","53132","0","0","0","0","0","0","0","0","0","0"
"87903","","10340","0","53133","0","0","2080","0","1802","0","0","0","0","0"
"87904","","10340","0","53134","0","0","2080","0","1802","0","0","0","0","0"
"87905","","10340","0","53135","0","0","0","0","0","0","0","0","0","0"
"87906","","10835","0","-1","0","0","0","0","0","0","0","0","0","0"
"87907","","10835","0","53136","0","0","0","0","0","0","0","0","0","0"
"87908","","10339","0","53137","0","0","0","0","0","0","0","0","0","0"
"87909","","10765","1","-1","0","0","0","0","0","0","0","0","8382","0"
"87910","","10765","1","52410","0","0","0","0","0","0","0","0","8382","0"
"87911","","10765","1","52411","0","0","1939","0","0","0","0","0","8382","0"
"87912","","10765","1","52412","0","0","0","0","0","0","0","0","8382","0"
"87913","","10836","0","-1","73","0","1545","0","0","0","0","0","0","0"
"87914","守護者圖書館","10836","0","53138","0","0","0","0","1788","0","0","0","0","0"
"87916","棋戲大廳","10836","0","53140","0","0","0","0","1798","0","0","0","0","0"
"87917","虛空空間","10836","0","53141","67","0","1546","0","1789","0","1233","0","0","0"
"87919","","10836","0","53143","0","0","0","0","1798","0","0","0","0","0"
