Id,Name,HordeName,EffectArg0,EffectArg1,EffectArg2,EffectScalingPoints0,EffectScalingPoints1,EffectScalingPoints2,TransmogPlayerConditionId,TransmogCost,IconFileDataId,EffectPointsMin0,EffectPointsMin1,EffectPointsMin2,ItemVisual,Flags,RequiredSkillId,RequiredSkillRank,ItemLevel,Charges,Effect0,Effect1,Effect2,ScalingClass,ScalingClassRestricted,ConditionId,MinLevel,MaxLevel
"2901","+$k1法術能量","","45","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0"
"2310","+$k1法術能量","","45","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0"
"2311","+$9396s1法術能量","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2312","+$k1法術能量","","45","0","0","0","0","0","0","0","0","0","0","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0"
"2313","+$k1法術能量","","45","0","0","0","0","0","0","0","0","0","0","0","0","8","0","0","0","0","0","0","0","0","0","0","0","0"
"440","+$k1法術能量","","45","0","0","0","0","0","0","0","0","0","0","0","0","9","0","0","0","0","0","0","0","0","0","0","0","0"
"2314","+$k1法術能量","","45","0","0","0","0","0","0","0","0","0","0","0","0","9","0","0","0","0","0","0","0","0","0","0","0","0"
"441","+$k1法術能量","","45","0","0","0","0","0","0","0","0","0","0","0","0","11","0","0","0","0","0","0","0","0","0","0","0","0"
"2315","+$k1法術能量","","45","0","0","0","0","0","0","0","0","0","0","0","0","11","0","0","0","0","0","0","0","0","0","0","0","0"
"442","+$k1法術能量","","45","0","0","0","0","0","0","0","0","0","0","0","0","12","0","0","0","0","0","0","0","0","0","0","0","0"
"2316","+$k1法術能量","","45","0","0","0","0","0","0","0","0","0","0","0","0","12","0","0","0","0","0","0","0","0","0","0","0","0"
"2607","+$k1法術能量","","45","0","0","0","0","0","0","0","0","0","0","0","0","12","0","0","0","0","0","0","0","0","0","0","0","0"
"4730","+$k1耐力","","7","0","0","0.145","0","0","0","0","50","0","0","0","0","3","0","0","0","32","0","0","0","0","0","1","0","0"
"4731","+$k1耐力","","7","0","0","0.145","0","0","0","0","50","0","0","0","0","3","0","0","0","32","0","0","0","0","0","1","0","0"
"4734","+$k1敏捷","","3","0","0","0.145","0","0","0","0","50","0","0","0","0","3","0","0","0","32","0","0","0","0","0","1","0","0"
"4735","+$k1臨機應變","","40","0","0","0.22","0","0","0","0","50","0","0","0","0","5","0","0","0","32","0","0","0","0","0","1","0","0"
"4737","+$k1耐力","","7","0","0","0.22","0","0","0","0","50","0","0","0","0","5","0","0","0","32","0","0","0","0","0","1","0","0"
"4738","+$k1耐力","","7","0","0","0.22","0","0","0","0","50","0","0","0","0","5","0","0","0","32","0","0","0","0","0","1","0","0"
"4740","+$k1敏捷","","3","0","0","0.22","0","0","0","0","50","0","0","0","0","5","0","0","0","32","0","0","0","0","0","1","0","0"
"4743","+$k1耐力","","7","0","0","0.29","0","0","0","0","50","0","0","0","0","7","0","0","0","32","0","0","0","0","0","1","0","0"
"4744","+$k1耐力","","7","0","0","0.29","0","0","0","0","50","0","0","0","0","7","0","0","0","32","0","0","0","0","0","1","0","0"
"2386","+$k1臨機應變","","40","0","0","0","0","0","0","0","0","0","0","0","0","24","0","0","0","0","0","0","0","0","0","0","0","0"
"2387","+$k1臨機應變","","40","0","0","0","0","0","0","0","0","0","0","0","0","25","0","0","0","0","0","0","0","0","0","0","0","0"
"2388","+$k1臨機應變","","40","0","0","0","0","0","0","0","0","0","0","0","0","26","0","0","0","0","0","0","0","0","0","0","0","0"
"2389","+$k1臨機應變","","40","0","0","0","0","0","0","0","0","0","0","0","0","27","0","0","0","0","0","0","0","0","0","0","0","0"
"2390","+$k1臨機應變","","40","0","0","0","0","0","0","0","0","0","0","0","0","28","0","0","0","0","0","0","0","0","0","0","0","0"
"2391","+$k1臨機應變","","40","0","0","0","0","0","0","0","0","0","0","0","0","29","0","0","0","0","0","0","0","0","0","0","0","0"
"2392","+$k1臨機應變","","40","0","0","0","0","0","0","0","0","0","0","0","0","30","0","0","0","0","0","0","0","0","0","0","0","0"
"2393","+$k1臨機應變","","40","0","0","0","0","0","0","0","0","0","0","0","0","31","0","0","0","0","0","0","0","0","0","0","0","0"
"2394","+$k1臨機應變","","40","0","0","0","0","0","0","0","0","0","0","0","0","32","0","0","0","0","0","0","0","0","0","0","0","0"
"2395","+$k1臨機應變","","40","0","0","0","0","0","0","0","0","0","0","0","0","33","0","0","0","0","0","0","0","0","0","0","0","0"
"2078","+$k1閃躲","","13","0","0","0","0","0","0","0","0","0","0","0","0","12","0","0","0","0","0","0","0","0","0","0","0","0"
"2797","+$k1閃躲","","13","0","0","0","0","0","0","0","0","0","0","0","0","9","0","0","0","0","0","0","0","0","0","0","0","0"
"2796","+$k1閃躲","","13","0","0","0","0","0","0","0","0","0","0","0","0","15","0","0","0","0","0","0","0","0","0","0","0","0"
"2608","+$k1法術能量","","45","0","0","0","0","0","0","0","0","0","0","0","0","13","0","0","0","0","0","0","0","0","0","0","0","0"
"2610","+$k1法術能量","","45","0","0","0","0","0","0","0","0","0","0","0","0","14","0","0","0","0","0","0","0","0","0","0","0","0"
"2609","+$k1法術能量","","45","0","0","0","0","0","0","0","0","0","0","0","0","15","0","0","0","0","0","0","0","0","0","0","0","0"
"2612","+$k1法術能量","","45","0","0","0","0","0","0","0","0","0","0","0","0","18","0","0","0","0","0","0","0","0","0","0","0","0"
"2367","每5秒恢復法力+$k1","","43","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0"
"2368","每5秒恢復法力+$k1","","43","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0"
"2370","每5秒恢復法力+$k1","","43","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0"
"2372","每5秒恢復法力+$k1","","43","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0"
"2373","每5秒恢復法力+$k1","","43","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0"
"2375","每5秒恢復法力+$k1","","43","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0"
"2377","每5秒恢復法力+$k1","","43","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0"
"2378","每5秒恢復法力+$k1","","43","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0"
"2380","每5秒恢復法力+$k1","","43","0","0","0","0","0","0","0","0","0","0","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0"
"2383","每5秒恢復法力+$k1","","43","0","0","0","0","0","0","0","0","0","0","0","0","8","0","0","0","0","0","0","0","0","0","0","0","0"
"2385","每5秒恢復法力+$k1","","43","0","0","0","0","0","0","0","0","0","0","0","0","9","0","0","0","0","0","0","0","0","0","0","0","0"
"2397","每5秒恢復法力+$k1","","43","0","0","0","0","0","0","0","0","0","0","0","0","14","0","0","0","0","0","0","0","0","0","0","0","0"
"2398","每5秒恢復法力+$k1","","43","0","0","0","0","0","0","0","0","0","0","0","0","14","0","0","0","0","0","0","0","0","0","0","0","0"
"2400","每5秒恢復法力+$k1","","43","0","0","0","0","0","0","0","0","0","0","0","0","15","0","0","0","0","0","0","0","0","0","0","0","0"
"2405","每5秒恢復1生命力","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2408","每5秒恢復2生命力","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2409","每5秒恢復2生命力","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2411","每5秒恢復3生命力","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2415","每5秒恢復4生命力","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2416","每5秒恢復4生命力","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2417","每5秒恢復4生命力","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2419","每5秒恢復5生命力","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2420","每5秒恢復5生命力","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2421","每5秒恢復5生命力","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2423","每5秒恢復6生命力","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2424","每5秒恢復6生命力","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2425","每5秒恢復6生命力","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2427","每5秒恢復7生命力","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2428","每5秒恢復7生命力","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2429","每5秒恢復7生命力","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2431","每5秒恢復8生命力","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2432","每5秒恢復8生命力","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2433","每5秒恢復8生命力","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2436","每5秒恢復9生命力","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2437","每5秒恢復9生命力","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2605","+$k1法術能量","","45","0","0","0.45","0","0","0","28","50","0","0","0","0","18","0","0","0","33","0","0","0","0","0","55","0","0"
"2732","+$k1臨機應變","","40","0","0","1","0","0","0","0","0","0","0","0","0","16","0","0","0","32","0","0","0","0","0","60","0","0"
"2733","+$k1臨機應變","","40","0","0","1","0","0","0","0","0","0","0","0","0","16","0","0","0","32","0","0","0","0","0","60","0","0"
"2694","+$k1智力","","5","0","0","1","0","0","0","0","0","0","0","0","0","6","0","0","0","32","0","0","0","0","0","60","0","0"
"2971","+$k1敏捷","","3","0","0","1","0","0","0","0","0","0","0","0","0","6","0","0","0","32","0","0","0","0","0","60","0","0"
"2942","+$k1致命一擊","","32","0","0","1","0","0","0","0","0","0","0","0","0","12","0","0","0","32","0","0","0","0","0","60","0","0"
"3104","+$k1致命一擊","","32","0","0","1","0","0","0","0","0","0","0","0","0","12","0","0","0","32","0","0","0","0","0","60","0","0"
"2701","+$k1臨機應變","","40","0","0","1","0","0","0","0","0","0","0","0","0","12","0","0","0","32","0","0","0","0","0","60","0","0"
"3201","+$k2智力和+$k1臨機應變","","40","5","0","0.5","0.5","0","0","0","0","0","0","0","0","6","3","0","0","32","0","0","0","0","0","60","0","0"
"3106","+$k1敏捷和+$k2耐力","","3","7","0","0.5","0.5","0","0","0","0","0","0","0","0","3","4","0","0","32","0","0","0","0","0","60","0","0"
"3108","+$k1敏捷和+$k2耐力","","3","7","0","0.5","0.5","0","0","0","0","0","0","0","0","3","4","0","0","32","0","0","0","0","0","60","0","0"
"3065","+$k1力量","","4","0","0","1","0","0","0","0","0","0","0","0","0","8","0","0","0","32","0","0","0","0","0","60","0","0"
"3103","+$k1力量","","4","0","0","1","0","0","0","0","0","0","0","0","0","8","0","0","0","32","0","0","0","0","0","60","0","0"
"2729","+$k1敏捷","","3","0","0","1","0","0","0","0","0","0","0","0","0","8","0","0","0","32","0","0","0","0","0","60","0","0"
"2728","+$k1智力","","5","0","0","1","0","0","0","0","0","0","0","0","0","8","0","0","0","32","0","0","0","0","0","60","0","0"
"2734","+$k1智力","","5","0","0","1","0","0","0","0","0","0","0","0","0","8","0","0","0","32","0","0","0","0","0","60","0","0"
"2737","+$k1閃躲","","13","0","0","1","0","0","0","0","0","0","0","0","0","16","0","0","0","32","0","0","0","0","0","60","0","0"
"3105","+$k1致命一擊","","32","0","0","1","0","0","0","0","0","0","0","0","0","16","0","0","0","32","0","0","0","0","0","60","0","0"
"3107","+$k1敏捷和+$k2耐力","","3","7","0","0.5","0.5","0","0","0","0","0","0","0","0","4","6","0","0","32","0","0","0","0","0","60","0","0"
"2744","+$k1智力和+$k2臨機應變","","5","40","0","0.5","0.5","0","0","0","0","0","0","0","0","4","8","0","0","32","0","0","0","0","0","60","0","0"
"3271","+$k1智力和+$k2加速","","5","36","0","0.5","0.5","0","0","0","0","0","0","0","0","4","8","0","0","32","0","0","0","0","0","60","0","0"
"2747","+$k1法術能量和+$k2耐力","","45","7","0","0.16","0.16","0","0","26","50","0","0","0","0","25","15","0","0","33","0","0","0","0","0","50","0","0"
"2748","+$k1法術能量和+$k2耐力","","45","7","0","0.16","0.16","0","0","30","50","0","0","0","0","35","20","0","0","33","0","0","0","0","0","60","0","0"
"2772","+$k1致命一擊","","32","0","0","0","0","0","0","0","0","0","0","0","0","14","0","0","0","0","0","0","0","0","0","0","0","0"
"2783","+$k1致命一擊","","32","0","0","0","0","0","0","0","0","0","0","0","0","14","0","0","0","0","0","0","0","0","0","0","0","0"
"2839","+$k1致命一擊","","32","0","0","0","0","0","0","0","0","0","0","0","0","14","0","0","0","0","0","0","0","0","0","0","0","0"
"2801","+$k1護甲值","","0","0","0","1","0","0","0","0","0","0","0","0","0","8","0","0","0","32","0","0","0","0","0","60","0","0"
"2856","+$k1護甲值","","0","0","0","1","0","0","0","0","0","0","0","0","0","8","0","0","0","32","0","0","0","0","0","60","0","0"
"3111","+$k1智力和+$k2致命一擊","","5","32","0","0.5","0.5","0","0","0","0","0","0","0","0","4","8","0","0","32","0","0","0","0","0","60","0","0"
"2771","+$k1致命一擊","","32","0","0","0","0","0","0","0","0","0","0","0","0","8","0","0","0","0","0","0","0","0","0","0","0","0"
"2787","+$k1致命一擊","","32","0","0","0","0","0","0","0","0","0","0","0","0","8","0","0","0","0","0","0","0","0","0","0","0","0"
"2843","+$k1致命一擊","","32","0","0","0","0","0","0","0","0","0","0","0","0","8","0","0","0","0","0","0","0","0","0","0","0","0"
"2844","+$k1致命一擊","","32","0","0","0","0","0","0","0","0","0","0","0","0","8","0","0","0","0","0","0","0","0","0","0","0","0"
"2775","+$k1致命一擊","","32","0","0","0","0","0","0","0","0","0","0","0","0","11","0","0","0","0","0","0","0","0","0","0","0","0"
"2845","+$k1致命一擊","","32","0","0","0","0","0","0","0","0","0","0","0","0","11","0","0","0","0","0","0","0","0","0","0","0","0"
"2842","+$k1臨機應變","","40","0","0","0","0","0","0","0","0","0","0","0","0","8","0","0","0","0","0","0","0","0","0","0","0","0"
"2778","+$k1臨機應變","","40","0","0","0","0","0","0","0","0","0","0","0","0","13","0","0","0","0","0","0","0","0","0","0","0","0"
"2780","+$k1臨機應變","","40","0","0","0","0","0","0","0","0","0","0","0","0","16","0","0","0","0","0","0","0","0","0","0","0","0"
"2851","+$k1耐力","","7","0","0","0","0","0","0","0","0","0","0","0","0","19","0","0","0","0","0","0","0","0","0","0","0","0"
"2850","+$k1致命一擊","","32","0","0","0","0","0","0","0","0","0","0","0","0","13","0","0","0","0","0","0","0","0","0","0","0","0"
"2838","+$k1致命一擊","","32","0","0","0","0","0","0","0","0","0","0","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0"
"2854","每5秒恢復3法力","","43","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0"
"2847","每5秒恢復4法力","","43","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0"
"2855","每5秒恢復5法力","","43","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0"
"2884","+$k1致命一擊","","32","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0"
"2885","+$k1致命一擊","","32","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0"
"2886","+$k1致命一擊","","32","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0"
"2902","+$k1致命一擊","","32","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0"
"2909","+$k1致命一擊","","32","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0"
"2941","+$k1致命一擊","","32","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0"
"2862","+$k1護甲值","","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0"
"2880","+$k1致命一擊","","32","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0"
"2887","+$k1致命一擊","","32","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0"
"2876","+$k1閃躲","","13","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0"
"2873","+$k1致命一擊","","32","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0"
"2874","+$k1致命一擊","","32","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0"
"2908","+$k1致命一擊","","32","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0"
"2951","+$k1致命一擊","","32","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0"
"2952","+$k1致命一擊","","32","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0"
"2890","+$k1臨機應變","","40","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0"
"2882","+$k1耐力","","7","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0"
"2932","+$k1閃躲","","13","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0"
"2889","+$k1法術能量","","45","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0"
"2895","+$k1耐力","","7","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0"
"3131","+$k1護甲值","","0","0","0","1","0","0","0","0","0","0","0","0","0","10","0","0","0","32","0","0","0","0","0","60","0","0"
"2927","+$k1力量","","4","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0"
"2919","+$k1力量","","4","0","0","0","0","0","0","0","0","0","0","0","0","7","0","0","0","0","0","0","0","0","0","60","0","0"
"2922","+$k1力量","","4","0","0","0","0","0","0","0","0","0","0","0","0","7","0","0","0","0","0","0","0","0","0","60","0","0"
"2924","+$k1智力","","5","0","0","1","0","0","0","0","0","0","0","0","0","7","0","0","0","32","0","0","0","0","0","60","0","0"
"2899","+$k1耐力和+$k2致命一擊","","7","32","0","0","0","0","0","0","0","0","0","0","0","3","4","0","0","0","0","0","0","0","0","60","0","0"
"2918","+$k1耐力和+$k2致命一擊","","7","32","0","0","0","0","0","0","0","0","0","0","0","3","4","0","0","0","0","0","0","0","0","60","0","0"
"2921","+$k1耐力和+$k2致命一擊","","7","32","0","0","0","0","0","0","0","0","0","0","0","3","4","0","0","0","0","0","0","0","0","60","0","0"
"2923","+$k1耐力和+$k2致命一擊","","7","32","0","0","0","0","0","0","0","0","0","0","0","3","4","0","0","0","0","0","0","0","0","60","0","0"
"2974","+$k1法術能量","","45","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0"
"3339","+$k1智力","","5","0","0","1","0","0","0","0","0","0","0","0","0","10","0","0","0","0","0","0","0","0","0","60","0","0"
"3336","+$k1致命一擊","","32","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0","0","0","0","0","0","0","0","60","0","0"
"3340","+$k1致命一擊","","32","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0","0","0","0","0","0","0","0","60","0","0"
"2976","+$k1閃躲","","13","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0"
"2944","+$k1敏捷","","3","0","0","1","0","0","0","0","0","0","0","0","0","7","0","0","0","32","0","0","0","0","0","60","0","0"
"3052","+$k1敏捷和+$k2致命一擊","","3","32","0","0.5","0.5","0","0","0","0","0","0","0","0","0","0","0","0","32","0","0","0","0","0","60","0","0"
"3055","+$k1敏捷和+$k2致命一擊","","3","32","0","0.5","0.5","0","0","0","0","0","0","0","0","0","0","0","0","32","0","0","0","0","0","60","0","0"
"3070","+$k1敏捷和+$k2致命一擊","","3","32","0","0.5","0.5","0","0","0","0","0","0","0","0","0","0","0","0","32","0","0","0","0","0","60","0","0"
"3227","+$k1致命一擊","","32","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0","0","0","0","0","0","0","0","1","0","0"
"3324","+$k1致命一擊","","32","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0","0","0","0","0","0","0","0","1","0","0"
"3098","+$k1法術能量","","45","0","0","0.25","0","0","0","0","0","0","0","0","0","2","0","0","0","32","0","0","0","0","0","0","0","0"
"3151","+$k1法術能量","","45","0","0","0.25","0","0","0","0","0","0","0","0","0","2","0","0","0","32","0","0","0","0","0","0","0","0"
"2960","+$k1敏捷","","3","0","0","1","0","0","0","0","0","0","0","0","0","4","0","0","0","32","0","0","0","0","0","60","0","0"
"2959","+$k1智力","","5","0","0","1","0","0","0","0","0","0","0","0","0","4","0","0","0","32","0","0","0","0","0","60","0","0"
"2964","+$k1智力","","5","0","0","1","0","0","0","0","0","0","0","0","0","4","0","0","0","32","0","0","0","0","0","60","0","0"
"2963","+$k1臨機應變","","40","0","0","1","0","0","0","0","0","0","0","0","0","8","0","0","0","32","0","0","0","0","0","60","0","0"
"2966","+$k1致命一擊","","32","0","0","1","0","0","0","0","0","0","0","0","0","8","0","0","0","32","0","0","0","0","0","60","0","0"
"2967","+$k1致命一擊","","32","0","0","1","0","0","0","0","0","0","0","0","0","8","0","0","0","32","0","0","0","0","0","60","0","0"
"2981","+$k1法術能量","","45","0","0","0.12","0","0","0","30","50","0","0","0","0","15","0","0","0","33","0","0","0","0","0","102","0","0"
"2985","+$k1耐力","","7","0","0","0.18","0","0","0","0","50","0","0","0","0","8","0","0","0","33","0","0","0","0","0","105","0","0"
"2987","+$k1耐力","","7","0","0","0.18","0","0","0","0","50","0","0","0","0","8","0","0","0","33","0","0","0","0","0","105","0","0"
"2988","+$k1耐力","","7","0","0","0.18","0","0","0","0","50","0","0","0","0","8","0","0","0","33","0","0","0","0","0","105","0","0"
"2989","+$k1耐力","","7","0","0","0.18","0","0","0","0","50","0","0","0","0","8","0","0","0","33","0","0","0","0","0","105","0","0"
"2996","+$k1致命一擊","","32","0","0","0.12","0","0","0","30","50","0","0","0","0","13","0","0","0","33","0","0","0","0","0","102","0","0"
"3101","+$k1力量和+$k2耐力","","4","7","0","0","0","0","0","0","0","0","0","0","0","5","6","0","0","0","0","0","0","0","0","60","0","0"
"3050","+$k1智力和+$k2加速","","5","36","0","0.5","0.5","0","0","0","0","0","0","0","0","0","0","0","0","32","0","0","0","0","0","60","0","0"
"3072","+$k1力量和+$k2致命一擊","","4","32","0","0.5","0.5","0","0","0","0","0","0","0","0","0","0","0","0","32","0","0","0","0","0","60","0","0"
"3082","+$k1閃躲和+$k2耐力","","13","7","0","0.5","0.5","0","0","0","0","0","0","0","0","0","0","0","0","32","0","0","0","0","0","60","0","0"
"3076","+$k1智力和+$k2致命一擊","","5","32","0","0.5","0.5","0","0","0","0","0","0","0","0","0","0","0","0","32","0","0","0","0","0","60","0","0"
"3204","+$k1致命一擊","","32","0","0","0.375","0","0","0","0","0","0","0","0","0","3","0","0","0","32","0","0","0","0","0","0","0","0"
"3205","+$k1致命一擊","","32","0","0","0.375","0","0","0","0","0","0","0","0","0","3","0","0","0","32","0","0","0","0","0","0","0","0"
"5192","+$k1致命一擊","","32","0","0","0.375","0","0","0","0","0","0","0","0","0","3","0","0","0","32","0","0","0","0","0","0","0","0"
"5215","+$k1致命一擊","","32","0","0","0.375","0","0","0","0","0","0","0","0","0","3","0","0","0","32","0","0","0","0","0","0","0","0"
"5222","+$k1致命一擊","","32","0","0","0.375","0","0","0","0","0","0","0","0","0","3","0","0","0","32","0","0","0","0","0","0","0","0"
"5230","+$k1致命一擊","","32","0","0","0.375","0","0","0","0","0","0","0","0","0","3","0","0","0","32","0","0","0","0","0","0","0","0"
"5266","+$k1加速","","36","0","0","0.5","0","0","0","0","0","0","0","0","0","4","0","0","0","32","0","0","0","0","0","0","0","0"
"3100","+$k1智力和+$k2耐力","","5","7","0","0","0","0","0","0","0","0","0","0","0","5","6","0","0","0","0","0","0","0","0","60","0","0"
"5168","+$k1攻擊強度","","38","0","0","0.25","0","0","0","0","0","0","0","0","0","2","0","0","0","32","0","0","0","0","0","0","0","0"
"3281","+$k1敏捷","","3","0","0","1","0","0","0","0","0","0","0","0","0","10","0","0","0","32","0","0","0","0","0","60","0","0"
"3118","+$k1智力","","5","0","0","1","0","0","0","0","0","0","0","0","0","10","0","0","0","32","0","0","0","0","0","60","0","0"
"3126","+$k1智力","","5","0","0","1","0","0","0","0","0","0","0","0","0","10","0","0","0","32","0","0","0","0","0","60","0","0"
"3282","+$k1智力","","5","0","0","1","0","0","0","0","0","0","0","0","0","10","0","0","0","32","0","0","0","0","0","60","0","0"
"3283","+$k1智力","","5","0","0","1","0","0","0","0","0","0","0","0","0","10","0","0","0","32","0","0","0","0","0","60","0","0"
"3130","+$k1閃躲","","13","0","0","1","0","0","0","0","0","0","0","0","0","20","0","0","0","32","0","0","0","0","0","60","0","0"
"3124","+$k1臨機應變","","40","0","0","1","0","0","0","0","0","0","0","0","0","20","0","0","0","32","0","0","0","0","0","60","0","0"
"3135","+$k1敏捷和+$k2耐力","","3","7","0","0.5","0.5","0","0","0","0","0","0","0","0","5","7","0","0","32","0","0","0","0","0","60","0","0"
"3147","+$k1智力/+$k2臨機應變","","5","40","0","0.5","0.5","0","0","0","0","0","0","0","0","5","10","0","0","32","0","0","0","0","0","60","0","0"
"3318","+$k1智力/+$k2臨機應變","","5","40","0","0.5","0.5","0","0","0","0","0","0","0","0","5","10","0","0","32","0","0","0","0","0","60","0","0"
"3143","+$k1智力和+$k2致命一擊","","5","32","0","0.5","0.5","0","0","0","0","0","0","0","0","5","10","0","0","32","0","0","0","0","0","60","0","0"
"3286","+$k1智力和+$k2加速","","5","36","0","0.5","0.5","0","0","0","0","0","0","0","0","5","10","0","0","32","0","0","0","0","0","60","0","0"
"5190","+$k1致命一擊","","32","0","0","0.25","0","0","0","0","0","0","0","0","0","2","0","0","0","32","0","0","0","0","0","0","0","0"
