Id,SourceText,ItemId,Flags,SourceTypeEnum
"980","|cFFFFD200商人：|r失竊的皇家販賣機器人|n|cFFFFD200區域：|r機械岡|n|cFFFFD200陣營：|r鏽栓反抗軍 - 崇敬|n|cFFFFD200花費：|r512|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t","169108","4","2"
"981","|cFFFFD200促銷：|r《暗影之境》史詩版","172179","0","7"
"985","|cFFFFD200同盟種族：|r狐狸人|n|cFFFFD200任務：|r輕啜品味|n|cFFFFD200區域：|r蘇拉瑪爾","173727","2","-1"
"986","|cFFFFD200世界任務：|r恩若司的僕人","173951","0","-1"
"991","|cFFFFD200任務：|r我們的一員|n|cFFFFD200區域：|r昇靈堡","174286","0","1"
"992","|cFFFFD200寶藏：|r萬世卷軸|n|cFFFFD200區域：|r昇靈堡","173984","0","0"
"993","|cFFFFD200掉落：|r暗影之境","174445","0","0"
"994","|cFFFFD200成就：|r寵物對戰挑戰：黑石深淵|n|cFFFFD200類別：|r寵物對戰","174830","0","5"
"995","|cFFFFD200成就：|r暗影揭曉|n|cFFFFD200類別：|r寵物對戰","174871","0","5"
"996","|cFFFFD200掉落：|r塔剎拉|n|cFFFFD200區域：|r恆春谷","174873","0","0"
"997","|cFFFFD200掉落：|r『意志劫毀者』伊弗林|n|cFFFFD200區域：|r奧丹姆","174874","0","0"
"998","|cFFFFD200掉落：|r至高處決者|n|cFFFFD200區域：|r奧丹姆","169303","0","0"
"999","|cFFFFD200寶藏：|r髮捲的剃髮工具組|n|cFFFFD200區域：|r奧格瑪幻象","174920","0","-1"
"1000","|cFFFFD200寶藏：|r艾蘭里亞的腐化寶箱|n|cFFFFD200區域：|r暴風城幻象","174928","0","-1"
"1001","|cFFFFD200掉落：|r奎苟‧擺頂|n|cFFFFD200區域：|r暴風城幻象","174926","0","-1"
"1002","|cFFFFD200寶藏：|r澤坎的腐化寶箱|n|cFFFFD200區域：|r奧格瑪幻象","174924","0","-1"
"1003","|cFFFFD200寶藏：|r虛無之觸頭顱|n|cFFFFD200區域：|r暴風城幻象","174921","0","-1"
"1005","|cFFFFD200商人：|r補給官蔻菈|n|cFFFFD200區域：|r奧丹姆|n|cFFFFD200陣營：|r奧丹姆協議者 - 尊敬|n|cFFFFD200費用：|r20|Hitem:163036|h|TInterface\ICONS\INV_Currency_PetBattle.BLP:0|t|h 100|Hcurrency:1719|h|TInterface\ICONS\Archaeology_5_0_MoguCoin.blp:0|t|h","174995","4","2"
"1006","|cFFFFD200掉落：|r恩若司之力|n|cFFFFD200區域：|r恆春谷|n|n|cFFFFD200掉落：|r恩若司之視|n|cFFFFD200區域：|r奧丹姆","175140","0","-1"
"1007","|cFFFFD200任務：|r破殼而出|n|cFFFFD200區域：|r奧丹姆","175063","0","1"
"1063","|cFFFFD200任務：|r微光飛行|n|cFFFFD200區域：|r昇靈堡","177951","0","1"
"1064","|cFFFFD200專業：|r 工程學","172924","2","3"
"1065","|cFFFFD200掉落：|r歐羅菲亞|n|cFFFFD200區域：|r淵喉","181794","0","0"
"1066","|cFFFFD200寶藏：|r醒目軟泥缸|n|cFFFFD200區域：|r瑪卓薩斯","181825","0","0"
"1067","|cFFFFD200掉落：|r『山丘之王』巴西歐佛斯|n|cFFFFD200區域：|r昇靈堡","182655","0","0"
"1068","|cFFFFD200寶藏：|r厚實的巨龍羽毛|n|cFFFFD200區域：|r亞登曠野","182729","0","0"
"1069","|cFFFFD200寶藏：|r死靈寶典|n|cFFFFD200區域：|r瑪卓薩斯","182732","0","0"
"1070","|cFFFFD200商人：|r蘇‧澤泰|n|cFFFFD200區域：|r瑪卓薩斯","182773","0","2"
"1071","|cFFFFD200寶藏：|r時尚遮陽傘|n|cFFFFD200區域：|r瑞文崔斯","182694","0","0"
"1072","|cFFFFD200寶藏：|r女伯爵的貢品|n|cFFFFD200交情：|r朋友|n|cFFFFD200地點：|r餘燼宴會 |n","182696","0","0"
"1073","|cFFFFD200成就：|r陽傘大師|n|cFFFFD200地點：|r瑞文崔斯","182695","0","5"
"1074","|cFFFFD200任務：|r兵貴慎重|n|cFFFFD200區域：|r瑪卓薩斯","183847","0","-1"
"1075","|cFFFFD200任務：|r內心平靜的大師|n|cFFFFD200區域：|r女王的栽培園","183856","0","1"
"1076","|cFFFFD200商人：|r彌海菈女士|n|cFFFFD200區域：|r瑞文崔斯|n|cFFFFD200陣營：|r收割者廷衛 - 尊敬|n|cFFFFD200費用：|r1350|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t","183900","4","2"
"1077","|cFFFFD200Quest: |r言語的力量|n|cFFFFD200區域：|r瑞文崔斯","177665","0","1"
"1078","|cFFFFD200寶藏：|r被遺忘的釣竿|n|cFFFFD200區域：|r瑞文崔斯|n","180993","0","0"
"1079","|cFFFFD200寶藏：|r流亡者的淤泥池烹調鍋|n|cFFFFD200區域：|r 瑞文崔斯|n|n","182780","0","0"
"1080","|cFFFFD200商人：|r伊琳卡女士|n|cFFFFD200誓盟活動：|r餘燼宴會|n|cFFFFD200區域：|r瑞文崔斯|n|cFFFFD200費用：|r500|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t","183876","0","-1"
"1081","|cFFFFD200汎希爾戰役任務：|r不請自來的入侵|n|cFFFFD200世界任務|r萬萬稅|n|cFFFFD200區域：|r瑞文崔斯","180947","0","-1"
"1082","|cFFFFD200掉落：|r拉迪納斯王|n|cFFFFD200區域：|r瑞文崔斯","180873","0","0"
"1083","|cFFFFD200寶藏：|r嫉妒慾望寶箱|n|cFFFFD200區域：|r瑞文崔斯","179393","0","0"
"1084","|cFFFFD200商人：|r文獻管理員賈尼拉|n|cFFFFD200區域：|r瑞文崔斯|n|cFFFFD200陣營：|r誓復者 - 崇敬|n|cFFFFD200費用：|r500|Hcurrency:1816|h|TInterface\ICONS\6BF_Blackrock_Nova.BLP:0|t|h","182890","4","2"
"1085","|cFFFFD200成就：|r調和大師|n|cFFFFD200類別：|r暗影之境","183903","0","5"
"1086","|cFFFFD200商人：|r賽事長穆卓拉格|n|cFFFFD200地區：|r瑞文崔斯|n|cFFFFD200費用：|r50|Hcurrency:1820|h|TInterface\ICONS\INV_Jewelcrafting_LivingRuby_01.blp:0|t|h","183989","0","2"
"1087","|cFFFFD200Treasure: |rTaskmaster's Trove|n|cFFFFD200Zone: |rRevendreth","183986","0","0"
"1088","|cFFFFD200Treasure: |rForbidden Chamber Lockbox|n|cFFFFD200Zone: |rRevendreth","184075","0","0"
"1089","|cFFFFD200Vendor: |rArchivist Janeera|n|cFFFFD200Zone: |rRevendreth|n|cFFFFD200Faction: |rThe Avowed - Exalted|n|cFFFFD200Cost: |r1000|Hcurrency:1816|h|TInterface\ICONS\6BF_Blackrock_Nova.BLP:0|t|h","184218","0","2"
"1090","|cFFFFD200Achievement: |rTwisting Corridors: Layer 4|n|cFFFFD200Category: |rTorghast","184223","0","5"
"1091","|cFFFFD200Drop: |rMorguliax|n|cFFFFD200Zone: |rThe Maw","184292","0","0"
"1092","|cFFFFD200Drop: |rBorr-Geth|n|cFFFFD200Zone: |rThe Maw","184312","0","0"
"1093","|cFFFFD200Vendor: |rChachi the Artiste|n|cFFFFD200Zone: |rRevendreth|n|cFFFFD200Cost: |r1500|Hcurrency:1813|h|TInterface\ICONS\Spell_AnimaBastion_Orb.BLP:0|t|h","183716","0","2"
