Id,Name,Pos0,Pos1,Pos2,Rot0,Rot1,Rot2,Rot3,OwnerId,DisplayId,Scale,TypeId,PhaseUseFlags,PhaseId,PhaseGroupId,PropValue0,PropValue1,PropValue2,PropValue3,PropValue4,PropValue5,PropValue6,PropValue7
"313213","Pre Suramar 7.0 Complete Wine Group","414.882","3952.523","2.612083","0","0","0.8849877","-0.4656143","2156","36174","1","5","0","7725","0","0","0","0","0","0","0","0","0"
"313214","Pre Suramar 7.0 Complete Table","414.283","3952.809","1.487149","0","0","0.4107187","0.9117621","2156","37186","1","5","0","7725","0","0","0","0","0","0","0","0","0"
"313216","Pre Suramar 7.0 Complete Carriage","412.4115","3985.111","1.492771","0","0","0.9238796","0.3826834","2156","39188","1","5","2","7725","0","0","0","0","0","0","0","0","0"
"313217","Suramar 7.0 Complete Wine","416.1615","3952.555","1.709033","0.8010416","-0.01176614","0.5982857","0.01575395","2156","34982","1","5","0","8174","0","0","0","0","0","0","0","0","0"
"313218","Suramar 7.0 Complete Rubble","359.5955","3989.823","1.382697","0","0","0.9659256","0.2588197","2156","24060","0.67","5","0","8174","0","0","0","0","0","0","0","0","0"
"313219","Suramar 7.0 Complete Rubble","350.217","3963.869","1.368686","0","0","0.887011","-0.4617483","2156","24060","0.67","5","0","8174","0","0","0","0","0","0","0","0","0"
"313258","Suramar 7.0 Complete Rubble","317.0746","3966.698","1.447103","0","0","0.9351352","0.3542912","2156","24060","0.67","5","0","8174","0","0","0","0","0","0","0","0","0"
"313259","Suramar 7.0 Complete Rubble","354.5243","4006.978","1.388289","0","0","0.02617727","0.9996573","2156","24060","0.67","5","0","8174","0","0","0","0","0","0","0","0","0"
"313260","Suramar 7.0 Complete Rubble","442.1493","4058.177","1.357553","0","0","0.9636304","0.2672385","2156","24060","0.67","5","0","8174","0","0","0","0","0","0","0","0","0"
"313261","Suramar 7.0 Complete Rubble","478.6181","4027.445","1.378353","0","0","0.9396924","-0.3420207","2156","24060","0.73","5","0","8174","0","0","0","0","0","0","0","0","0"
"313262","Suramar 7.0 Complete Chair","351.2604","3963.103","1.869569","-0.1052685","-0.6856671","-0.03982415","0.7191615","2156","34334","1","5","0","8174","0","0","0","0","0","0","0","0","0"
"313263","Suramar Insurgence Camp - Rug - CAG","1573.175","4347.889","122.3467","-0.004698724","-0.00273007","0.9928085","0.1195895","2156","38987","2.21","5","0","7773","0","0","0","0","0","0","0","0","0"
"313264","Suramar Insurgence Camp - Book - CAG","1510.566","4402.604","118.9202","0.008657181","-0.01313455","0.9712438","-0.2375667","2156","6475","1","5","0","7773","0","0","0","0","0","0","0","0","0"
"313265","Pre Suramar 7.0 Complete Lantern","414.1476","3952.959","2.600583","0","0","0.9995336","-0.0305385","2156","37378","1","5","0","7725","0","0","0","0","0","0","0","0","0"
"313266","Suramar 7.0 Complete Table","354.4219","3990.035","1.076407","0.1996356","-0.07127643","0.9098165","0.3567902","2156","37186","1","5","2","7725","0","0","0","0","0","0","0","0","0"
"313267","Suramar 7.0 Complete Table","414.6233","3952.839","1.076407","0.06936941","-0.2003067","0.2912207","0.932875","2156","37186","1","5","0","8174","0","0","0","0","0","0","0","0","0"
"313269","Suramar 7.0 Complete Table","414.6233","3952.839","1.076407","0.06936941","-0.2003067","0.2912207","0.932875","2156","37186","1","5","2","7725","0","0","0","0","0","0","0","0","0"
"313270","Pre Suramar 7.0 Complete Book","355.5556","3989.788","2.507795","0","0","0.9411762","0.3379163","2156","37510","1","5","0","7725","0","0","0","0","0","0","0","0","0"
"313304","这笔交易只会越来越糟！","1170.101","3891.76","4.184543","-0.515512","-0.1780306","0.7977537","-0.2571797","2156","36862","1.48","5","1","0","0","0","1","0","0","0","0","0","0"
"313305","摧毁世界的不是大分裂，而是我们！","1161.748","3901.014","6.463641","-0.2150365","0.6705611","0.6724753","-0.2277808","2156","37023","1.26","5","1","0","0","0","1","0","0","0","0","0","0"
"313306","我的后继者无穷无尽！","1160.083","3903.298","5.477597","-0.2188573","0.5863411","0.3035858","0.7184297","2156","36862","1.48","5","1","0","0","0","1","0","0","0","0","0","0"
"313307","命运广场：以太大厅","1155.505","3934.489","3.742154","0","0","0.9099615","0.4146928","2156","36898","1","5","1","0","0","0","1","0","0","0","0","0","0"
"313310","月郡巷","634.6441","4042.997","3.830156","0","0","0.1693501","0.9855559","2156","36898","1","5","1","0","0","0","1","0","0","0","0","0","0"
"313311","星耀花园","813.3889","4068.563","3.830163","0","0","-0.05233629","0.9986295","2156","36898","1","5","1","0","0","0","1","0","0","0","0","0","0"
"313312","谕令平台","813.6702","4068.226","4.119925","0","0","-0.7343225","0.6788008","2156","36898","1","5","1","0","0","0","1","0","0","0","0","0","0"
"313313","月郡巷","813.6754","4128.326","3.229173","0","0","0.6755902","0.7372774","2156","36898","1","5","1","0","0","0","1","0","0","0","0","0","0"
"313314","谕令平台","814.2726","4128.101","3.892341","0","0","-0.748955","0.6626209","2156","36898","1","5","1","0","0","0","1","0","0","0","0","0","0"
"313315","永月平民区","614.7535","4141.249","4.119913","0","0","0.9953962","-0.09584585","2156","36898","1","5","1","0","0","0","1","0","0","0","0","0","0"
"313316","星耀花园","615.0018","4141.61","3.830151","0","0","-0.6461241","0.7632324","2156","36898","1","5","1","0","0","0","1","0","0","0","0","0","0"
"313317","残月酒馆","614.3663","4141.656","3.166984","0","0","0.7743925","0.6327055","2156","36898","1","5","1","0","0","0","1","0","0","0","0","0","0"
"313318","残月酒馆","454.2552","3994.52","3.609845","0","0","0.7402179","0.672367","2156","36898","1","5","0","0","951","0","1","0","0","0","0","0","0"
"313319","星耀花园","454.9219","3994.743","3.985266","0","0","-0.3665012","0.9304176","2156","36898","1","5","0","0","951","0","1","0","0","0","0","0","0"
"313320","夜夜欢酒吧","556.9722","3908.354","14.09234","0","0","-0.3987482","0.9170605","2156","37017","0.7","5","1","0","0","0","1","0","0","0","0","0","0"
"313361","贡多拉船坞","617.7917","3842.549","9.854291","0","0","0.9469301","-0.3214394","2156","37017","1","5","1","0","0","0","1","0","0","0","0","0","0"
"313391","海妖法术学院","265.1892","3834.33","15.09099","0.5819763","0.4112999","0.4048811","0.5728937","2156","37023","1","5","1","0","0","0","1","0","0","0","0","0","0"
"313404","谕令平台","1155.59","3934.967","3.181161","0","0","0.3420202","0.9396926","2156","36898","1","5","1","0","0","0","1","0","0","0","0","0","0"
"313405","谕令平台","1080.752","4010.051","3.299217","0","0","0.4383711","0.8987941","2156","36898","1","5","1","0","0","0","1","0","0","0","0","0","0"
"313406","暮光快递","1087.72","4003.753","11.67488","0","0","0.9496992","0.3131637","2156","37018","0.73","5","1","0","0","0","1","0","0","0","0","0","0"
"313673","弗塔根要塞","3645.157","1883.887","82.75591","0","0","-0.7460568","0.6658823","2160","7765","1.49","5","0","0","0","1","1","0","0","0","0","0","0"
"313674","群星之墓","3552.558","1828.858","82.99554","0","0","0.342019","0.939693","2160","7765","1.49","5","0","0","0","1","1","0","0","0","0","0","0"
"313675","新壁炉谷","3233.054","-484.7396","141.846","0","0","0.9975641","0.06975615","2160","7609","1","5","0","0","0","1","1","0","0","0","0","0","0"
"313680","冰雾村","3643.675","1885.351","82.75725","0","0","0.065403","0.9978589","2160","7765","1.49","5","0","0","0","1","1","0","0","0","0","0","0"
"313681","龙眠神殿","3642.74","1883.549","82.76769","0","0","0.8703562","0.4924227","2160","7765","1.49","5","0","0","0","1","1","0","0","0","0","0","0"
"313682","龙眠神殿","3593.012","2117.837","78.36918","0","0","0.9988484","-0.04797826","2160","7765","1.34","5","0","0","0","1","1","0","0","0","0","0","0"
"313683","怨毒镇","3234.878","-485.1441","141.7038","0","0","-0.3090168","0.9510566","2160","7609","1","5","0","0","0","1","1","0","0","0","0","0","0"
"313686","冰雾村","3554.446","1828.281","81.78749","0","0","-0.587785","0.8090172","2160","7765","1.49","5","0","0","0","1","1","0","0","0","0","0","0"
"313687","阿格玛之锤","3645.035","1884.014","80.43805","0","0","-0.7343221","0.6788011","2160","7765","1.49","5","0","0","0","1","1","0","0","0","0","0","0"
"313689","灰熊丘陵","3233.67","-485.7882","141.387","0","0","-0.8410389","0.5409746","2160","7609","1.140001","5","0","0","0","1","1","0","0","0","0","0","0"
"313690","龙眠神殿","3611.251","1411.769","94.62286","0","0","0.9647873","0.2630313","2160","7765","1.33","5","0","0","0","1","1","0","0","0","0","0","0"
"313699","北风苔原","3610.678","1413.531","94.70086","0","0","0.5409742","0.8410392","2160","7765","1.34","5","0","0","0","1","1","0","0","0","0","0","0"
"313700","危险！","4681.854","540.5972","114.3327","0.004021844","-0.1091278","0.9908468","0.07935759","2160","3291","1.44","5","0","0","0","1","1","0","0","0","0","0","0"
"313709","阿格玛之锤","3613.074","1412.254","94.63533","0","0","0.8746198","-0.4848094","2160","7765","1.34","5","0","0","0","1","1","0","0","0","0","0","0"
"313710","群星之墓","3591.462","2118.74","78.20089","0","0","0.7771462","0.6293201","2160","7765","1.6","5","0","0","0","1","1","0","0","0","0","0","0"
"313717","龙眠神殿","3234.164","-484","141.5791","0","0","0.6052942","0.7960019","2160","7609","1","5","0","0","0","1","1","0","0","0","0","0","0"
"313733","库卡隆先锋营地","3645.119","1883.896","81.60417","0","0","-0.7460568","0.6658823","2160","7765","1.48","5","0","0","0","1","1","0","0","0","0","0","0"
"313745","北风苔原","3554.424","1828.391","82.88379","0","0","-0.5591941","0.8290368","2160","7765","1.49","5","0","0","0","1","1","0","0","0","0","0","0"
"316271","战争横财","-2011.113","757.2274","5.93185","0","0","0.9772311","0.2121775","2070","47591","1","5","0","12568","0","0","0","0","0","0","0","0","0"
"316354","战争横财","-2016.837","763.0573","5.930114","0","0","-0.2672386","0.9636304","2070","45694","1","5","0","12568","0","0","0","0","0","0","0","0","0"
"316355","战争横财","-2013.901","762.8768","5.933589","0","0","0.9025853","0.430511","2070","47592","1","5","0","12568","0","0","0","0","0","0","0","0","0"
"316356","战争横财","-2007.91","757.7778","5.931856","0","0","0.716302","0.6977904","2070","41770","1","5","0","12568","0","0","0","0","0","0","0","0","0"
"316357","战争横财","-2010.276","762.4219","5.931803","0","0","-0.0436193","0.9990482","2070","54360","1","5","0","12568","0","0","0","0","0","0","0","0","0"
"316358","战争横财","-2029.965","763.882","6.466122","-0.1100697","0.6964209","0.1057936","0.7012063","2070","45694","1","5","0","12568","0","0","0","0","0","0","0","0","0"
"316359","战争横财","-2028.37","763.7952","6.262546","-0.4729622","0.8806165","-0.02141169","0.01905117","2070","46815","1","5","0","12568","0","0","0","0","0","0","0","0","0"
"316360","战争横财","-2028.504","762.8924","6.296719","0.7690793","-0.08424267","0.612892","0.1605728","2070","46058","1","5","0","12568","0","0","0","0","0","0","0","0","0"
"316362","战争横财","-2029.665","765.1632","5.836214","0.01415528","-0.07674949","-0.08532812","0.9932916","2070","41700","1","5","0","12568","0","0","0","0","0","0","0","0","0"
"316363","战争横财","-2029.122","765.1545","5.947947","0","0","0.4146929","0.9099615","2070","11030","1.31","5","0","12568","0","0","0","0","0","0","0","0","0"
"316364","战争横财","-2036.238","764.0816","7.196166","-0.0371772","-0.09689307","0.9911953","-0.0822288","2070","41702","0.87","5","0","12568","0","0","0","0","0","0","0","0","0"
"316365","战争横财","-2026.623","765.5608","5.931857","0","0","0.6190944","0.7853166","2070","20508","1","5","0","12568","0","0","0","0","0","0","0","0","0"
"316366","战争横财","-2029.401","765.9271","5.931857","0","0","0.9983916","-0.05669311","2070","28025","1","5","0","12568","0","0","0","0","0","0","0","0","0"
"316367","战争横财","-2026.028","762.5382","5.931855","0.01001938","0.01937746","0.7544588","0.6559848","2070","51688","1","5","0","12568","0","0","0","0","0","0","0","0","0"
"316368","战争横财","-2016.063","765.0938","5.930113","0","0","0.1218695","0.9925461","2070","49092","1","5","0","12568","0","0","0","0","0","0","0","0","0"
"316369","战争横财","-2028.451","761.9965","5.931851","0","0","-0.5150381","0.8571674","2070","15470","1","5","0","12568","0","0","0","0","0","0","0","0","0"
"316370","战争横财","-2017.875","759.4254","5.930114","0","0","0.5187734","0.8549118","2070","45747","1","5","0","12568","0","0","0","0","0","0","0","0","0"
"316371","战争横财","-2024.689","765.5643","5.931857","0","0","0.990866","0.1348504","2070","49028","1","5","0","12568","0","0","0","0","0","0","0","0","0"
"316372","战争横财","-2014.924","758.125","5.93185","0","0","-0.2588191","0.9659258","2070","45747","1","5","0","12568","0","0","0","0","0","0","0","0","0"
"316373","战争横财","-2024.271","763.9688","5.931857","0","0","-0.507538","0.8616294","2070","49028","1","5","0","12568","0","0","0","0","0","0","0","0","0"
"316374","战争横财","-2016.234","759.2413","6.048346","0","0","-0.1391729","0.9902681","2070","45749","1","5","0","12568","0","0","0","0","0","0","0","0","0"
"316375","战争横财","-2028.915","759.2292","5.93185","0","0","0.7716251","0.6360776","2070","45747","1","5","0","12568","0","0","0","0","0","0","0","0","0"
"316376","战争横财","-2026.889","760.6337","5.933587","0","0","0.9999143","0.013089","2070","45749","1","5","0","12568","0","0","0","0","0","0","0","0","0"
"316377","战争横财","-2016.108","762.4445","5.933587","0","0","0.4578739","0.8890172","2070","15470","1","5","0","12568","0","0","0","0","0","0","0","0","0"
"316378","战争横财","-2013.879","764.9792","5.931849","0","0","-0.104529","0.9945219","2070","49092","1","5","0","12568","0","0","0","0","0","0","0","0","0"
"316379","战争横财","-2013.891","764.4896","6.970445","0","0","0.9992291","0.03925991","2070","54361","0.89","5","0","12568","0","0","0","0","0","0","0","0","0"
"316380","战争横财","-2017.854","765.1927","5.933587","0","0","0.6819986","0.7313535","2070","28025","1","5","0","12568","0","0","0","0","0","0","0","0","0"
"316381","战争横财","-2026.953","763.2483","6.510197","-0.05547913","0.704928","0.704926","-0.05547905","2070","26997","1","5","0","12568","0","0","0","0","0","0","0","0","0"
"316382","战争横财","-2021.766","762.3229","5.935336","0","0","0.3214396","0.9469301","2070","54362","1","5","0","12568","0","0","0","0","0","0","0","0","0"
"316383","战争横财","-2020.778","763.033","7.01917","-0.08623668","0.03583838","0.8540758","0.5116966","2070","28025","1","5","0","12568","0","0","0","0","0","0","0","0","0"
"316384","战争横财","-2009.273","756.2101","6.219376","-0.4491558","0.4192342","0.4102985","0.6739116","2070","41770","1","5","0","12568","0","0","0","0","0","0","0","0","0"
"316385","战争横财","-2022.96","766.1719","5.93185","0","0","0.688355","0.725374","2070","45694","1","5","0","12568","0","0","0","0","0","0","0","0","0"
"316386","战争横财","-2014.852","761.5972","5.930115","0","0","0.8115744","0.5842491","2070","15470","1","5","0","12568","0","0","0","0","0","0","0","0","0"
"316387","战争横财","-2010.281","764.4948","5.933588","0","0","0.8788165","-0.4771598","2070","41700","1","5","0","12568","0","0","0","0","0","0","0","0","0"
"316388","战争横财","-2015.67","760.9496","5.931857","0","0","0.915311","-0.4027478","2070","49028","1","5","0","12568","0","0","0","0","0","0","0","0","0"
"316389","战争横财","-2029.79","761.4688","6.514923","0.3851179","0.59303","0.5930296","0.3851175","2070","51688","1","5","0","12568","0","0","0","0","0","0","0","0","0"
"316390","战争横财","-2032.498","763.5191","7.034858","0.1437311","0.05227347","-0.4743065","0.866973","2070","41770","1","5","0","12568","0","0","0","0","0","0","0","0","0"
"316391","战争横财","-2035.158","761.9948","5.950564","0","0","0.9945219","-0.1045285","2070","47592","1","5","0","12568","0","0","0","0","0","0","0","0","0"
"316392","战争横财","-2035.231","763.6389","7.063586","0.08422841","-0.1481009","0.9782376","-0.1184179","2070","41700","1","5","0","12568","0","0","0","0","0","0","0","0","0"
"316393","战争横财","-2033.792","764.533","5.930066","0","0","-0.06540267","0.997859","2070","54360","1","5","0","12568","0","0","0","0","0","0","0","0","0"
"316511","赶快回去！","-1118.151","-14211.56","96.40806","-0.07195009","0.02094323","-0.7847547","0.6152598","2132","4651","0.19","5","0","0","0","1","1","0","0","0","0","0","0"
"316514","进入此地者，请放弃一切希望","-1118.217","-14211.51","94.96403","0","0","0.5075385","0.8616291","2132","4651","0.21","5","0","0","0","1","1","0","0","0","0","0","0"
"316712","战争横财","-1947.29","777.8351","25.33582","0","0","0.995805","0.09150118","2070","54362","1","5","0","12568","0","0","0","0","0","0","0","0","0"
"316713","战争横财","-1951.438","779.9913","25.18978","0.01051866","0.011697","0.08267439","0.9964525","2070","41700","1","5","0","12568","0","0","0","0","0","0","0","0","0"
"316714","战争横财","-1953.351","778.6684","25.80783","-0.4265927","0.5753307","0.4173817","0.5592905","2070","45694","1","5","0","12568","0","0","0","0","0","0","0","0","0"
"316715","战争横财","-1950.922","780.1632","25.24068","0","0","0.5628054","0.8265895","2070","11030","1.31","5","0","12568","0","0","0","0","0","0","0","0","0"
"316716","战争横财","-1955.96","780.6285","26.94116","0.3754299","0.6715404","-0.4322523","0.4703656","2070","41698","1","5","0","12568","0","0","0","0","0","0","0","0","0"
"316717","战争横财","-1951.125","779.0278","25.21617","0","0","-0.3214397","0.9469301","2070","434","1","5","0","12568","0","0","0","0","0","0","0","0","0"
"316718","战争横财","-1961.469","780.9861","26.28912","0","0","0.8216467","0.5699971","2070","54361","1","5","0","12568","0","0","0","0","0","0","0","0","0"
"316719","战争横财","-1959.587","782.0191","25.24879","0","0","0.922201","0.386711","2070","49092","1","5","0","12568","0","0","0","0","0","0","0","0","0"
"316720","战争横财","-1960.979","781.2813","25.25053","0","0","-0.8314695","0.5555702","2070","49092","1","5","0","12568","0","0","0","0","0","0","0","0","0"
"316721","战争横财","-1958.276","781.0052","25.25053","0","0","0.8265896","0.5628051","2070","41770","1","5","0","12568","0","0","0","0","0","0","0","0","0"
"316722","战争横财","-1959.019","779.066","25.53805","-0.5151315","0.3348714","0.5210876","0.592426","2070","41770","1","5","0","12568","0","0","0","0","0","0","0","0","0"
"316724","战争横财","-1961.587","779.0035","25.28666","0","0","-0.7372758","0.6755918","2070","20508","1","5","0","12568","0","0","0","0","0","0","0","0","0"
"316725","战争横财","-1963.826","781.6945","25.77729","0.4292904","0.5592739","-0.4357927","0.5594704","2070","45694","1","5","0","12568","0","0","0","0","0","0","0","0","0"
"316726","战争横财","-1962.563","781.3264","25.14912","-0.04592825","-0.06309874","-0.7792442","0.6218421","2070","41700","1","5","0","12568","0","0","0","0","0","0","0","0","0"
"316876","塔拉岗哨","298.2535","-15963.05","144.9335","0","0","-0.4539904","0.8910066","2132","18716","1","5","1","0","0","1","1","0","0","0","0","0","0"
"316877","沃尔瓦","298.6389","-15963.18","145.4019","0","0","0.134851","0.9908659","2132","21319","1","5","1","0","0","1","1","0","0","0","0","0","0"
"316878","格罗玛什尔","298.3403","-15962.69","145.6057","0","0","-0.8265893","0.5628055","2132","18716","1","5","1","0","0","1","1","0","0","0","0","0","0"
"316879","塔拉多","298.8785","-15962.7","143.3203","0","0","0.9304177","0.3665011","2132","18716","1","5","1","0","0","1","1","0","0","0","0","0","0"
"316880","试炼竞技场","298.5938","-15962.97","144.2905","0","0","0.1088672","0.9940563","2132","21319","1","5","1","0","0","1","1","0","0","0","0","0","0"
"316881","塔拉岗哨","301.7465","-15963.05","141.6638","0","0","0.8910065","-0.4539906","2132","18716","1","5","1","0","0","1","1","0","0","0","0","0","0"
"316882","沃尔瓦","301.3611","-15963.18","142.5081","0","0","0.990866","0.1348504","2132","21319","1","5","1","0","0","1","1","0","0","0","0","0","0"
"316883","格罗玛什尔","301.6597","-15962.69","142.961","0","0","-0.5628048","0.8265899","2132","18716","1","5","1","0","0","1","1","0","0","0","0","0","0"
"316884","塔拉多","301.1215","-15962.7","141.4375","0","0","0.3665011","0.9304176","2132","18716","1","5","1","0","0","1","1","0","0","0","0","0","0"
"316885","试炼竞技场","301.4063","-15962.97","141.6156","0","0","0.9940564","0.1088666","2132","21319","1","5","1","0","0","1","1","0","0","0","0","0","0"
"317070","血蹄村","-2965.597","-263.1597","55.37132","0","0","-0.03925951","0.9992291","2170","308","1","5","0","0","0","1","1","0","0","0","0","0","0"
"317071","纳拉其营地","-2969.979","200.0399","74.86461","0","0","0.2588181","0.9659261","2170","308","1","5","0","0","0","1","1","0","0","0","0","0","0"
"317075","血蹄村","-2967.688","201.6441","74.83372","0","0","0.9659262","-0.2588178","2170","308","1","5","0","0","0","1","1","0","0","0","0","0","0"
"317085","兵营","6652.032","11.83507","38.53462","0.01491255","-0.01096571","0.4733546","0.8806775","2111","54576","1","5","0","12332","0","0","0","0","1","0","0","0","0"
"317086","兵营","6638.028","-17.39583","38.18288","-0.01732371","0.04029921","0.846755","0.5301716","2111","54577","1.19","5","0","12332","0","0","0","0","0","0","0","0","0"
"317087","兵营","6636.122","-7.831597","37.43156","0.04096468","0.03698091","0.9982796","0.01980045","2111","5911","0.3400001","5","0","12332","0","0","0","0","0","0","0","0","0"
"317088","兵营","6635.291","-10.08681","37.69489","-0.08736201","0.07296239","-0.6551879","0.7468421","2111","54578","0.5","5","0","12332","0","0","0","0","0","0","0","0","0"
"317089","兵营","6640.729","-6.135417","38.59428","0.07543378","0.605941","-0.2058464","0.7647042","2111","352","1","5","0","12332","0","0","0","0","0","0","0","0","0"
"317090","兵营","6637.03","-7.838542","37.4113","0.002947933","0.007141584","-0.02546634","0.9996458","2111","7225","1","5","0","12332","0","0","0","0","0","0","0","0","0"
"317091","兵营","6636.438","-9.91493","37.53901","0.001371205","0.03882805","0.07829989","0.9961725","2111","7225","1.11","5","0","12332","0","0","0","0","0","0","0","0","0"
"317092","兵营","6637.245","-11.79167","37.40479","-0.007501828","-0.0002869309","0.2380879","0.9712146","2111","7225","1.13","5","0","12332","0","0","0","0","0","0","0","0","0"
"317093","兵营","6636.299","-12.34028","37.53434","-0.1161875","0.07851929","-0.4033666","0.9042293","2111","54579","0.6000001","5","0","12332","0","0","0","0","0","0","0","0","0"
"317094","兵营","6637.71","-14.94444","37.54087","0.6277061","-0.1743016","-0.4115766","0.6373451","2111","9593","1","5","0","12332","0","0","0","0","0","0","0","0","0"
"317095","兵营","6635.92","-9.784722","37.61351","0.06060513","-0.009186233","0.9456281","-0.3194216","2111","36950","0.9","5","0","12332","0","0","0","0","0","0","0","0","0"
"317096","兵营","6655.188","21.1684","40.76789","0.01844937","0.006348961","-0.6494499","0.760154","2111","54580","1","5","0","12332","0","0","0","0","0","0","0","0","0"
"317097","兵营","6658.268","20.70833","40.57176","-0.02856386","0.01856847","-0.8214012","0.5693323","2111","54580","1","5","0","12332","0","0","0","0","0","0","0","0","0"
"317098","兵营","6662.085","14.36111","39.08557","0.02526771","-0.07213432","0.9970509","-0.00691267","2111","54581","1","5","0","12332","0","0","0","0","0","0","0","0","0"
"317099","兵营","6660.807","18.30729","39.88024","0.01193477","0.01192108","0.6914101","0.7222655","2111","54283","1","5","0","12332","0","0","0","0","0","0","0","0","0"
"317100","兵营","6654.976","13.50347","38.88588","-0.05576057","-0.02609098","0.8854021","-0.4607311","2111","54316","1","5","0","12332","0","0","0","0","0","0","0","0","0"
"317101","兵营","6651.393","11.65625","38.53595","0.02354725","-0.04281257","0.8176298","0.5736673","2111","54332","0.9","5","0","12332","0","0","0","0","0","0","0","0","0"
"317102","兵营","6650.681","13.20139","38.9053","0.01997817","-0.009412576","-0.5877149","0.8087667","2111","54582","1","5","0","12332","0","0","0","0","0","0","0","0","0"
"317103","兵营","6648.313","11.31944","38.47631","0.03931877","-0.07026345","0.4020043","0.9120908","2111","35924","1.28","5","0","12332","0","0","0","0","0","0","0","0","0"
"317104","兵营","6637.091","-9.434028","36.85384","-0.00127804","0.004990952","0.01745924","0.9998344","2111","54576","1","5","0","12332","0","0","0","0","1","0","0","0","0"
"317137","部落控制","6687.173","20.89931","37.64532","0","0","0.7101851","0.704015","2111","54313","1.08","5","0","12323","0","0","0","0","0","0","0","0","1"
"317138","部落控制","6784.322","-112.1094","30.28017","-0.06857827","0.02151377","0.04952849","0.9961833","2111","54314","1.08","5","0","12323","0","0","0","0","0","0","0","0","0"
"317139","部落控制","6792.747","-87.95313","29.89996","0.0279062","-0.02507553","0.005061446","0.9992832","2111","54314","1.08","5","0","12323","0","0","0","0","0","0","0","0","1"
"317140","部落控制","6760.186","44.79688","47.60808","0","0","-0.1218693","0.9925461","2111","54313","1.26","5","0","12323","0","0","0","0","0","0","0","0","1"
"317141","部落控制","6749.579","-13.23611","42.85637","-0.02188915","-0.003972412","0.9955701","0.09135238","2111","54585","1","5","0","12323","0","0","0","0","0","0","0","0","0"
"317142","部落控制","6682.577","-39.51215","34.97846","0","0","0.9702954","-0.241923","2111","54586","1.08","5","0","12323","0","0","0","0","0","0","0","0","0"
"317143","部落控制","6751.114","-11.77778","42.88545","-0.05144528","-0.01053642","0.9986201","-0.0005427228","2111","54586","1","5","0","12323","0","0","0","0","0","0","0","0","0"
"317144","部落控制","6751.205","-17.77083","43.06654","-0.03084278","0.0005913863","0.9995241","1.832407E-05","2111","54586","1","5","0","12323","0","0","0","0","0","0","0","0","0"
"317145","部落控制","6682.916","-36.25868","35.11498","0","0","0.9807852","-0.1950908","2111","54586","1","5","0","12323","0","0","0","0","0","0","0","0","0"
"317146","部落控制","6683.008","-35.15278","35.13297","-0.01744405","-0.0005272536","0.9237774","-0.3825319","2111","54585","1","5","0","12323","0","0","0","0","0","0","0","0","0"
"317147","部落控制","6683.84","-35.63368","35.2346","0","0","0.9762961","0.2164392","2111","54585","1","5","0","12323","0","0","0","0","0","0","0","0","0"
"317148","部落控制","6682.856","-38.34549","35.0861","0","0","1","0","2111","54586","1","5","0","12323","0","0","0","0","0","0","0","0","0"
"317149","部落控制","6784.979","11.00521","27.21313","0.02945092","-0.05861343","0.9978448","0.001729904","2111","54587","1","5","0","12323","0","0","0","0","0","0","0","0","0"
"317150","部落控制","6691.858","-30.57639","36.30156","-0.03959484","0.01107689","0.9956968","0.08305065","2111","54585","1","5","0","12323","0","0","0","0","0","0","0","0","0"
"317151","部落控制","6690.789","-30.52604","36.02471","-0.03743866","0.009321256","0.9986361","0.03517618","2111","54585","1","5","0","12323","0","0","0","0","0","0","0","0","0"
"317152","部落控制","6689.7","-30.50521","35.85018","-0.0528012","0.008164495","0.8564584","0.5134438","2111","54585","1","5","0","12323","0","0","0","0","0","0","0","0","0"
"317153","部落控制","6686.351","-33.79514","35.12383","-0.01251502","0.03060055","0.892572","0.4496911","2111","54581","1","5","0","12323","0","0","0","0","0","0","0","0","0"
"317154","部落控制","6683.818","-44.77257","34.84337","-0.04255025","-0.01999131","0.9730963","-0.2255515","2111","54580","1","5","0","12323","0","0","0","0","0","0","0","0","0"
"317155","部落控制","6748.335","21.84722","40.40715","0","0","-0.1779434","0.9840407","2111","54313","1","5","0","12323","0","0","0","0","0","0","0","0","1"
"317156","部落控制","6697.971","-51.72222","36.06603","0","0","0.296542","0.9550198","2111","28918","1","5","0","12323","0","0","0","0","0","0","0","0","0"
"317157","部落控制","6697.669","-51.88021","37.02877","0","0","0.8968728","0.4422886","2111","44789","1.63","5","0","12323","0","0","0","0","0","0","0","0","0"
"317158","部落控制","6691.934","-42.07986","35.89137","0","0","0.9990482","0.04362029","2111","9644","4.129998","5","0","12323","0","0","0","0","0","0","0","0","0"
"317159","部落控制","6691.109","-30.9566","35.09369","-0.003251844","-0.04281067","-0.04363835","0.9981244","2111","28918","1","5","0","12323","0","0","0","0","0","0","0","0","0"
"317160","部落控制","6690.215","-31.55035","35.83107","-0.04165857","0.0128072","0.9904621","0.1307115","2111","54585","1","5","0","12323","0","0","0","0","0","0","0","0","0"
"317161","部落控制","6693.375","-41.84201","29.50387","0.04167994","-0.08474118","0.9822813","-0.16188","2111","53392","1.679999","5","0","12323","0","0","0","0","0","0","0","0","0"
"317162","部落控制","6692.752","-42.15799","38.08342","0","0","0.9890159","0.1478094","2111","54588","1","5","0","12323","0","0","0","0","0","0","0","0","0"
