Id,Name,ChrCustomizationOptionId,ChrCustomizationReqId,OrderIndex,UiOrderIndex,Flags,SwatchColor0,SwatchColor1
"14997","乌索克之爪（白色）","900","77","7","7","0","0","0"
"14998","乌索克之爪（黑色）","900","78","8","8","0","0","0"
"14999","顽石之爪（灰色）","900","239","9","9","0","0","0"
"15000","顽石之爪（蓝色）","900","238","10","10","0","0","0"
"15001","顽石之爪（绿色）","900","240","11","11","0","0","0"
"15002","顽石之爪（梅红色）","900","241","12","12","0","0","0"
"15003","乌索克之爪（蓝色）","900","243","13","13","0","0","0"
"15004","乌索克之爪（绿色）","900","242","14","14","0","0","0"
"15005","乌索克之爪（紫色）","900","244","15","15","0","0","0"
"15006","乌索克之爪（红色）","900","245","16","16","0","0","0"
"15007","沉沦梦魇（蓝绿色）","900","246","17","17","0","0","0"
"15008","沉沦梦魇（橙色）","900","247","18","18","0","0","0"
"15009","沉沦梦魇（绿色）","900","248","19","19","0","0","0"
"15010","沉沦梦魇（红色）","900","249","20","20","0","0","0"
"15011","林地守护者（蓝色）","900","255","21","21","0","0","0"
"15012","林地守护者（棕色）","900","254","22","22","0","0","0"
"15013","林地守护者（红色）","900","256","23","23","0","0","0"
"15014","林地守护者（白色）","900","257","24","24","0","0","0"
"15015","灰喉之力（白色）","900","250","25","25","0","0","0"
"15016","灰喉之力（棕褐色）","900","251","26","26","0","0","0"
"15017","灰喉之力（黑色）","900","252","27","27","0","0","0"
"15018","灰喉之力（棕色）","900","253","28","28","0","0","0"
"15019","乌索克之爪（酒红色）","901","75","5","5","0","0","0"
"15020","乌索克之爪（金色）","901","76","6","6","0","0","0"
"15021","乌索克之爪（白色）","901","77","7","7","0","0","0"
"15022","乌索克之爪（黑色）","901","78","8","8","0","0","0"
"15023","顽石之爪（灰色）","901","239","9","9","0","0","0"
"15024","顽石之爪（蓝色）","901","238","10","10","0","0","0"
"15025","顽石之爪（绿色）","901","240","11","11","0","0","0"
"15026","顽石之爪（梅红色）","901","241","12","12","0","0","0"
"15027","乌索克之爪（蓝色）","901","243","13","13","0","0","0"
"15028","乌索克之爪（绿色）","901","242","14","14","0","0","0"
"15029","乌索克之爪（紫色）","901","244","15","15","0","0","0"
"15030","乌索克之爪（红色）","901","245","16","16","0","0","0"
"15031","沉沦梦魇（蓝绿色）","901","246","17","17","0","0","0"
"15032","沉沦梦魇（橙色）","901","247","18","18","0","0","0"
"15033","沉沦梦魇（绿色）","901","248","19","19","0","0","0"
"15034","沉沦梦魇（红色）","901","249","20","20","0","0","0"
"15035","林地守护者（蓝色）","901","255","21","21","0","0","0"
"15036","林地守护者（棕色）","901","254","22","22","0","0","0"
"15037","林地守护者（红色）","901","256","23","23","0","0","0"
"15038","林地守护者（白色）","901","257","24","24","0","0","0"
"15039","灰喉之力（白色）","901","250","25","25","0","0","0"
"15040","灰喉之力（棕褐色）","901","251","26","26","0","0","0"
"15041","灰喉之力（黑色）","901","252","27","27","0","0","0"
"15042","灰喉之力（棕色）","901","253","28","28","0","0","0"
"15043","乌索克之爪（酒红色）","902","75","5","5","0","0","0"
"15044","乌索克之爪（金色）","902","76","6","6","0","0","0"
"15045","乌索克之爪（白色）","902","77","7","7","0","0","0"
"15046","乌索克之爪（黑色）","902","78","8","8","0","0","0"
"15047","顽石之爪（灰色）","902","239","9","9","0","0","0"
"15048","顽石之爪（蓝色）","902","238","10","10","0","0","0"
"15049","顽石之爪（绿色）","902","240","11","11","0","0","0"
"15050","顽石之爪（梅红色）","902","241","12","12","0","0","0"
"15051","乌索克之爪（蓝色）","902","243","13","13","0","0","0"
"15052","乌索克之爪（绿色）","902","242","14","14","0","0","0"
"15053","乌索克之爪（紫色）","902","244","15","15","0","0","0"
"15054","乌索克之爪（红色）","902","245","16","16","0","0","0"
"15055","沉沦梦魇（蓝绿色）","902","246","17","17","0","0","0"
"15056","沉沦梦魇（橙色）","902","247","18","18","0","0","0"
"15057","沉沦梦魇（绿色）","902","248","19","19","0","0","0"
"15058","沉沦梦魇（红色）","902","249","20","20","0","0","0"
"15059","林地守护者（蓝色）","902","255","21","21","0","0","0"
"15060","林地守护者（棕色）","902","254","22","22","0","0","0"
"15061","林地守护者（红色）","902","256","23","23","0","0","0"
"15062","林地守护者（白色）","902","257","24","24","0","0","0"
"15063","灰喉之力（白色）","902","250","25","25","0","0","0"
"15064","灰喉之力（棕褐色）","902","251","26","26","0","0","0"
"15065","灰喉之力（黑色）","902","252","27","27","0","0","0"
"15066","灰喉之力（棕色）","902","253","28","28","0","0","0"
"15067","阿莎曼之牙（紫色）","624","258","6","6","0","0","0"
"15068","阿莎曼之牙（黑色）","624","259","7","7","0","0","0"
"15069","阿莎曼之牙（蓝色）","624","260","8","8","0","0","0"
"15070","阿莎曼之牙（白色）","624","261","9","9","0","0","0"
"15071","自然之怒（棕色）","624","262","10","10","0","0","0"
"15072","自然之怒（绿色）","624","263","11","11","0","0","0"
"15073","自然之怒（橙色）","624","264","12","12","0","0","0"
"15074","自然之怒（梅红色）","624","265","13","13","0","0","0"
"15075","原初猎手（绿色）","624","266","14","14","0","0","0"
"15076","原初猎手（橙色）","624","267","15","15","0","0","0"
"15077","原初猎手（紫色）","624","268","16","16","0","0","0"
"15078","原初猎手（蓝绿色）","624","269","17","17","0","0","0"
"15079","梦魇化身（紫色）","624","270","18","18","0","0","0"
"15080","梦魇化身（蓝绿色）","624","271","19","19","0","0","0"
"15081","梦魇化身（红色）","624","272","20","20","0","0","0"
"15082","梦魇化身（梅红色）","624","273","21","21","0","0","0"
"15083","豹母之魂（蓝色）","624","274","22","22","0","0","0"
"15084","豹母之魂（绿色）","624","275","23","23","0","0","0"
"15085","豹母之魂（梅红色）","624","276","24","24","0","0","0"
"15086","豹母之魂（红色）","624","277","25","25","0","0","0"
"15087","月魂（棕色）","624","278","26","26","0","0","0"
"15088","月魂（黑色）","624","279","27","27","0","0","0"
"15089","月魂（白色）","624","280","28","28","0","0","0"
"15090","月魂（灰色）","624","281","29","29","0","0","0"
"15091","阿莎曼之牙（棕褐色）","628","258","6","6","0","0","0"
"15092","阿莎曼之牙（黑色）","628","259","7","7","0","0","0"
"15093","阿莎曼之牙（蓝色）","628","260","8","8","0","0","0"
"15094","阿莎曼之牙（白色）","628","261","9","9","0","0","0"
"15095","自然之怒（棕色）","628","262","10","10","0","0","0"
"15096","自然之怒（绿色）","628","263","11","11","0","0","0"
"15097","自然之怒（橙色）","628","264","12","12","0","0","0"
"15098","自然之怒（梅红色）","628","265","13","13","0","0","0"
"15099","原初猎手（绿色）","628","266","14","14","0","0","0"
"15100","原初猎手（橙色）","628","267","15","15","0","0","0"
"15101","原初猎手（紫色）","628","268","16","16","0","0","0"
"15102","原初猎手（蓝绿色）","628","269","17","17","0","0","0"
"15103","梦魇化身（紫色）","628","270","18","18","0","0","0"
"15104","梦魇化身（蓝绿色）","628","271","19","19","0","0","0"
"15105","梦魇化身（红色）","628","272","20","20","0","0","0"
"15106","梦魇化身（梅红色）","628","273","21","21","0","0","0"
"15107","豹母之魂（蓝色）","628","274","22","22","0","0","0"
"15108","豹母之魂（绿色）","628","275","23","23","0","0","0"
"15109","豹母之魂（梅红色）","628","276","24","24","0","0","0"
"15110","豹母之魂（红色）","628","277","25","25","0","0","0"
"15111","月魂（棕色）","628","278","26","26","0","0","0"
"15112","月魂（黑色）","628","279","27","27","0","0","0"
"15113","月魂（白色）","628","280","28","28","0","0","0"
"15114","月魂（灰色）","628","281","29","29","0","0","0"
"15115","阿莎曼之牙（棕褐色）","629","258","6","6","0","0","0"
"15116","阿莎曼之牙（黑色）","629","259","7","7","0","0","0"
"15117","阿莎曼之牙（蓝色）","629","260","8","8","0","0","0"
"15118","阿莎曼之牙（白色）","629","261","9","9","0","0","0"
"15119","自然之怒（棕色）","629","262","10","10","0","0","0"
"15120","自然之怒（绿色）","629","263","11","11","0","0","0"
"15121","自然之怒（橙色）","629","264","12","12","0","0","0"
"15122","自然之怒（梅红色）","629","265","13","13","0","0","0"
"15123","原初猎手（绿色）","629","266","14","14","0","0","0"
"15124","原初猎手（橙色）","629","267","15","15","0","0","0"
"15125","原初猎手（紫色）","629","268","16","16","0","0","0"
"15126","原初猎手（蓝绿色）","629","269","17","17","0","0","0"
"15127","梦魇化身（紫色）","629","270","18","18","0","0","0"
"15128","梦魇化身（蓝绿色）","629","271","19","19","0","0","0"
"15129","梦魇化身（红色）","629","272","20","20","0","0","0"
"15130","梦魇化身（梅红色）","629","273","21","21","0","0","0"
"15131","豹母之魂（蓝色）","629","274","22","22","0","0","0"
"15132","豹母之魂（绿色）","629","275","23","23","0","0","0"
"15133","豹母之魂（梅红色）","629","276","24","24","0","0","0"
"15134","豹母之魂（红色）","629","277","25","25","0","0","0"
"15135","月魂（棕色）","629","278","26","26","0","0","0"
"15136","月魂（黑色）","629","279","27","27","0","0","0"
"15137","月魂（白色）","629","280","28","28","0","0","0"
"15138","月魂（灰色）","629","281","29","29","0","0","0"
"15139","阿莎曼之牙（棕色）","903","258","6","6","0","0","0"
"15140","阿莎曼之牙（黑色）","903","259","7","7","0","0","0"
"15141","阿莎曼之牙（蓝色）","903","260","8","8","0","0","0"
"15142","阿莎曼之牙（白色）","903","261","9","9","0","0","0"
"15143","自然之怒（棕色）","903","262","10","10","0","0","0"
"15144","自然之怒（绿色）","903","263","11","11","0","0","0"
"15145","自然之怒（橙色）","903","264","12","12","0","0","0"
"15146","自然之怒（梅红色）","903","265","13","13","0","0","0"
"15147","原初猎手（绿色）","903","266","14","14","0","0","0"
"15148","原初猎手（橙色）","903","267","15","15","0","0","0"
"15149","原初猎手（紫色）","903","268","16","16","0","0","0"
"15150","原初猎手（蓝绿色）","903","269","17","17","0","0","0"
"15151","梦魇化身（紫色）","903","270","18","18","0","0","0"
"15152","梦魇化身（蓝绿色）","903","271","19","19","0","0","0"
"15153","梦魇化身（红色）","903","272","20","20","0","0","0"
"15154","梦魇化身（梅红色）","903","273","21","21","0","0","0"
"15155","豹母之魂（蓝色）","903","274","22","22","0","0","0"
"15156","豹母之魂（绿色）","903","275","23","23","0","0","0"
"15157","豹母之魂（梅红色）","903","276","24","24","0","0","0"
"15158","豹母之魂（红色）","903","277","25","25","0","0","0"
"15159","月魂（棕色）","903","278","26","26","0","0","0"
"15160","月魂（黑色）","903","279","27","27","0","0","0"
"15161","月魂（白色）","903","280","28","28","0","0","0"
"15162","月魂（灰色）","903","281","29","29","0","0","0"
"15163","阿莎曼之牙（棕色）","904","258","6","6","0","0","0"
"15164","阿莎曼之牙（黑色）","904","259","7","7","0","0","0"
"15165","阿莎曼之牙（蓝色）","904","260","8","8","0","0","0"
"15166","阿莎曼之牙（白色）","904","261","9","9","0","0","0"
"15167","自然之怒（棕色）","904","262","10","10","0","0","0"
"15168","自然之怒（绿色）","904","263","11","11","0","0","0"
"15169","自然之怒（橙色）","904","264","12","12","0","0","0"
"15170","自然之怒（梅红色）","904","265","13","13","0","0","0"
"15171","原初猎手（绿色）","904","266","14","14","0","0","0"
"15172","原初猎手（橙色）","904","267","15","15","0","0","0"
"15173","原初猎手（紫色）","904","268","16","16","0","0","0"
"15174","原初猎手（蓝绿色）","904","269","17","17","0","0","0"
"15175","梦魇化身（紫色）","904","270","18","18","0","0","0"
"15176","梦魇化身（蓝绿色）","904","271","19","19","0","0","0"
"15177","梦魇化身（红色）","904","272","20","20","0","0","0"
"15178","梦魇化身（梅红色）","904","273","21","21","0","0","0"
"15179","豹母之魂（蓝色）","904","274","22","22","0","0","0"
"15180","豹母之魂（绿色）","904","275","23","23","0","0","0"
"15181","豹母之魂（梅红色）","904","276","24","24","0","0","0"
"15182","豹母之魂（红色）","904","277","25","25","0","0","0"
"15183","月魂（棕色）","904","278","26","26","0","0","0"
"15184","月魂（黑色）","904","279","27","27","0","0","0"
"15185","月魂（白色）","904","280","28","28","0","0","0"
"15186","月魂（灰色）","904","281","29","29","0","0","0"
"15187","阿莎曼之牙（绿色）","905","258","6","6","0","0","0"
"15188","阿莎曼之牙（黑色）","905","259","7","7","0","0","0"
"15189","阿莎曼之牙（蓝色）","905","260","8","8","0","0","0"
"15190","阿莎曼之牙（白色）","905","261","9","9","0","0","0"
"15191","自然之怒（棕色）","905","262","10","10","0","0","0"
"15192","自然之怒（绿色）","905","263","11","11","0","0","0"
"15193","自然之怒（橙色）","905","264","12","12","0","0","0"
"15194","自然之怒（梅红色）","905","265","13","13","0","0","0"
"15195","原初猎手（绿色）","905","266","14","14","0","0","0"
"15196","原初猎手（橙色）","905","267","15","15","0","0","0"
"15197","原初猎手（紫色）","905","268","16","16","0","0","0"
"15198","原初猎手（蓝绿色）","905","269","17","17","0","0","0"
"15199","梦魇化身（紫色）","905","270","18","18","0","0","0"
"15200","梦魇化身（蓝绿色）","905","271","19","19","0","0","0"
"15201","梦魇化身（红色）","905","272","20","20","0","0","0"
"15202","梦魇化身（梅红色）","905","273","21","21","0","0","0"
"15203","豹母之魂（蓝色）","905","274","22","22","0","0","0"
"15204","豹母之魂（绿色）","905","275","23","23","0","0","0"
"15205","豹母之魂（梅红色）","905","276","24","24","0","0","0"
"15206","豹母之魂（红色）","905","277","25","25","0","0","0"
"15207","月魂（棕色）","905","278","26","26","0","0","0"
"15208","月魂（黑色）","905","279","27","27","0","0","0"
"15209","月魂（白色）","905","280","28","28","0","0","0"
"15210","月魂（灰色）","905","281","29","29","0","0","0"
"15211","阿莎曼之牙（绿色）","906","258","6","6","0","0","0"
"15212","阿莎曼之牙（黑色）","906","259","7","7","0","0","0"
"15213","阿莎曼之牙（蓝色）","906","260","8","8","0","0","0"
"15214","阿莎曼之牙（白色）","906","261","9","9","0","0","0"
"15215","自然之怒（棕色）","906","262","10","10","0","0","0"
"15216","自然之怒（绿色）","906","263","11","11","0","0","0"
"15217","自然之怒（橙色）","906","264","12","12","0","0","0"
"15218","自然之怒（梅红色）","906","265","13","13","0","0","0"
"15219","原初猎手（绿色）","906","266","14","14","0","0","0"
"15220","原初猎手（橙色）","906","267","15","15","0","0","0"
"15221","原初猎手（紫色）","906","268","16","16","0","0","0"
"15222","原初猎手（蓝绿色）","906","269","17","17","0","0","0"
"15223","梦魇化身（紫色）","906","270","18","18","0","0","0"
"15224","梦魇化身（蓝绿色）","906","271","19","19","0","0","0"
"15225","梦魇化身（红色）","906","272","20","20","0","0","0"
"15226","梦魇化身（梅红色）","906","273","21","21","0","0","0"
"15227","豹母之魂（蓝色）","906","274","22","22","0","0","0"
"15228","豹母之魂（绿色）","906","275","23","23","0","0","0"
"15229","豹母之魂（梅红色）","906","276","24","24","0","0","0"
"15230","豹母之魂（红色）","906","277","25","25","0","0","0"
"15231","月魂（棕色）","906","278","26","26","0","0","0"
"15232","月魂（黑色）","906","279","27","27","0","0","0"
"15233","月魂（白色）","906","280","28","28","0","0","0"
"15234","月魂（灰色）","906","281","29","29","0","0","0"
"15235","阿莎曼之牙（棕色）","907","258","5","5","0","0","0"
"15236","阿莎曼之牙（黑色）","907","259","6","6","0","0","0"
"15237","阿莎曼之牙（蓝色）","907","260","7","7","0","0","0"
"15238","阿莎曼之牙（白色）","907","261","8","8","0","0","0"
"15239","自然之怒（棕色）","907","262","9","9","0","0","0"
"15240","自然之怒（绿色）","907","263","10","10","0","0","0"
"15241","自然之怒（橙色）","907","264","11","11","0","0","0"
"15242","自然之怒（梅红色）","907","265","12","12","0","0","0"
"15243","原初猎手（绿色）","907","266","13","13","0","0","0"
"15244","原初猎手（橙色）","907","267","14","14","0","0","0"
"15245","原初猎手（紫色）","907","268","15","15","0","0","0"
"15246","原初猎手（蓝绿色）","907","269","16","16","0","0","0"
"15247","梦魇化身（紫色）","907","270","17","17","0","0","0"
"15248","梦魇化身（蓝绿色）","907","271","18","18","0","0","0"
"15249","梦魇化身（红色）","907","272","19","19","0","0","0"
"15250","梦魇化身（梅红色）","907","273","20","20","0","0","0"
"15251","豹母之魂（蓝色）","907","274","21","21","0","0","0"
"15252","豹母之魂（绿色）","907","275","22","22","0","0","0"
"15253","豹母之魂（梅红色）","907","276","23","23","0","0","0"
"15254","豹母之魂（红色）","907","277","24","24","0","0","0"
"15255","月魂（棕色）","907","278","25","25","0","0","0"
"15256","月魂（黑色）","907","279","26","26","0","0","0"
"15257","月魂（白色）","907","280","27","27","0","0","0"
"15258","月魂（灰色）","907","281","28","28","0","0","0"
"15259","阿莎曼之牙（棕色）","908","258","5","5","0","0","0"
"15260","阿莎曼之牙（黑色）","908","259","6","6","0","0","0"
"15261","阿莎曼之牙（蓝色）","908","260","7","7","0","0","0"
"15262","阿莎曼之牙（白色）","908","261","8","8","0","0","0"
"15263","自然之怒（棕色）","908","262","9","9","0","0","0"
"15264","自然之怒（绿色）","908","263","10","10","0","0","0"
"15265","自然之怒（橙色）","908","264","11","11","0","0","0"
"15266","自然之怒（梅红色）","908","265","12","12","0","0","0"
"15267","原初猎手（绿色）","908","266","13","13","0","0","0"
"15268","原初猎手（橙色）","908","267","14","14","0","0","0"
"15269","原初猎手（紫色）","908","268","15","15","0","0","0"
"15270","原初猎手（蓝绿色）","908","269","16","16","0","0","0"
"15271","梦魇化身（紫色）","908","270","17","17","0","0","0"
"15272","梦魇化身（蓝绿色）","908","271","18","18","0","0","0"
"15273","梦魇化身（红色）","908","272","19","19","0","0","0"
"15274","梦魇化身（梅红色）","908","273","20","20","0","0","0"
"15275","豹母之魂（蓝色）","908","274","21","21","0","0","0"
"15276","豹母之魂（绿色）","908","275","22","22","0","0","0"
"15277","豹母之魂（梅红色）","908","276","23","23","0","0","0"
"15278","豹母之魂（红色）","908","277","24","24","0","0","0"
"15279","月魂（棕色）","908","278","25","25","0","0","0"
"15280","月魂（黑色）","908","279","26","26","0","0","0"
"15281","月魂（白色）","908","280","27","27","0","0","0"
"15282","月魂（灰色）","908","281","28","28","0","0","0"
"15283","阿莎曼之牙（绿色）","909","258","5","5","0","0","0"
"15284","阿莎曼之牙（黑色）","909","259","6","6","0","0","0"
"15285","阿莎曼之牙（蓝色）","909","260","7","7","0","0","0"
"15286","阿莎曼之牙（白色）","909","261","8","8","0","0","0"
"15287","自然之怒（棕色）","909","262","9","9","0","0","0"
"15288","自然之怒（绿色）","909","263","10","10","0","0","0"
"15289","自然之怒（橙色）","909","264","11","11","0","0","0"
"15290","自然之怒（梅红色）","909","265","12","12","0","0","0"
"15291","原初猎手（绿色）","909","266","13","13","0","0","0"
"15292","原初猎手（橙色）","909","267","14","14","0","0","0"
"15293","原初猎手（紫色）","909","268","15","15","0","0","0"
"15294","原初猎手（蓝绿色）","909","269","16","16","0","0","0"
"15295","梦魇化身（紫色）","909","270","17","17","0","0","0"
"15296","梦魇化身（蓝绿色）","909","271","18","18","0","0","0"
"15297","梦魇化身（红色）","909","272","19","19","0","0","0"
"15298","梦魇化身（梅红色）","909","273","20","20","0","0","0"
"15299","豹母之魂（蓝色）","909","274","21","21","0","0","0"
"15300","豹母之魂（绿色）","909","275","22","22","0","0","0"
"15301","豹母之魂（梅红色）","909","276","23","23","0","0","0"
"15302","豹母之魂（红色）","909","277","24","24","0","0","0"
"15303","月魂（棕色）","909","278","25","25","0","0","0"
"15304","月魂（黑色）","909","279","26","26","0","0","0"
"15305","月魂（白色）","909","280","27","27","0","0","0"
"15306","月魂（灰色）","909","281","28","28","0","0","0"
"15307","阿莎曼之牙（绿色）","910","258","5","5","0","0","0"
"15308","阿莎曼之牙（黑色）","910","259","6","6","0","0","0"
"15309","阿莎曼之牙（蓝色）","910","260","7","7","0","0","0"
"15310","阿莎曼之牙（白色）","910","261","8","8","0","0","0"
"15311","自然之怒（棕色）","910","262","9","9","0","0","0"
"15312","自然之怒（绿色）","910","263","10","10","0","0","0"
"15313","自然之怒（橙色）","910","264","11","11","0","0","0"
"15314","自然之怒（梅红色）","910","265","12","12","0","0","0"
"15315","原初猎手（绿色）","910","266","13","13","0","0","0"
"15316","原初猎手（橙色）","910","267","14","14","0","0","0"
"15317","原初猎手（紫色）","910","268","15","15","0","0","0"
"15318","原初猎手（蓝绿色）","910","269","16","16","0","0","0"
"15319","梦魇化身（紫色）","910","270","17","17","0","0","0"
"15320","梦魇化身（蓝绿色）","910","271","18","18","0","0","0"
"15321","梦魇化身（红色）","910","272","19","19","0","0","0"
"15322","梦魇化身（梅红色）","910","273","20","20","0","0","0"
"15323","豹母之魂（蓝色）","910","274","21","21","0","0","0"
"15324","豹母之魂（绿色）","910","275","22","22","0","0","0"
"15325","豹母之魂（梅红色）","910","276","23","23","0","0","0"
"15326","豹母之魂（红色）","910","277","24","24","0","0","0"
"15327","月魂（棕色）","910","278","25","25","0","0","0"
"15328","月魂（黑色）","910","279","26","26","0","0","0"
"15329","月魂（白色）","910","280","27","27","0","0","0"
"15330","月魂（灰色）","910","281","28","28","0","0","0"
"15331","阿莎曼之牙（棕褐色）","911","258","5","5","0","0","0"
"15332","阿莎曼之牙（黑色）","911","259","6","6","0","0","0"
"15333","阿莎曼之牙（蓝色）","911","260","7","7","0","0","0"
"15334","阿莎曼之牙（白色）","911","261","8","8","0","0","0"
"15335","自然之怒（棕色）","911","262","9","9","0","0","0"
"15336","自然之怒（绿色）","911","263","10","10","0","0","0"
"15337","自然之怒（橙色）","911","264","11","11","0","0","0"
"15338","自然之怒（梅红色）","911","265","12","12","0","0","0"
"15339","原初猎手（绿色）","911","266","13","13","0","0","0"
"15340","原初猎手（橙色）","911","267","14","14","0","0","0"
"15341","原初猎手（紫色）","911","268","15","15","0","0","0"
"15342","原初猎手（蓝绿色）","911","269","16","16","0","0","0"
"15343","梦魇化身（紫色）","911","270","17","17","0","0","0"
"15344","梦魇化身（蓝绿色）","911","271","18","18","0","0","0"
"15345","梦魇化身（红色）","911","272","19","19","0","0","0"
"15346","梦魇化身（梅红色）","911","273","20","20","0","0","0"
"15347","豹母之魂（蓝色）","911","274","21","21","0","0","0"
"15348","豹母之魂（绿色）","911","275","22","22","0","0","0"
"15349","豹母之魂（梅红色）","911","276","23","23","0","0","0"
"15350","豹母之魂（红色）","911","277","24","24","0","0","0"
"15351","月魂（棕色）","911","278","25","25","0","0","0"
"15352","月魂（黑色）","911","279","26","26","0","0","0"
"15353","月魂（白色）","911","280","27","27","0","0","0"
"15354","月魂（灰色）","911","281","28","28","0","0","0"
"15355","阿莎曼之牙（棕褐色）","912","258","5","5","0","0","0"
"15356","阿莎曼之牙（黑色）","912","259","6","6","0","0","0"
"15357","阿莎曼之牙（蓝色）","912","260","7","7","0","0","0"
"15358","阿莎曼之牙（白色）","912","261","8","8","0","0","0"
"15359","自然之怒（棕色）","912","262","9","9","0","0","0"
"15360","自然之怒（绿色）","912","263","10","10","0","0","0"
"15361","自然之怒（橙色）","912","264","11","11","0","0","0"
"15362","自然之怒（梅红色）","912","265","12","12","0","0","0"
"15363","原初猎手（绿色）","912","266","13","13","0","0","0"
"15364","原初猎手（橙色）","912","267","14","14","0","0","0"
"15365","原初猎手（紫色）","912","268","15","15","0","0","0"
"15366","原初猎手（蓝绿色）","912","269","16","16","0","0","0"
"15367","梦魇化身（紫色）","912","270","17","17","0","0","0"
"15368","梦魇化身（蓝绿色）","912","271","18","18","0","0","0"
"15369","梦魇化身（红色）","912","272","19","19","0","0","0"
"15370","梦魇化身（梅红色）","912","273","20","20","0","0","0"
"15371","豹母之魂（蓝色）","912","274","21","21","0","0","0"
"15372","豹母之魂（绿色）","912","275","22","22","0","0","0"
"15373","豹母之魂（梅红色）","912","276","23","23","0","0","0"
"15374","豹母之魂（红色）","912","277","24","24","0","0","0"
"15375","月魂（棕色）","912","278","25","25","0","0","0"
"15376","月魂（黑色）","912","279","26","26","0","0","0"
"15377","月魂（白色）","912","280","27","27","0","0","0"
"15378","月魂（灰色）","912","281","28","28","0","0","0"
"15379","烈焰德鲁伊","625","282","30","30","0","0","0"
"15380","烈焰德鲁伊","624","282","30","30","0","0","0"
"15381","烈焰德鲁伊","624","283","31","31","0","0","0"
"15382","烈焰德鲁伊","624","284","32","32","0","0","0"
"15383","苍白","922","147","1","1","0","15259508","0"
"15384","绿色","922","147","2","2","0","8490752","0"
"15385","黑色","922","147","3","3","0","4737877","0"
"15386","红色","922","147","4","4","0","7355392","0"
"15387","","923","148","0","0","0","0","0"
"15388","苍白","923","147","1","1","0","15259508","0"
"15389","绿色","923","147","2","2","0","8490752","0"
"15390","黑色","923","147","3","3","0","4737877","0"
"15391","红色","923","147","4","4","0","7355392","0"
"15392","","924","148","0","0","0","0","0"
"15393","","925","148","0","0","0","0","0"
"15394","","926","148","0","0","0","0","0"
"15395","","927","148","0","0","0","0","0"
"15396","","928","148","0","0","0","0","0"
"15397","","929","148","0","0","0","0","0"
"15398","","930","148","0","0","0","0","0"
"15399","","931","148","0","0","0","0","0"
"15400","","932","148","0","0","0","0","0"
"15401","","933","148","0","0","0","0","0"
"15402","","934","148","0","0","0","0","0"
"15403","","935","148","0","0","0","0","0"
"15404","紫色","924","147","1","1","0","0","0"
"15405","紫色","925","147","1","1","0","0","0"
"15406","棕色","926","147","1","1","0","0","0"
"15407","棕色","927","147","1","1","0","0","0"
"15408","红色","928","147","1","1","0","0","0"
"15409","红色","929","147","1","1","0","0","0"
"15410","黑色","930","147","1","1","0","0","0"
"15411","黑色","931","147","1","1","0","0","0"
"15412","棕色","932","147","1","1","0","0","0"
"15413","棕色","933","147","1","1","0","0","0"
"15414","绿色","934","147","1","1","0","0","0"
"15415","绿色","935","147","1","1","0","0","0"
"15416","","10","141","24","24","0","0","0"
"15417","","10","141","25","25","0","0","0"
"15418","","10","141","26","26","0","0","0"
"15419","","10","141","27","27","0","0","0"
"15420","","10","141","28","28","0","0","0"
"15421","","10","141","29","29","0","0","0"
"15422","","10","141","30","30","0","0","0"
"15423","","10","141","31","31","0","0","0"
"15424","","10","141","32","32","0","0","0"
"15425","","10","141","33","33","0","0","0"
"15426","","10","141","34","34","0","0","0"
"15427","","10","141","35","35","0","0","0"
"15428","","10","141","36","36","0","0","0"
"15429","","10","141","37","37","0","0","0"
"15430","","10","141","38","38","0","0","0"
"15431","","10","141","39","39","0","0","0"
"15432","","10","141","40","40","0","0","0"
"15433","","10","141","41","41","0","0","0"
"15434","","10","141","42","42","0","0","0"
"15435","","10","141","43","43","0","0","0"
"15436","","10","141","44","44","0","0","0"
"15437","","10","141","45","45","0","0","0"
"15438","","10","141","46","46","0","0","0"
"15439","","10","141","47","47","0","0","0"
"15440","","901","148","0","0","0","0","0"
"15441","修剪","936","141","1","1","0","0","0"
"15442","茏葱","936","141","2","2","0","0","0"
"15443","宏大","936","141","3","3","0","0","0"
"15444","细辫","936","141","4","4","0","0","0"
"15445","睿智","936","141","5","5","0","0","0"
"15446","粗辫","936","141","6","6","0","0","0"
"15447","华丽","936","141","7","7","0","0","0"
"15448","粗厚","936","141","8","8","0","0","0"
"15449","束须","936","141","9","9","0","0","0"
"15450","无","936","141","0","0","0","0","0"
"15451","","937","141","0","0","0","0","0"
"15452","","747","146","12","30","8","-4871785","0"
"15453","","750","146","12","30","8","-4871785","0"
"15454","逆戟鲸","938","307","2","2","0","0","0"
"15455","海豚","938","306","3","3","0","0","0"
"15456","跃潮者","938","308","4","4","0","0","0"
"15457","","938","148","0","0","0","0","0"
"15458","海狮","938","147","1","1","0","0","0"
"15459","","939","148","0","0","0","0","0"
"15460","海狮","939","147","1","1","0","0","0"
"15461","逆戟鲸","939","307","2","2","0","0","0"
"15462","海豚","939","306","3","3","0","0","0"
"15463","跃潮者","939","308","4","4","0","0","0"
"15464","","940","148","0","0","0","0","0"
"15465","海狮","940","147","1","1","0","0","0"
"15466","逆戟鲸","940","307","2","2","0","0","0"
"15467","海豚","940","306","3","3","0","0","0"
"15468","跃潮者","940","308","4","4","0","0","0"
"15469","","941","148","0","0","0","0","0"
"15470","海狮","941","147","1","1","0","0","0"
