Id,Directory,MapName,Field_9_0_1_33978_002,MapDescription0,MapDescription1,PvpShortDescription,PvpLongDescription,Corpse0,Corpse1,MapType,InstanceType,ExpansionId,AreaTableId,LoadingScreenId,TimeOfDayOverride,ParentMapId,CosmeticParentMapId,TimeOffset,MinimapIconScale,CorpseMapId,MaxPlayers,WindSettingsId,ZmpFileDataId,WdtFileDataId,Flags0,Flags1
"1911","ZandalariArena","穆贾巴拉","Mugambala","","","","","0","0","1","4","7","0","546","-1","-1","-1","0","1","-1","0","12","0","1890596","8404573","135005232"
"1912","Islands_7az_cave02","8.0 Islands - Cave - 7AZ Cave 02 [Dev/Not Used]","8.0 Islands - Cave - 7AZ Cave 02 [Dev/Not Used]","","","","","0","0","4","0","7","0","0","-1","-1","-1","0","1","-1","0","0","0","2449168","3587","134479872"
"1913","PhaseableMONazmirTriangulationPlatform","PhaseableMO: Nazmir - Triangulation Platform","PhaseableMO: Nazmir - Triangulation Platform","","","","","0","0","4","0","7","0","0","-1","-1","-1","0","1","-1","0","0","0","2449169","3585","134479872"
"1916","PhaseableMONazmirShipWorldQuest","PhaseableMO: Nazmir - Ship World Quest","PhaseableMO: Nazmir - Ship World Quest","","","","","0","0","4","0","7","0","0","-1","-1","-1","0","1","-1","0","0","0","2449181","3585","134479872"
"1917","GorgrondOrcs","Gorgrond - Mag'har Scenario","Gorgrond - Mag'har Scenario","","","","","0","0","1","5","7","0","360","1080","-1","-1","0","1","-1","0","12","0","1923857","134233693","134479888"
"1918","Kalimdor 2","Kalimdor Darkshore Phase","Kalimdor Darkshore Phase","","","","","0","0","1","0","7","0","3","-1","1","1","0","1","-1","0","12","804935","1938745","142622301","134479888"
"1919","Islands_KL_Skywall_Entrance_Building_03","8.0 Islands - Platform - KL Skywall Entrance Building 03","8.0 Islands - Platform - KL Skywall Entrance Building 03","","","","","0","0","4","0","7","0","0","-1","-1","-1","0","1","-1","0","0","0","2449177","3585","134479872"
"1920","Islands_MD_Flamegate_E","8.0 Islands - Platform - MD Flamegate E","8.0 Islands - Platform - MD Flamegate E","","","","","0","0","4","0","7","0","0","-1","-1","-1","0","1","-1","0","0","0","2449162","3585","134479872"
"1921","Islands_8HU_Kultiras_ShipMedium01","8.0 Islands - Ship - Player Alliance - Kul'Tiras Medium 01 With Gangplank","8.0 Islands - Ship - Player Alliance - Kul'Tiras Medium 01 With Gangplank","","","","","0","0","4","0","7","0","0","-1","-1","-1","0","1","-1","0","0","0","2449163","3585","134479872"
"1922","Islands_8TR_Zandalari_ShipMediumTransport01","8.0 Islands - Ship - Player Horde - Zandalari Medium 01 With Gangplank","8.0 Islands - Ship - Player Horde - Zandalari Medium 01 With Gangplank","","","","","0","0","4","0","7","0","0","-1","-1","-1","0","1","-1","0","0","0","2449164","3585","134479872"
"1923","Islands_Deepholm_Mercury_Pool01","8.0 Islands - Platform - Deepholm Mercury Pool 01","8.0 Islands - Platform - Deepholm Mercury Pool 01","","","","","0","0","4","0","7","0","0","-1","-1","-1","0","1","-1","0","0","0","2449165","3585","134479872"
"1924","Islands_7AZ_Vashjir_Small_Cave_A","8.0 Islands - Platform - 7AZ Vashjir Small Cave A","8.0 Islands - Platform - 7AZ Vashjir Small Cave A","","","","","0","0","4","0","7","0","0","-1","-1","-1","0","1","-1","0","0","0","2449166","3585","134479872"
"1925","DevMapH","Dev Map - H","Dev Map - H","","","","","0","0","1","0","7","0","0","-1","-1","-1","0","1","-1","0","12","0","1949764","142614111","134480912"
"1926","KulTiranFlagship","8.1.5 Allies - Kul Tiran Flagship (JAK)","8.1.5 Allies - Kul Tiran Flagship (JAK)","","","","","0","0","4","0","7","0","0","-1","-1","-1","0","1","-1","0","0","0","2449167","3585","134479872"
"1927","ZandalariFlagship","赞达拉旗舰","Zandalari Flagship","","","","","0","0","4","0","7","0","0","-1","-1","-1","0","1","-1","0","0","0","2449170","3585","134479872"
"1929","HallOfCommunion(Destroyed)","心之秘室","Chamber of Heart","","","","","0","0","1","0","7","0","434","-1","-1","-1","0","1","-1","0","12","0","1962585","142614109","134479888"
"1930","ZandalarAllianceIntroScenerio","Zandalar Alliance Intro Scenario","Zandalar Alliance Intro Scenario","","","","","0","0","1","0","7","0","434","-1","1642","1642","0","1","-1","0","12","0","1965630","8404573","134480944"
"1931","LordaeronBlight","洛丹伦瘟疫","Lordaeron Blight","","","","","0","0","1","0","6","0","4","-1","0","0","0","1","-1","0","12","0","1967057","142622301","134480656"
"1932","BlackrockDepthsDarkIron2","Blackrock Depths - Dark Iron Scenario","Blackrock Depths - Dark Iron Scenario","","","","","-7178.095","-928.6395","1","5","7","0","103","-1","-1","-1","0","1","0","5","12","0","1968206","142614101","134480912"
"1934","Islands_8KUL_CaveMicro_freehold01","8.0 Islands - Cave - 8KUL_CaveMicro_freehold01 [Dev/Not Used]","8.0 Islands - Cave - 8KUL_CaveMicro_freehold01 [Dev/Not Used]","","","","","0","0","4","0","7","0","0","-1","-1","-1","0","1","-1","0","0","0","2449182","3587","134479872"
"1935","Islands_8KUL_CaveMicro01","8.0 Islands - Cave - 8KUL_CaveMicro01","8.0 Islands - Cave - 8KUL_CaveMicro01","","","","","0","0","4","0","7","0","0","-1","-1","-1","0","1","-1","0","0","0","2449183","3585","134479872"
"1936","Islands_8KUL_CaveMicro02","8.0 Islands - Cave - 8KUL_CaveMicro02","8.0 Islands - Cave - 8KUL_CaveMicro02","","","","","0","0","4","0","7","0","0","-1","-1","-1","0","1","-1","0","0","0","2449184","3585","134479872"
"1937","Islands_8KUL_CaveMicro03","8.0 Islands - Cave - 8KUL_CaveMicro03","8.0 Islands - Cave - 8KUL_CaveMicro03","","","","","0","0","4","0","7","0","0","-1","-1","-1","0","1","-1","0","0","0","2449185","3585","134479872"
"1938","Islands_8RIV_CaveMicro_01","8.0 Islands - Cave - 8RIV_CaveMicro_01","8.0 Islands - Cave - 8RIV_CaveMicro_01","","","","","0","0","4","0","7","0","0","-1","-1","-1","0","1","-1","0","0","0","2449186","3585","134479872"
"1939","Islands_8RIV_CaveMicro_02","8.0 Islands - Cave - 8RIV_CaveMicro_02","8.0 Islands - Cave - 8RIV_CaveMicro_02","","","","","0","0","4","0","7","0","0","-1","-1","-1","0","1","-1","0","0","0","2449187","3585","134479872"
"1940","StormwindEmbassyVoldunStatic","联盟战舰 - 风之救赎号沃顿","Alliance Battleship -  Wind's Redemption Voldun","","","","","0","0","4","0","7","0","0","-1","-1","-1","0","1","-1","0","0","0","2449178","3585","134479872"
"1941","TransportNazmirRaidElevator","运输工具：纳兹米尔团队副本电梯","Transport: Nazmir Raid Elevator","","","","","0","0","3","0","7","0","434","-1","-1","-1","0","1","-1","0","0","0","0","3585","134479872"
"1942","MoltenCoreDarkIron","熔火之心","Molten Core","","","","","-7178.095","-928.6395","1","0","7","0","192","-1","-1","-1","0","1","0","5","12","0","1970812","142614101","134480912"
"1943","WarfrontsArathi - Alliance","阿拉希战线 - 联盟","Warfronts Arathi - Alliance","","","","","0","0","1","5","7","0","544","-1","-1","0","0","1","-1","0","12","0","1971287","-931119523","134482192"
"1944","ScenarioThrosDeathRealm","兹洛斯，枯败之界","Thros, The Blighted Lands","","","","","0","0","1","5","7","0","434","-1","-1","-1","0","1","-1","0","12","0","1987982","9444957","134479920"
"1945","ArathiHighlands2","阿拉希高地 2","Arathi Highlands 2","","","","","0","0","1","0","7","0","434","-1","0","0","0","1","-1","0","12","0","1993307","142622301","134480144"
"1946","ProtoShips","Prototype - Ships","Prototype - Ships","","","","","0","0","1","0","7","0","434","-1","-1","-1","0","1","-1","0","12","0","1997283","8404575","134480944"
"1947","TransportProtoAllianceShip","Transport: Proto - Alliance Ship","Transport: Proto - Alliance Ship","","","","","0","0","3","0","7","0","0","-1","-1","-1","0","1","-1","0","0","0","0","3587","134479888"
"1948","TransportProtoHordeShip","Transport: Proto - Horde Ship","Transport: Proto - Horde Ship","","","","","0","0","3","0","7","0","0","-1","-1","-1","0","1","-1","0","0","0","0","3587","134479888"
"1949","8BoostExperienceAlliance","8.0 Boost Experience - Alliance","8.0 Boost Experience - Alliance","","","","","0","0","1","1","6","0","434","-1","-1","571","0","1","-1","0","12","0","2009461","545275485","134480017"
"1950","8BoostExperienceHorde","8.0 Boost Experience - Horde","8.0 Boost Experience - Horde","","","","","0","0","1","1","6","0","434","-1","-1","571","0","1","-1","0","12","0","2009497","545275485","134480017"
"1951","8TransportBoostExperienceAllianceGunship","8.0 Transport: Boost Experience - Alliance Gunship","8.0 Transport: Boost Experience - Alliance Gunship","","","","","0","0","3","0","7","0","0","-1","-1","-1","0","1","-1","0","0","0","0","3585","134479872"
"1952","8TransportBoostExperienceHordeGunship","8.0 Transport: Boost Experience - Horde Gunship","8.0 Transport: Boost Experience - Horde Gunship","","","","","0","0","3","0","5","0","0","-1","-1","-1","0","1","-1","0","0","0","0","3585","134479872"
"1953","Islands_demigod_dome_living","8.0 Islands - Platform - demigod dome living","8.0 Islands - Platform - demigod dome living","","","","","0","0","4","0","7","0","0","-1","-1","-1","0","1","-1","0","0","0","2449175","3585","134479872"
"1954","GreatSea","无尽之海联盟","The Great Sea Alliance","","","","","0","0","1","0","7","0","0","-1","-1","-1","0","1","-1","0","12","1602425","2020075","411057757","134480912"
"1955","ScenarioIslandsTutorial","神秘海岛","Uncharted Island","","","","","0","0","1","5","6","0","549","-1","-1","-1","0","1","-1","0","12","0","2019944","7765","134479872"
"1956","Islands_Hot_OldGod_03","8.0 Islands - Platform - Hot Old God 03","8.0 Islands - Platform - Hot Old God 03","","","","","0","0","4","0","7","0","0","-1","-1","-1","0","1","-1","0","0","0","2449179","3585","134479872"
"1957","Islands_OldGod","8.0 Islands - Platform - Old God","8.0 Islands - Platform - Old God","","","","","0","0","4","0","7","0","0","-1","-1","-1","0","1","-1","0","0","0","2449180","3585","134479872"
"1958","ZandalariTransportShip","金光破浪号 - 赞达拉运输舰","The Golden Skipper - Zandalari Transport Ship","","","","","0","0","3","0","7","0","0","-1","-1","-1","0","1","-1","0","0","0","0","3649","134479920"
"1959","ZandalariTransportShipLarge","赞达拉大型运输舰","Zandalari Transport Ship Large","","","","","0","0","3","0","7","0","0","-1","-1","-1","0","1","-1","0","0","0","0","3649","134479920"
"1962","GoblinShipFinal","地精船只最终","Goblin Ship Final","","","","","0","0","3","0","7","0","0","-1","-1","-1","0","1","-1","0","0","0","0","3649","134479920"
"1963","DevMapI","Dev Map - I","Dev Map - I","","","","","0","0","1","1","7","0","434","-1","-1","1642","0","1","-1","0","12","0","2103280","8404575","134479920"
"1964","WarCampaignHordeCh05Flagship","PhaseableMO: War Campaign - Horde - Chapter 05 - Kul Tiras Flagship","PhaseableMO: War Campaign - Horde - Chapter 05 - Kul Tiras Flagship","","","","","0","0","4","0","7","0","0","-1","-1","-1","0","1","-1","0","0","0","2449171","3585","134479872"
"1965","WarCampaignHordeCh05Ship","PhaseableMO: War Campaign - Horde - Chapter 05 - Kul Tiras Ship","PhaseableMO: War Campaign - Horde - Chapter 05 - Kul Tiras Ship","","","","","0","0","4","0","7","0","0","-1","-1","-1","0","1","-1","0","0","0","2449176","3585","134479872"
"2066","GreatSeaHorde","无尽之海部落","The Great Sea Horde","","","","","0","0","1","0","7","0","0","-1","-1","-1","0","1","-1","0","12","1602425","2101826","411057757","134481424"
"2067","GralsCall","赞达拉战舰 - 格罗尔之唤号","Zandalari Battleship - Gral's Call","","","","","0","0","4","0","7","0","0","-1","-1","-1","0","1","-1","0","0","0","2449194","3585","134479872"
"2068","TirisfalGladesPhase01","[Not Used]","[Not Used]","","","","","0","0","1","1","0","0","4","-1","-1","-1","0","1","-1","0","12","0","2449193","15967","134480176"
"2069","zuldazaralliancebombingrun","祖达萨联盟轰炸","Zuldazar Alliance Bombing Run","","","","","0","0","4","0","7","0","0","-1","-1","-1","0","1","-1","0","0","0","2449189","3649","134479920"
"2070","Zandalarraid","达萨罗之战","Battle of Dazar'alor","","","","","0","0","1","2","7","0","555","660","-1","1642","0","1","-1","0","12","1602425","2122014","-2004861347","151782928"
"2074","8TransportBoralusStormwind","8.0 Transport: Boralus to Stormwind","8.0 Transport: Boralus to Stormwind","","","","","0","0","3","0","7","0","0","-1","-1","-1","0","1","-1","0","0","0","0","3649","134479920"
"2075","Islands_7DU_Helheim_Ghostship","8.0 Islands - Event","8.0 Islands - Event","","","","","0","0","4","0","7","0","0","-1","-1","-1","0","1","-1","0","0","0","2449190","3585","134479872"
"2076","FirelandsDarkIron","火焰之地 -  黑铁矮人","Firelands - Dark Iron Dwarf","","","","","0","0","1","5","7","0","274","720","-1","-1","0","1","-1","0","12","0","2127601","7773","134479920"
"2077","Islands_ULDUM_INTERIOR_PYRAMID","8.0 Islands - Event","8.0 Islands - Event","","","","","0","0","4","0","7","0","0","-1","-1","-1","0","1","-1","0","0","0","2449191","3585","134479872"
"2078","Islands_ULDUM_LARGE_PYRAMID_01","8.0 Islands - Event","8.0 Islands - Event","","","","","0","0","4","0","7","0","0","-1","-1","-1","0","1","-1","0","0","0","2449192","3585","134479872"
"2081","BlackrockDepthsDarkIronHub","黑石深渊 - 黑铁矮人营地","Blackrock Depths - Dark Iron Dwarf Hub","","","","","-7178.09","-928.639","1","0","7","0","103","-1","-1","-1","0","1","-1","5","12","0","2131533","142614101","134480912"
"2082","Islands_PA_Mogu_Crypt_01","8.0 Islands - Micro - Mogu Crypt","8.0 Islands - Micro - Mogu Crypt","","","","","0","0","4","0","7","0","0","-1","-1","-1","0","1","-1","0","0","0","2449195","3585","134479872"
"2083","Islands_PA_Mogu_Crypt_02","8.0 Islands - Micro - Mogu Crypt","8.0 Islands - Micro - Mogu Crypt","","","","","0","0","4","0","7","0","0","-1","-1","-1","0","1","-1","0","0","0","2449196","3585","134479872"
"2084","Islands_PA_Mogu_Crypt_03","8.0 Islands - Micro - Mogu Crypt","8.0 Islands - Micro - Mogu Crypt","","","","","0","0","4","0","7","0","0","-1","-1","-1","0","1","-1","0","0","0","2449197","3585","134479872"
"2085","Islands_PA_Mogu_Crypt_04","8.0 Islands - Micro - Mogu Crypt","8.0 Islands - Micro - Mogu Crypt","","","","","0","0","4","0","7","0","0","-1","-1","-1","0","1","-1","0","0","0","2449198","3585","134479872"
"2086","Islands_PA_Mogu_Crypt_05","8.0 Islands - Micro - Mogu Crypt","8.0 Islands - Micro - Mogu Crypt","","","","","0","0","4","0","7","0","0","-1","-1","-1","0","1","-1","0","0","0","2449199","3585","134479872"
"2087","Islands_PA_Mogu_Crypt_06","8.0 Islands - Micro - Mogu Crypt","8.0 Islands - Micro - Mogu Crypt","","","","","0","0","4","0","7","0","0","-1","-1","-1","0","1","-1","0","0","0","2449200","3585","134479872"
"2088","Islands_PA_Mogu_Crypt_08","8.0 Islands - Micro - Mogu Crypt","8.0 Islands - Micro - Mogu Crypt","","","","","0","0","4","0","7","0","0","-1","-1","-1","0","1","-1","0","0","0","2449201","3585","134479872"
"2094","8TransportBoralusCanals","8.0运输：伯拉勒斯运河","8.0 Transport: Boralus Canals","","","","","0","0","3","0","7","0","0","-1","-1","-1","0","1","-1","0","0","0","0","3649","134479920"
"2095","8TransportBoralusSound","8.0 Transport: Boralus Sound","8.0 Transport: Boralus Sound","","","","","0","0","3","0","7","0","0","-1","-1","-1","0","1","-1","0","0","0","0","3649","134479920"
"2096","SeaPriestRaid","风暴熔炉","Crucible of Storms","","","","","0","0","1","2","7","0","556","-1","-1","-1","0","1","-1","0","13","0","2148959","8404573","134481456"
"2097","MechagonDungeon","麦卡贡行动","Operation: Mechagon","","","","","0","0","1","1","7","0","572","1320","-1","-1","0","1","-1","0","12","0","2150695","8396381","134480432"
"2101","8TransportBoralusBarge","8.0 Transport: Boralus Barge","8.0 Transport: Boralus Barge","","","","","0","0","3","0","7","0","0","-1","-1","-1","0","1","-1","0","0","0","0","3649","134479920"
"2102","8TransportBoralusShipSmall","8.0 Transport: Boralus Ship Small","8.0 Transport: Boralus Ship Small","","","","","0","0","3","0","7","0","0","-1","-1","-1","0","1","-1","0","0","0","0","3649","134479920"
"2103","DarkshorePrepatchDarnassianShipCosmetic","Darkshore Prepatch Darnassian Ship","Darkshore Prepatch Darnassian Ship","","","","","0","0","4","0","7","0","0","-1","-1","-1","0","1","-1","0","0","0","2449188","3649","134479920"
"2105","WarfrontsDarkshoreAlliance","战争前线：黑海岸 - 联盟","Warfronts Darkshore - Alliance","","","","","0","0","1","5","7","0","557","0","-1","1","0","1","-1","0","12","0","2204745","-931119523","134483216"
"2106","WarsongGulch2","战歌峡谷","Warsong Gulch","在位于灰谷森林和贫瘠之地交界处的战歌峡谷中，联盟和部落之间的战争一直在激烈地进行着。

作为一个10v10的夺旗战场，首先夺得三面旗帜的阵营将取得胜利。

为了帮助自己的盟友取得胜利，艾泽拉斯所有种族的勇士们正不断冲入这座峡谷，用自己的剑和魔法与敌人展开厮杀。","在位于灰谷森林和贫瘠之地交界处的战歌峡谷中，联盟和部落之间的战争一直在激烈地进行着。

作为一个10v10的夺旗战场，首先夺得三面旗帜的阵营将取得胜利。

为了帮助自己的盟友取得胜利，艾泽拉斯所有种族的勇士们正不断冲入这座峡谷，用自己的剑和魔法与敌人展开厮杀。","夺取敌方旗帜","- 保卫你方旗帜
- 夺取敌方旗帜
- 平局时最后一次夺取旗帜的队伍获胜","0","0","1","3","0","3277","560","-1","-1","-1","0","1","-1","0","12","0","2205463","8396381","135005200"
"2107","ArathiBasin2","阿拉希盆地","Arathi Basin","阿拉希盆地是人类和被遗忘者在艾泽拉斯的主战场之一。

阿拉希盆地是一个15v15的控制战场，参战双方的目标是尽可能长时间地控制这里的兽栏、铁匠铺、矿洞、伐木场和农场。

污染者的精锐部队的目标是切断人类和他们南方的矮人同盟之间的联络。

与此同时，阿拉索联军则想要为暴风城的支持者夺回更多的失地。","阿拉希盆地是人类和被遗忘者在艾泽拉斯的主战场之一。

阿拉希盆地是一个15v15的控制战场，参战双方的目标是尽可能长时间地控制这里的兽栏、铁匠铺、矿洞、伐木场和农场。

阿拉索联军的目标是想要为暴风城的支持者夺回更多的失地。

与此同时，污染者的精锐部队的目标是切断人类和他们南方的矮人同盟之间的联络。","占领目标","- 占领并守卫目标
- 获得1500份资源","0","0","1","3","0","3358","559","-1","-1","-1","0","1.25","-1","0","0","0","2205417","8396381","135005200"
"2109","IncursionAirshipHorde","8.1.0 Incursion Airship Horde","8.1.0 Incursion Airship Horde","","","","","0","0","4","0","7","0","0","-1","-1","-1","0","1","-1","0","0","0","2449203","3585","134479872"
"2110","IncursionAirshipAlliance","8.1.0 Incursion Airship Alliance","8.1.0 Incursion Airship Alliance","","","","","0","0","4","0","7","0","0","-1","-1","-1","0","1","-1","0","0","0","2449204","3585","134479872"
"2111","WarfrontsDarkshoreHorde","战争前线：黑海岸 - 部落","Warfronts Darkshore - Horde","","","","","0","0","1","5","7","0","557","0","-1","1","0","1","-1","0","12","0","2268682","-931119523","134483216"
"2112","9DevLand","9.0 Dev Land","9.0 Dev Land","","","","","0","0","1","0","7","0","198","-1","-1","-1","0","1","-1","0","12","1602425","2280617","142622303","134218768"
"2114","Scourge Procedural Dungeon","噬渊原型","Maw Prototype","","","","","0","0","1","0","7","0","3","-1","-1","-1","0","1","-1","0","12","0","2314213","276831837","134218768"
"2115","DarkshoreTyrandeScenario","8.1 Darkshore Scenario","8.1 Darkshore Scenario","","","","","0","0","1","5","7","0","434","0","1","1","0","1","-1","0","12","0","2317283","679493213","134480144"
"2116","Islands7","8.0 Islands - Event","8.0 Islands - Event","","","","","0","0","1","5","7","0","549","-1","-1","-1","0","1","-1","0","12","0","2449205","411057759","134612528"
"2117","NZoth","恩佐斯","NZoth","","","","","0","0","1","0","7","0","434","-1","-1","-1","0","1","-1","0","0","0","2339391","8396383","134218768"
"2118","WintergraspEpic","冬拥湖之战","Battle for Wintergrasp","这是一座古老的泰坦要塞，修建的目的是为了保护阿尔卡冯的宝库。部落和联盟军队在此激战不休，想要争夺对此地的控制权，从而夺取宝库中珍藏的神器和圣物以便对抗巫妖王。

","这是一座古老的泰坦要塞，修建的目的是为了保护阿尔卡冯的宝库。部落和联盟军队在此激战不休，想要争夺对此地的控制权，从而夺取宝库中珍藏的神器和圣物以便对抗巫妖王。

","防守或突袭冬拥湖","- 防守方需要守住冬拥堡垒
- 进攻方需要摧毁冬拥堡垒最后的一面墙","0","0","1","3","2","0","243","-1","-1","571","0","1","-1","0","0","0","2334062","8396381","134218768"
"2119","TransportCookingImpossibleAllianceBalloon","Transport: Cooking: Impossible - Hot Air Balloon - Alliance","Transport: Cooking: Impossible - Hot Air Balloon - Alliance","","","","","0","0","3","0","7","0","0","-1","-1","-1","0","1","-1","0","0","0","0","3585","135004176"
"2120","TransportCookingImpossibleHordeBalloon","Transport: Cooking: Impossible - Hot Air Balloon - Horde","Transport: Cooking: Impossible - Hot Air Balloon - Horde","","","","","0","0","3","0","7","0","0","-1","-1","-1","0","1","-1","0","0","0","0","3585","135004176"
"2122","N�Zoth","DELETE","DELETE","","","","","0","0","1","0","7","0","434","-1","-1","-1","0","1","-1","0","12","0","2449202","142622303","134480656"
"2123","SeaPriestDungeonQuests","风暴神殿任务","Shrine of the Storm Quests","","","","","0","0","1","0","7","0","556","-1","-1","1643","0","1","-1","0","13","0","2350754","-2139079075","134480432"
"2124","Crestfall","潮落岛（第11座岛）","Crestfall (Islands 11)","","","","","0","0","1","5","7","0","549","-1","-1","-1","0","1","-1","0","13","0","2353051","411057757","138839600"
"2125","ZandalariTreasury","赞达拉珍宝间","Zandalari Treasury","","","","","0","0","1","5","7","0","552","-1","-1","-1","0","1","-1","0","0","0","2355286","8396381","134218768"
"2127","AbandonedMines","荒弃矿洞","Abandoned Mines","","","Test - Islands - Un'gol Ruins","","0","0","1","0","7","0","549","-1","-1","-1","0","1","-1","0","12","0","2366712","411057759","138839600"
"2128","DaggerRealm","匕首世界","Dagger Realm","","","","","0","0","1","0","7","0","434","-1","-1","-1","0","1","-1","0","12","0","2368135","142614109","134217744"
"2129","DarkshoreHordeQuests","8.1 Darkshore Horde Quests","8.1 Darkshore Horde Quests","","","","","0","0","1","0","7","0","434","0","-1","1","0","1","-1","0","12","0","2373017","-1467990435","134480144"
"2130","Questfall","任务荒野","Questfall","","","","","0","0","1","0","0","0","4","-1","-1","-1","0","1","-1","0","12","804935","2374525","142622303","134479888"
"2131","DarkshoreOutdoorPhase","8.1 Darkshore Outdoor Final Phase","8.1 Darkshore Outdoor Final Phase","","","","","0","0","1","0","7","0","434","0","1","1","0","1","-1","0","12","0","2393025","142622301","134480144"
"2132","9DevLand2","9.0 Dev Land 2","9.0 Dev Land 2","","","","","0","0","1","0","7","0","198","-1","-1","-1","0","1","-1","0","12","1602425","2396656","142614111","134218768"
"2134","TolDagorScenario","托尔达戈场景战役","Tol Dagor Scenario","","","","","0","0","1","5","7","0","550","-1","-1","1643","0","1","-1","0","13","0","2397997","-2139079075","134481680"
"2135","DevSmoketest","Dev Smoketest","Dev Smoketest","","","","","0","0","1","0","7","0","0","-1","-1","-1","0","1","-1","0","12","0","2399368","8396383","134218768"
"2136","ZuldazarRaidShipTransport","传送：祖达萨团队船只","Transport: Zuldazar Raid Ship","","","","","0","0","3","0","0","0","0","-1","-1","-1","0","1","-1","0","0","0","0","3585","134479880"
"2143","Mechagon","DO NOT USE [Deprecated]","DO NOT USE [Deprecated]","","","","","0","0","1","0","7","0","551","-1","-1","-1","0","1","-1","0","12","1602424","2438745","142622303","134218768"
"2145","Transport312214","传送：暗夜精灵战船","Transport: Night Elf Warship","","","","","0","0","3","0","7","0","0","-1","-1","-1","0","1","-1","0","12","0","0","3585","134479872"
"2146","Transport312215","传送：被遗忘者战船","Transport: Forsaken Warship","","","","","0","0","3","0","7","0","0","-1","-1","-1","0","1","-1","0","12","0","0","3585","134479872"
"2147","2147","Icecrown Citadel (8.1)","Icecrown Citadel (8.1)","","","","","0","0","1","0","7","0","250","-1","-1","-1","0","1","-1","0","12","0","2447688","8396381","134480912"
"2155","2155","岩石大厅场景战役","Halls of Stone Scenario","","","","","0","0","1","5","7","0","0","-1","-1","-1","0","1","-1","0","12","0","2451869","8396381","134218768"
"2156","2156","Visions of N'Zoth - Prototype","Visions of N'Zoth - Prototype","","","","","0","0","1","5","7","0","23","0","-1","-1","0","1","-1","0","12","0","2451736","142614111","134218768"
"2160","2160","Maw Prototype - Dragonblight","Maw Prototype - Dragonblight","","","","","0","0","1","0","0","0","0","-1","-1","-1","0","1","-1","0","12","0","2461708","8396381","134218768"
"2161","2161","Maw Prototype - Torment Chambers","Maw Prototype - Torment Chambers","","","","","0","0","1","5","0","0","0","-1","-1","-1","0","1","-1","0","12","0","2461951","8396381","134218768"
"2162","2162","托加斯特，罪魂之塔","Torghast, Tower of the Damned","","","","","0","0","1","5","8","0","590","-1","-1","-1","0","1","-1","0","12","0","2461919","428875357","404751380"
"2163","2163","诺莫瑞根场景战役","Gnomeregan Scenario","","","","","0","0","1","5","7","0","0","-1","-1","-1","0","1","-1","0","12","0","2458539","8396381","134218768"
"2164","2164","永恒王宫","The Eternal Palace","","","","","0","0","1","2","7","0","570","-1","-1","-1","0","1","-1","0","11","0","2475876","142614109","134481424"
"2165","2165","SpawnedMO: Night Elf Warship","SpawnedMO: Night Elf Warship","","","","","0","0","4","0","7","0","0","-1","-1","-1","0","1","-1","0","12","0","2486841","3649","134218768"
"2166","2166","传送：祖达萨团队伯拉勒斯船只","Transport: Zuldazar Raid Boralus Ship","","","","","0","0","3","0","0","0","0","-1","-1","-1","0","1","-1","0","12","0","0","3585","134479880"
"2167","2167","机械天穹","The Robodrome","","","","","0","0","1","4","7","0","562","-1","-1","-1","0","1","-1","0","12","0","2488187","8396381","134218768"
"2168","2168","Level Design Process, Techniques and Resources","Level Design Process, Techniques and Resources","","","","","0","0","1","0","7","0","251","-1","-1","-1","0","1","-1","0","12","0","2488279","8404575","134218768"
"2169","2169","奥迪尔场景战役","Uldir Scenario","","","","","0","0","1","5","7","0","548","-1","-1","-1","0","1","-1","0","12","0","2492269","8396381","134218768"
"2170","2170","牛头人传承场景战役","Tauren Heritage Scenario","","","","","0","0","1","5","7","0","0","-1","-1","1","0","1","-1","0","0","0","2493099","8396381","134218768"
"2174","2174","血色大厅，黑暗游侠","Scarlet Halls, Dark Ranger","","","","","2869","-820","1","5","7","0","332","-1","-1","-1","0","1","0","0","12","0","2574522","9444957","134479872"
"2175","2175","9.0 NPE (New Player Experience) - Exile's Reach","NPE","","","","","0","0","1","0","7","0","589","720","-1","-1","0","1","-1","0","12","0","2577041","142622301","134218768"
"2176","2176","SpawnedMO: Forsaken Ship Large","SpawnedMO: Forsaken Ship Large","","","","","0","0","4","0","7","0","0","-1","-1","-1","0","1","-1","0","12","0","2578977","3649","134218768"
"2177","2177","阿拉希盆地人机对决","Arathi Basin Comp Stomp","阿拉希盆地是人类和被遗忘者在艾泽拉斯的主战场之一。

阿拉希盆地是一个15v15的控制战场，参战双方的目标是尽可能长时间地控制这里的兽栏、铁匠铺、矿洞、伐木场和农场。

污染者的精锐部队的目标是切断人类和他们南方的矮人同盟之间的联络。

与此同时，阿拉索联军则想要为暴风城的支持者夺回更多的失地。","阿拉希盆地是人类和被遗忘者在艾泽拉斯的主战场之一。

阿拉希盆地是一个15v15的控制战场，参战双方的目标是尽可能长时间地控制这里的兽栏、铁匠铺、矿洞、伐木场和农场。

阿拉索联军的目标是想要为暴风城的支持者夺回更多的失地。

与此同时，污染者的精锐部队的目标是切断人类和他们南方的矮人同盟之间的联络。","占领目标","- 占领并守卫目标
- 获得1500份资源","0","0","1","3","7","3358","559","-1","-1","-1","0","1.25","-1","0","12","0","2618489","142614109","135005200"
