EffectArg0,Name,HordeName,EffectArg1,EffectArg2,EffectScalingPoints0,EffectScalingPoints1,EffectScalingPoints2,TransmogPlayerConditionId,TransmogCost,IconFileDataId,EffectPointsMin0,EffectPointsMin1,EffectPointsMin2,ItemVisual,Flags,RequiredSkillId,RequiredSkillRank,ItemLevel,Charges,Effect0,Effect1,Effect2,ScalingClass,ScalingClassRestricted,ConditionId,MinLevel,MaxLevel
"5269","熔渣战锤","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","245","0","0","0","0","0","0"
"5270","活血武器","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","61","0","0","0","0","0","0"
"5274","+$25065s1 火焰法术强度","","18","0","0","0","0","0","0","0","50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5275","奥格索普的飞弹分离器","","156052","0","0","0","0","0","0","33","48","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"5276","兆瓦纤维","","156059","0","0","0","0","0","0","33","48","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"5281","+$k1 爆击","","32","0","0","0.07","0","0","0","0","47","0","0","0","0","0","100","0","0","0","0","0","32","0","0","0","0"
"5284","+$k1 爆击","","32","0","0","0.07","0","0","0","0","0","0","0","0","0","0","30","0","0","0","0","0","32","0","0","0","0"
"5285","+$k1 爆击","","32","0","0","0.06","0","0","0","0","0","0","0","0","0","0","40","0","0","0","0","0","32","0","0","0","0"
"5286","+$k1 护甲","","0","0","0","9.375","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","32","0","0","0","0"
"5287","+$k1 护甲","","0","0","0","13.13","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","32","0","0","0","0"
"5288","+$k1 护甲","","0","0","0","25","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","32","0","0","0","0"
"5292","+$k1 急速","","36","0","0","0.0882857","0","0","0","0","0","0","0","0","0","0","40","0","0","0","0","0","32","0","0","0","0"
"5293","+$k1 精通","","49","0","0","0.0882857","0","0","0","0","0","0","0","0","0","0","40","0","0","0","0","0","32","0","0","0","0"
"5294","+$k1 急速","","36","0","0","0.0882857","0","0","0","0","0","0","0","0","0","0","40","0","0","0","0","0","32","0","0","0","0"
"5295","+$k1 全能","","40","0","0","0.0882857","0","0","0","0","0","0","0","0","0","0","40","0","0","0","0","0","32","0","0","0","0"
"5296","+$k1 全能","","40","0","0","13.13","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","32","0","0","0","0"
"5297","+$k1 急速","","36","0","0","0.07","0","0","0","0","0","0","0","0","0","0","30","0","0","0","0","0","32","0","0","0","0"
"5298","+$k1 急速","","36","0","0","0.07","0","0","0","0","47","0","0","0","0","0","100","0","0","0","0","0","32","0","0","0","0"
"5299","+$k1 精通","","49","0","0","0.07","0","0","0","0","0","0","0","0","0","0","30","0","0","0","0","0","32","0","0","0","0"
"5300","+$k1 精通","","49","0","0","0.07","0","0","0","0","47","0","0","0","0","0","100","0","0","0","0","0","32","0","0","0","0"
"5301","+$k1 精通","","49","0","0","0.07","0","0","0","0","0","0","0","0","0","0","30","0","0","0","0","0","32","0","0","0","0"
"5302","+$k1 爆击","","32","0","0","0.07","0","0","0","0","47","0","0","0","0","0","100","0","0","0","0","0","32","0","0","0","0"
"5303","+$k1 全能","","40","0","0","0.07","0","0","0","0","0","0","0","0","0","0","30","0","0","0","0","0","32","0","0","0","0"
"5304","+$k1 全能","","40","0","0","0.07","0","0","0","0","47","0","0","0","0","0","100","0","0","0","0","0","32","0","0","0","0"
"5305","+$k1 全能","","40","0","0","6.25","0","0","0","0","0","0","0","0","0","0","100","0","0","0","0","0","32","0","0","0","0"
"5306","+$k1 全能","","40","0","0","5","0","0","0","0","0","0","0","0","0","0","60","0","0","0","0","0","32","0","0","0","0"
"5309","+$k1 护甲，+10% 速度","","0","182495","0","25","0","0","0","0","0","0","0","0","0","0","4","10","0","0","0","0","32","0","0","0","0"
"5310","+$k1 爆击，+$182495s1% 速度","","32","182495","0","0.0882857","0","0","0","0","47","0","0","0","0","0","100","0","0","0","0","0","32","0","0","0","0"
"5311","+$k1 急速，+$182495s1% 速度","","36","182495","0","0.0882857","0","0","0","0","47","0","0","0","0","0","100","0","0","0","0","0","32","0","0","0","0"
"5312","+$k1 精通，+$182495s1% 速度","","49","182495","0","0.0882857","0","0","0","0","47","0","0","0","0","0","100","0","0","0","0","0","32","0","0","0","0"
"5313","+$k1 爆击，+$182495s1% 速度","","32","182495","0","0.0882857","0","0","0","0","47","0","0","0","0","0","100","0","0","0","0","0","32","0","0","0","0"
"5314","+$k1 全能，+$182495s1% 速度","","40","182495","0","0.0882857","0","0","0","0","47","0","0","0","0","0","100","0","0","0","0","0","32","0","0","0","0"
"5315","+$k1 全能，+10% 速度","","40","182495","0","25","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","32","0","0","0","0"
"5316","+$k1 护甲","","0","0","0","17.5","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","32","0","0","0","0"
"5317","+$k1 爆击","","32","0","0","0.11772","0","0","0","0","0","0","0","0","0","0","75","0","0","0","0","0","32","0","0","0","0"
"5318","+$k1 急速","","36","0","0","0.11772","0","0","0","0","0","0","0","0","0","0","75","0","0","0","0","0","32","0","0","0","0"
"5319","+$k1 精通","","49","0","0","0.11772","0","0","0","0","0","0","0","0","0","0","75","0","0","0","0","0","32","0","0","0","0"
"5320","+$k1 急速","","36","0","0","0.11772","0","0","0","0","0","0","0","0","0","0","75","0","0","0","0","0","32","0","0","0","0"
"5321","+$k1 全能","","40","0","0","0.11772","0","0","0","0","0","0","0","0","0","0","75","0","0","0","0","0","32","0","0","0","0"
"5322","+$k1 全能","","40","0","0","17.5","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","32","0","0","0","0"
"5323","+$k1 护甲","","0","0","0","12.5","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","32","0","0","0","0"
"5324","+$k1 爆击","","32","0","0","0.1","0","0","0","0","0","0","0","0","0","0","50","0","0","0","0","0","32","0","0","0","0"
"5325","+$k1 急速","","36","0","0","0.0882857","0","0","0","0","0","0","0","0","0","0","50","0","0","0","0","0","32","0","0","0","0"
"5326","+$k1 精通","","49","0","0","0.0882857","0","0","0","0","0","0","0","0","0","0","50","0","0","0","0","0","32","0","0","0","0"
"5327","+$k1 精通","","49","0","0","0.0882857","0","0","0","0","0","0","0","0","0","0","50","0","0","0","0","0","32","0","0","0","0"
"5328","+$k1 全能","","40","0","0","0.0882857","0","0","0","0","0","0","0","0","0","0","50","0","0","0","0","0","32","0","0","0","0"
"5329","+$k1 全能","","40","0","0","8.75","0","0","0","0","0","0","0","0","0","0","100","0","0","0","0","0","32","0","0","0","0"
"5330","雷神之印","","159243","0","0","0","0","0","839974","0","48","0","0","0","0","0","0","0","0","0","19","1","0","0","0","0","0"
"5331","碎手之印","","159239","104428","0","0","0","0","878217","0","48","0","0","0","0","0","0","0","0","0","30","1","0","0","0","0","0"
"5332","Frostbrand Visual Only","","8034","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","33","0","9","0","0","0","0"
"5333","在塔拉多，近战或远程攻击有一定几率使溅射提高$160222s1。","","160223","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","184","0","0","0","0","0","0"
"5334","霜狼之印","","159683","104428","0","0","0","0","133283","0","48","0","0","0","0","0","0","0","0","0","27","1","0","0","0","0","0"
"5335","影月之印","","159684","104428","0","0","0","0","136057","0","48","0","0","0","0","0","0","0","0","0","29","1","0","0","0","0","0"
"5336","黑石之印","","159685","104428","0","0","0","0","511649","0","48","0","0","0","0","0","0","0","0","0","28","1","0","0","0","0","0"
"5337","战歌之印","","159682","0","0","0","0","0","0","0","48","0","0","0","0","0","0","0","0","0","31","1","0","0","0","0","0"
"5339","+$k1 爆击","","32","0","0","1","0","0","0","44","0","0","0","0","0","0","0","0","0","0","0","0","160","0","0","0","0"
"5340","+$k1 急速","","36","0","0","1","0","0","0","44","0","0","0","0","0","0","0","0","0","0","0","0","160","0","0","0","0"
"5342","+$k1 精通","","49","0","0","1","0","0","0","44","0","0","0","0","0","0","0","0","0","0","0","0","160","0","0","0","0"
"5343","+$k1 急速","","36","0","0","1","0","0","0","44","0","0","0","0","0","0","0","0","0","0","0","0","160","0","0","0","0"
"5344","+$k1 全能","","40","0","0","1","0","0","0","44","0","0","0","0","0","0","0","0","0","0","0","0","160","0","0","0","0"
"5345","+$k1 耐力","","7","0","0","1","0","0","0","44","0","0","0","0","0","0","0","0","0","0","0","0","160","0","0","0","0"
"5346","+$k1 爆击","","32","0","0","1","0","0","0","44","0","0","0","0","0","0","0","0","0","0","0","0","160","0","0","0","0"
"5347","+$k1 急速","","36","0","0","1","0","0","0","44","0","0","0","0","0","0","0","0","0","0","0","0","160","0","0","0","0"
"5348","+$k1 精通","","49","0","0","1","0","0","0","44","0","0","0","0","0","0","0","0","0","0","0","0","160","0","0","0","0"
"5349","+$k1 急速","","36","0","0","1","0","0","0","44","0","0","0","0","0","0","0","0","0","0","0","0","160","0","0","0","0"
"5350","+$k1 全能","","40","0","0","1","0","0","0","44","0","0","0","0","0","0","0","0","0","0","0","0","160","0","0","0","0"
"5351","+$k1 耐力","","7","0","0","1","0","0","0","44","0","0","0","0","0","0","0","0","0","0","0","0","160","0","0","0","0"
"5352","雷神的荣耀","","159243","0","0","0","0","0","0","0","48","0","0","0","0","0","0","0","0","0","49","1","0","0","0","0","0"
"5353","影月的荣耀","","159684","104428","0","0","0","0","0","0","48","0","0","0","0","0","0","0","0","0","49","1","0","0","0","0","0"
"5354","黑石的荣耀","","159685","104428","0","0","0","0","0","0","48","0","0","0","0","0","0","0","0","0","49","1","0","0","0","0","0"
"5355","战歌的荣耀","","159682","104428","0","0","0","0","0","0","48","0","0","0","0","0","0","0","0","0","49","1","0","0","0","0","0"
"5356","霜狼的荣耀","","159683","104428","0","0","0","0","0","0","48","0","0","0","0","0","0","0","0","0","49","1","0","0","0","0","0"
"5357","+4 钓鱼","","170885","0","0","0","0","0","0","34","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5360","隐藏武器附魔","","0","0","0","0","0","0","135952","0","0","0","0","0","0","0","0","0","0","0","53","1","0","0","0","0","0"
"5364","毒液","","0","104428","0","0","0","0","132273","0","0","0","0","0","0","0","0","0","0","0","26","0","0","0","0","0","0"
"5380","蝴蝶","","159682","104428","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","52","1","0","0","0","0","0"
"5383","赫米特的觅心者","","173286","0","0","0","0","0","0","33","48","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"5384","血环之印","","173321","104428","0","0","0","0","895885","0","48","0","0","0","0","0","0","0","0","0","31","1","0","0","0","0","0"
"5385","无形","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","53","1","0","0","0","0","0"
"5386","鱼饵 （+$174472s1 钓鱼技能）","","174472","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5387","敏捷","","0","0","0","0","0","0","132307","0","0","0","0","0","0","0","0","0","0","0","125","0","3","0","0","0","0"
"5388","强效法术能量","","0","0","0","0","0","0","135732","0","0","0","0","0","0","0","0","0","0","0","172","0","3","0","0","0","0"
"5389","打击","","0","104428","0","0","0","0","135342","0","0","0","0","0","0","0","0","0","0","0","42","0","0","0","0","0","0"
"5390","作战专家","","28005","0","0","0","0","0","236325","0","0","0","0","0","0","0","0","0","0","0","159","0","3","0","0","0","0"
"5391","狂暴","","59620","0","0","0","0","0","132352","0","0","0","0","0","0","0","0","0","0","0","178","0","3","0","0","0","0"
"5392","吸血","","64571","0","0","0","0","0","463568","0","0","0","0","0","0","0","0","0","0","0","164","0","3","0","0","0","0"
"5393","十字军","","20007","0","0","0","0","0","236246","0","0","0","0","0","0","0","0","0","0","0","103","0","3","0","0","0","0"
"5394","拉格纳罗斯的怒焰","","0","0","0","0","0","0","512617","0","0","0","0","0","0","0","0","0","0","0","58","1","0","0","0","0","0"
"5395","蝴蝶","","64571","0","0","0","0","0","236205","0","0","0","0","0","0","0","0","0","0","0","56","1","3","0","0","0","0"
"5396","辉煌暴君","","0","0","0","0","0","0","133440","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0"
"5397","原始胜利","","0","0","0","0","0","0","132848","0","0","0","0","0","0","0","0","0","0","0","57","1","0","0","0","0","0"
"5398","大地生命","","52007","0","0","0","0","0","0","0","0","0","0","0","0","0","20","0","0","0","106","0","9","0","0","0","0"
"5399","冰封","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","33","0","9","0","0","0","0"
"5400","火舌","","319778","0","0","0","0","0","135814","0","0","0","0","0","0","0","100","0","0","0","32","0","9","0","0","0","0"
"5401","风怒","","319773","0","0","0","0","0","462329","0","0","0","0","0","0","0","20","0","0","0","81","0","13","0","0","0","0"
"5402","石化","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","100","0","0","0","61","0","9","0","0","0","0"
"5404","圣能灌注","","0","0","0","0","0","0","135898","0","0","0","0","0","0","0","0","0","0","0","64","1","3","0","0","0","0"
"5413","+$k1 爆击","","32","0","0","1","0","0","0","44","0","0","0","0","0","0","0","0","0","0","0","0","160","0","0","0","0"
"5414","+$k1 急速","","36","0","0","1","0","0","0","44","0","0","0","0","0","0","0","0","0","0","0","0","160","0","0","0","0"
"5415","+$k1 精通","","49","0","0","1","0","0","0","44","0","0","0","0","0","0","0","0","0","0","0","0","160","0","0","0","0"
"5416","+$k1 急速","","36","0","0","1","0","0","0","44","0","0","0","0","0","0","0","0","0","0","0","0","160","0","0","0","0"
"5417","+$k1 全能","","40","0","0","1","0","0","0","44","0","0","0","0","0","0","0","0","0","0","0","0","160","0","0","0","0"
"5418","+$k1 耐力","","7","0","0","1","0","0","0","44","0","0","0","0","0","0","0","0","0","0","0","0","160","0","0","0","0"
"5419","+$k1 爆击","","32","0","0","1","0","0","0","44","0","0","0","0","0","0","0","0","0","0","0","0","160","0","0","0","0"
"5420","+$k1 急速","","36","0","0","1","0","0","0","44","0","0","0","0","0","0","0","0","0","0","0","0","160","0","0","0","0"
"5421","+$k1 精通","","49","0","0","1","0","0","0","44","0","0","0","0","0","0","0","0","0","0","0","0","160","0","0","0","0"
"5423","+$k1 爆击","","32","0","0","0.08829","0","0","0","0","60","0","0","0","0","0","0","0","0","0","0","0","32","0","0","0","0"
"5424","+$k1 急速","","36","0","0","0.08829","0","0","0","0","60","0","0","0","0","0","0","0","0","0","0","0","32","0","0","0","0"
"5425","+$k1 精通","","49","0","0","0.08829","0","0","0","0","60","0","0","0","0","0","0","0","0","0","0","0","32","0","0","0","0"
"5426","+$k1 全能","","40","0","0","0.08829","0","0","0","0","60","0","0","0","0","0","0","0","0","0","0","0","32","0","0","0","0"
"5427","+$k1 爆击","","32","0","0","0.11772","0","0","0","0","60","0","0","0","0","0","0","0","0","0","0","0","32","0","0","0","0"
"5428","+$k1 急速","","36","0","0","0.11772","0","0","0","0","60","0","0","0","0","0","0","0","0","0","0","0","32","0","0","0","0"
"5429","+$k1 精通","","49","0","0","0.11772","0","0","0","0","60","0","0","0","0","0","0","0","0","0","0","0","32","0","0","0","0"
"5430","+$k1 全能","","40","0","0","0.11772","0","0","0","0","60","0","0","0","0","0","0","0","0","0","0","0","32","0","0","0","0"
"5431","+$k1 力量","","4","0","0","0.08829","0","0","0","0","60","0","0","0","0","0","0","0","0","0","0","0","32","0","0","0","0"
"5432","+$k1 敏捷","","3","0","0","0.08829","0","0","0","0","60","0","0","0","0","0","0","0","0","0","0","0","32","0","0","0","0"
"5433","+$k1 智力","","5","0","0","0.08829","0","0","0","0","60","0","0","0","0","0","0","0","0","0","0","0","32","0","0","0","0"
"5434","+$k1 力量","","4","0","0","0.11772","0","0","0","0","60","0","0","0","0","0","0","0","0","0","0","0","32","0","0","0","0"
"5435","+$k1 敏捷","","3","0","0","0.11772","0","0","0","0","60","0","0","0","0","0","0","0","0","0","0","0","32","0","0","0","0"
"5436","+$k1 智力","","5","0","0","0.11772","0","0","0","0","60","0","0","0","0","0","0","0","0","0","0","0","32","0","0","0","0"
"5437","利爪之印","","190888","0","0","0","0","0","0","0","60","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5438","远程大军之印","","190889","0","0","0","0","0","0","0","60","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5439","隐匿萨特之印","","190890","0","0","0","0","0","0","0","60","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5440","拾荒","","190949","0","0","0","0","0","0","0","60","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"5441","寻宝者","","190950","0","0","0","0","0","0","0","60","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"5442","收获","","190951","0","0","0","0","0","0","0","60","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"5443","屠戮者","","190952","0","0","0","0","0","0","0","60","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"5444","军团草药学","","190970","0","0","0","0","0","0","0","60","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5445","军团采矿","","190971","0","0","0","0","0","0","0","60","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5446","军团剥皮","","190973","0","0","0","0","0","0","0","60","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5447","军团勘测","","190974","0","0","0","0","0","0","0","60","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5448","寒冬之握","","0","0","0","0","0","0","237523","0","0","0","0","0","0","0","0","0","0","0","67","1","0","0","0","0","0"
"5449","Test - BF - Bonus Rank - Sharpened Edge","","42","644","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","9","0","0","0","0"
"5450","石化","","38","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","61","0","5","0","0","0","0"
"5452","Test - DW - Bonus Rank - Iron Relic","","5","644","8.407791E-45","0","0","0","0","45","0","0","0","0","0","0","1","0","2","0","0","0","9","0","0","0","0"
"5454","Test - DW - Bonus Rank - Blood Relic","","7","644","0","0","0","0","0","45","0","0","0","0","0","0","1","0","0","0","0","0","9","0","0","0","0"
"5455","Test - DW - Bonus Rank - Shadow Relic","","3","644","0","0","0","0","0","45","0","0","0","0","0","0","1","0","0","0","0","0","9","0","0","0","0"
"5456","Test - DW - Bonus Rank - Fel Relic","","5","0","0","0","0","0","0","45","0","0","0","0","0","0","1","0","0","0","0","0","9","0","0","0","0"
"5457","瓦尔莎拉神器宝石神圣","","0","0","0","0","0","0","0","45","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5459","+$k1 爆击","","32","0","0","1","0","0","0","44","0","0","0","0","0","0","0","0","0","0","0","0","160","0","0","0","0"
"5460","+$k1 急速","","36","0","0","1","0","0","0","44","0","0","0","0","0","0","0","0","0","0","0","0","160","0","0","0","0"
"5461","+$k1 精通","","49","0","0","1","0","0","0","44","0","0","0","0","0","0","0","0","0","0","0","0","160","0","0","0","0"
"5462","+$k1 全能","","40","0","0","1","0","0","0","44","0","0","0","0","0","0","0","0","0","0","0","0","160","0","0","0","0"
"5463","+$k1 爆击","","32","0","0","1","0","0","0","44","0","0","0","0","0","0","0","0","0","0","0","0","160","0","0","0","0"
"5464","+$k1 急速","","36","0","0","1","0","0","0","44","0","0","0","0","0","0","0","0","0","0","0","0","160","0","0","0","0"
"5465","+$k1 精通","","49","0","0","1","0","0","0","44","0","0","0","0","0","0","0","0","0","0","0","0","160","0","0","0","0"
"5466","+$k1 全能","","40","0","0","1","0","0","0","44","0","0","0","0","0","0","0","0","0","0","0","0","160","0","0","0","0"
"5467","+$k1 力量","","4","0","0","1","0","0","0","44","0","0","0","0","0","0","0","0","0","0","0","0","160","0","0","0","0"
"5468","+$k1 敏捷","","3","0","0","1","0","0","0","44","0","0","0","0","0","0","0","0","0","0","0","0","160","0","0","0","0"
"5469","+$k1 智力","","5","0","0","1","0","0","0","44","0","0","0","0","0","0","0","0","0","0","0","0","160","0","0","0","0"
"5488","测试圣物","","4","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"5489","地狱火之心","","43","707","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"5493","临时包裹","","6","708","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"5494","临时包裹","","9","708","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"5495","临时包裹","","6","708","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"5496","临时包裹","","9","708","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"5497","临时包裹","","6","708","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"5498","临时包裹","","9","708","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"5499","临时包裹","","6","708","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"5500","临时包裹","","9","708","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"5501","临时包裹","","6","708","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"5502","临时包裹","","9","708","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"5503","临时包裹","","6","708","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"5504","临时包裹","","9","708","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"5505","临时包裹","","6","708","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"5506","临时包裹","","9","708","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"5507","临时包裹","","6","708","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"5508","临时包裹","","9","708","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"5509","临时包裹","","6","708","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"5510","临时包裹","","9","708","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"5511","临时包裹","","6","708","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"5512","临时包裹","","9","708","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"5513","临时包裹","","6","708","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"5514","临时包裹","","9","708","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"5515","临时包裹","","5","708","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"5516","临时包裹","","5","708","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"5518","临时包裹","","5","708","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"5519","临时包裹","","5","708","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"5520","临时包裹","","5","708","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"5521","临时包裹","","5","708","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"5522","临时包裹","","5","708","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"5523","临时包裹","","5","708","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"5524","临时包裹","","5","708","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"5525","临时包裹","","5","708","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"5526","临时包裹","","10","708","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"5527","临时包裹","","10","708","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"5529","临时包裹","","10","708","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"5530","临时包裹","","10","708","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"5531","临时包裹","","10","708","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"5532","临时包裹","","10","708","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"5533","临时包裹","","10","708","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"5534","临时包裹","","10","708","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"5535","临时包裹","","10","708","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"5536","临时包裹","","10","708","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"5537","临时包裹","","4","709","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"5538","临时包裹","","4","709","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"5539","临时包裹","","4","709","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"5540","临时包裹","","4","709","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"5541","临时包裹","","4","709","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"5542","临时包裹","","4","709","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"5543","临时包裹","","4","709","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"5544","临时包裹","","4","709","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"5545","临时包裹","","4","709","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"5546","临时包裹","","4","709","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"5547","临时包裹","","4","709","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"5548","临时包裹","","7","709","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"5549","临时包裹","","7","709","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"5550","临时包裹","","7","709","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"5551","临时包裹","","7","709","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"5552","临时包裹","","7","709","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"5553","临时包裹","","7","709","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
