Id,Name,PlayerConditionId,VisibleTrackingQuestId,QuestFeedbackEffectId,Flags,MaxHeight,MinHeight,VignetteType,RewardQuestId
"3997","亵渎者巴格扎基","0","58307","92","0","0","0","0","0"
"3998","沃雷克队长","0","58308","92","0","0","0","0","0"
"3999","切割者","0","58309","92","0","0","0","0","0"
"4000","凋零的卡尔提克","0","58310","92","0","0","0","0","0"
"4001","刺针者泽沙拉","0","58311","89","0","0","0","0","0"
"4002","注能的琥珀软泥怪","0","58312","89","0","0","0","0","0"
"4003","万世卷轴","74588","58298","91","4","0","0","0","0"
"4004","重生的妮卡拉","86130","58320","92","0","0","0","0","0"
"4005","索菲亚的礼物","0","58319","88","0","0","0","0","0"
"4006","索菲亚的光辉","0","58320","91","0","0","0","0","0"
"4007","修理暮钟：索菲亚的咏叹调","75760","0","90","4","0","0","0","0"
"4008","不屈者施密德","0","58332","89","0","30","-60","0","0"
"4009","影喉","0","58333","89","0","0","0","0","0"
"4010","屠灭者寇扎兰","0","57433","92","0","0","0","0","0"
"4011","烈焰中的雾临村","76328","0","520","0","0","0","0","0"
"4012","切尸者莫洛克","86130","58335","89","0","30","-60","0","0"
"4013","沉重的魔古神器","76327","0","520","0","0","0","0","0"
"4014","千魂窖","76326","0","520","0","0","0","0","0"
"4015","纯粹的傲慢","0","0","92","32","30","0","0","0"
"4016","强化的破坏者","76325","0","520","0","0","0","0","0"
"4017","强化的破坏者","76324","0","520","0","0","0","0","0"
"4018","建造仪式","76323","0","520","0","0","0","0","0"
"4019","被丢弃的宝箱","0","58380","88","0","30","-30","0","0"
"4020","瓦力欧克","74776","57573","561","1024","0","0","0","0"
"4021","腐蚀裂隙","76322","0","520","0","0","0","0","0"
"4022","脉动的肉块","76321","0","520","0","0","0","0","0"
"4023","被感染的碧玉雕像","76320","0","520","0","0","0","0","0"
"4024","灵魂牢笼","74800","0","574","1036","0","0","0","0"
"4025","Pyrestone","0","0","575","1034","0","0","0","0"
"4026","吞噬之喉","76319","0","520","0","0","0","0","0"
"4027","吞噬之喉","76318","0","520","0","0","0","0","0"
"4028","刽子手阿德拉斯蒂亚","86130","58441","89","0","30","-150","0","0"
"4029","操纵者亚尔夏斯","0","0","89","0","0","0","0","0"
"4030","唤渊者威尔申","0","0","89","0","0","0","0","0"
"4031","传送门守护者金塔夏","0","0","89","0","0","0","0","0"
"4032","晋升堡垒之兽","75124","0","89","4","0","0","0","0"
"4033","调试","0","0","268","6","0","0","0","0"
"4034","导师泰夏尔","0","0","89","0","0","0","0","0"
"4035","晋升堡垒之兽：符背","75124","0","89","4","0","0","0","0"
"4036","晋升堡垒之兽：艾索恩","75124","0","89","4","0","0","0","0"
"4037","晋升堡垒之兽：尼迈乌斯","75124","0","89","4","0","0","0","0"
"4038","晋升堡垒之兽：云尾","75124","0","89","4","0","0","0","0"
"4039","安塔克夏","0","0","89","0","0","0","0","0"
"4040","严酷之尼奥罗萨尖塔","0","0","570","5186","0","0","0","0"
"4041","受诅之尼奥罗萨尖塔","0","0","570","5186","0","0","0","0"
"4042","熵能之尼奥罗萨尖塔","0","0","570","5186","0","0","0","0"
"4043","亵渎之尼奥罗萨尖塔","0","0","570","5186","0","0","0","0"
"4044","召唤师尼尔瓦斯卡","86130","58629","89","0","30","-60","0","0"
"4045","亡血勋爵","86130","58633","89","0","75","-50","0","0"
"4046","尼奥罗萨裂隙","0","0","262","1090","0","0","0","0"
"4047","白多斯的饕餮大餐","0","58648","90","0","0","0","0","0"
"4048","潜伏之惧","76317","0","520","0","0","0","0","0"
"4049","潜伏之惧","76316","0","520","0","0","0","0","0"
"4050","潜伏之惧","76315","0","520","64","0","0","0","0"
"4051","玛尔刻斯的第一座钟","0","0","126","0","0","0","0","0"
"4052","玛尔刻斯的第二座钟","0","0","126","0","0","0","0","0"
"4053","玛尔刻斯的第三座钟","0","0","126","0","0","0","0","0"
"4054","黑曜石萃取","76314","0","520","0","0","0","0","0"
"4055","休眠的毁灭者","76313","0","521","0","0","0","0","0"
"4056","织造主母利达","86130","58678","89","0","30","-60","0","0"
"4057","休眠的毁灭者","76312","0","521","0","0","0","0","0"
"4058","黑曜歼灭者","0","58681","89","0","0","0","0","0"
"4059","遗忘的纪念品","0","58710","88","0","15","-30","0","0"
"4060","Vestige of the Descended","75777","0","90","8","0","0","0","0"
"4061","古墓宝箱","0","62252","89","0","0","0","0","0"
"4062","飨宴者斯莫加斯","86130","58768","89","0","30","-60","0","0"
"4063","琥珀制成的箱子","71877","58770","91","0","30","-60","0","0"
"4064","塔宏塔","0","58783","89","0","30","-60","0","0"
"4065","劈骨者莎布蕾尔","86130","58784","89","0","30","-60","0","0"
"4066","迪沃厄斯","86130","58835","89","0","30","-60","0","0"
"4067","软喙","0","58837","89","0","30","-60","0","0"
"4068","奈莉莎·无心","86130","58851","89","0","30","-60","0","0"
"4069","致命悍将","0","58868","89","0","30","-60","0","0"
"4070","泡血","86130","58870","89","0","30","-60","0","0"
"4071","吉格","88134","58872","89","0","30","-60","0","0"
"4072","灭虫者","0","58875","89","0","30","-60","0","0"
"4073","深痕","0","58878","89","0","30","-60","0","0"
"4074","奥蕾莉亚的腐化的宝箱","0","58002","99","0","0","0","0","0"
"4075","战争使者玛柯拉克","86130","58889","89","0","30","-60","0","0"
"4076","食尸者","0","58696","89","0","0","0","0","0"
"4077","巨擘之力安克乌瑞","0","56834","92","0","0","0","0","0"
"4078","亚基剥除者","0","58612","89","0","0","0","0","0"
"4079","亚基巨虫","0","58614","89","0","0","0","0","0"
"4080","亚基战争法师","0","58694","89","0","0","0","0","0"
"4081","沙丘行者队长","0","58699","92","0","0","0","0","0"
"4082","高阶祭司雅塔西斯","0","58701","92","0","0","0","0","0"
"4084","废土寄生者队长","0","56823","89","0","0","0","0","0"
"4085","亚吉其莱勋爵","0","56340","92","0","0","0","0","0"
"4086","魔导师莱勒斯","0","56952","92","0","0","0","0","0"
"4087","克霍","0","58693","89","0","0","0","0","0"
"4088","柔弱者拉克诺斯","0","58864","89","0","0","0","0","0"
"4089","斯克提拉兹","0","58697","89","0","0","0","0","0"
"4090","战争法师夏克希诺","0","58702","89","0","0","0","0","0"
"4091","扎耶希兹","0","58695","89","0","0","0","0","0"
"4092","净化烈焰","76129","0","520","0","0","0","0","0"
"4093","被偷袭的定居者","76193","0","520","0","0","0","0","0"
"4094","被偷袭的定居者","76194","0","520","0","0","0","0","0"
"4095","硬化的虫巢","76207","0","520","0","0","0","0","0"
"4096","搏尘","0","58987","89","0","60","-60","0","0"
"4097","巨虫之卵","76245","0","521","0","0","0","0","0"
"4098","易燃虫茧","76268","0","520","0","0","0","0","0"
"4099","翠绿树苗","0","0","578","512","0","0","0","0"
"4100","戈姆钻地虫","86130","59006","89","0","60","-60","0","0"
"4104","护书念魔姬","0","59022","89","4","30","-30","0","0"
"4105","虚空幽魂","76572","58848","92","0","0","0","0","0"
"4106","黑暗仪祭师扎卡汗之魂","0","58716","89","0","0","0","0","0"
"4107","乌黑的赛勒斯的灵魂","0","58715","89","0","0","0","0","0"
"4108","血肉融合体","0","58330","89","0","0","0","0","0"
"4109","太阳王纳科泰普","0","58613","92","0","0","0","0","0"
"4110","硕铠鼠","0","58718","89","0","0","0","0","0"
"4111","塔沙拉","0","58507","92","0","0","0","0","0"
"4112","吞噬之喉","76886","0","520","0","0","0","0","0"
"4113","神秘的蘑菇环","86130","59140","89","32","30","-30","0","0"
"4114","戈姆驯服者提佐","86130","59145","89","32","30","-30","0","0"
"4115","蠕动藤蔓","0","59170","89","0","30","-30","0","0"
"4116","狂野的戴菲尔","86130","59201","89","0","30","-30","0","0"
"4117","老阿戴特","86130","59208","89","0","100","-300","0","0"
"4119","斯库尔德·维特","86130","59220","89","0","30","-30","0","0"
"4120","猎人维瓦娜","86130","59221","89","0","30","-30","0","0"
"4121","缚亡者赫洛斯","86130","59226","90","0","0","0","0","0"
"4122","神秘的虹角","86130","59235","90","0","0","0","0","0"
"4123","锐眼宝箱","0","59244","88","0","45","-45","0","0"
"4124","构造体补给箱","81953","59243","88","0","15","-30","0","0"
"4125","奖励袋","0","59245","88","0","0","0","0","0"
"4126","刃誓补给箱","0","59247","88","0","0","0","0","0"
"4127","威·娜莉","0","0","581","1090","0","0","0","0"
"4128","重生者扎戈克斯","86130","59290","89","0","30","-60","0","0"
"4129","华丽的骨盾","0","59358","88","0","45","-45","0","0"
"4130","奇异增生","0","59429","88","0","45","-45","0","0"
"4131","沃德达豪","86130","59431","89","32","30","-30","0","0"
"4132","魂匠约尔-马塔","73557","59441","561","1024","0","0","0","0"
"4133","被吸取的灵魂","77992","59580","89","32","100","-30","0","0"
"4134","末日潜伏者","0","59582","89","32","30","-30","0","0"
"4135","圣光融合体","0","59584","89","0","30","-30","0","0"
"4136","收税人瓦拉博斯","0","59595","89","32","30","-30","0","0"
"4137","食人魔工头","0","59611","89","0","0","0","0","0"
"4138","恐怖的哈利卡","86130","59612","89","0","-100","100","0","0"
"4139","幽魂钥匙","0","0","583","2","0","0","0","0"
"4140","幽魂束缚宝箱","0","0","584","2","0","0","0","0"
"4141","符文锁住的宝柜","0","0","585","2","0","0","0","0"
"4142","被拉杆锁住的箱子","0","0","586","2","0","0","0","0"
"4143","灵魂灰烬遗物匣","0","0","587","10","0","0","0","0"
"4144","下一层","0","0","588","66","0","0","0","0"
"4145","加莱兹的钟","77417","0","589","10","0","0","0","0"
"4146","凡托里亚克斯的战剑","77429","0","590","10","0","0","0","0"
"4147","雷纳威斯的勋章","77420","0","591","10","0","0","0","0"
"4148","因德里的长笛","77430","0","592","10","0","0","0","0"
"4149","熔炉需要更多钽金","78661","0","594","0","0","0","0","0"
"4150","雅梅茜娅","78697","0","595","10","0","0","0","0"
"4151","本茜雅","78696","0","596","10","0","0","0","0"
"4152","瓦里克","78698","0","597","10","0","0","0","0"
"4153","扣子","78699","0","598","10","0","0","0","0"
"4154","沼泽兽","86130","59823","89","0","30","-30","0","0"
"4155","心能球果","0","0","108","1536","0","0","0","0"
"4156","晶塔","78828","0","169","0","0","0","0","0"
"4157","污秽融合体","86130","59854","89","32","30","-30","0","0"
"4158","无穷者法穆","86130","59869","89","32","30","-30","0","0"
"4159","决斗大师罗文","0","0","154","0","0","0","0","0"
"4160","妒梦宝箱","0","59833","88","0","30","-30","0","0"
"4161","窃贼的奖励","0","59883","88","0","30","-30","0","0"
"4162","旅者抛弃的战利品","0","59884","88","0","30","-30","0","0"
"4163","伦姆莱特的隐藏宝箱","0","59885","88","0","30","-30","0","0"
"4164","阿兹加尔","78959","59893","89","32","30","-30","0","0"
"4165","宝箱","0","59896","88","0","30","-30","0","0"
"4166","逃难之魂的包袱","0","59886","88","0","30","-30","0","0"
"4167","碎愿者","86130","59900","89","32","30","-30","0","0"
"4168","金梅宝箱","0","59887","88","0","30","-30","0","0"
"4169","刽子手阿特隆","86130","59913","89","32","30","-30","0","0"
"4170","狩猎大师佩特鲁斯的朋友们","86130","60022","89","32","30","-50","0","0"
"4171","蛛网覆盖的箱子","0","60109","88","0","15","-30","0","0"
"4172","大奥术师德米特里","86130","60173","89","0","30","-30","0","0"
"4173","秘密财宝","80975","60196","613","1090","0","0","3","0"
"4174","秘密财宝","80975","60197","613","1090","0","0","3","0"
"4175","秘密财宝","80975","60198","613","1090","0","0","3","0"
"4176","秘密财宝","80975","60199","613","1090","0","0","3","0"
"4177","秘密财宝","80975","60200","613","1090","0","0","3","0"
"4178","秘密财宝","80975","60201","613","1090","0","0","3","0"
"4179","秘密财宝","80975","60202","613","1090","0","0","3","0"
"4180","秘密财宝","80975","60203","613","0","0","0","0","0"
"4181","秘密财宝","80975","60204","613","0","0","0","0","0"
"4182","秘密财宝","80975","60205","613","0","0","0","0","0"
"4183","腐楠博格特","0","60258","89","0","30","-30","0","0"
"4184","斯科杜斯之厅","0","0","588","66","0","0","0","0"
"4185","断骨密室","0","0","588","66","0","0","0","0"
"4186","灵魂熔炉","0","0","588","66","0","0","0","0"
"4187","莫尔特雷加","0","0","588","66","0","0","0","0"
"4188","上层区域","0","0","588","66","0","0","0","0"
"4189","凇心间隙","0","0","588","66","0","0","0","0"
"4190","扭曲回廊","0","0","588","66","0","0","0","0"
"4191","无人守护的戈姆之卵","0","60266","89","0","100","-30","0","0"
"4192","奇怪的花串","86130","60273","89","32","30","-30","0","0"
"4193","奇异之云","0","60290","89","32","30","-30","0","0"
"4194","篝火","79971","0","604","1091","0","0","0","0"
"4195","梦魇骒马","86130","60306","89","32","30","-30","0","0"
"4196","莫尔高格","86130","60307","89","0","30","-60","0","0"
"4197","遗失的补给","0","60311","88","0","100","-100","0","0"
"4198","残忍的夺翼者","86130","60314","89","0","0","0","0","0"
"4199","黑犬宝箱","0","60368","88","0","15","-30","0","0"
"4200","美德暮钟","0","60478","88","0","0","0","0","0"
"4201","锐眼宝箱","0","60481","88","0","15","-30","0","0"
"4202","喷涌增生","80972","60556","613","1090","0","0","3","0"
"4203","墓穴破坏者","80651","56877","89","32","0","0","0","0"
"4204","箱子","0","60586","88","0","45","-45","0","0"
"4205","格里恩尸体","0","60587","88","0","45","-45","0","0"
"4206","箱子","0","60588","88","0","45","-45","0","0"
"4207","箱子","0","60589","88","0","45","-45","0","0"
"4208","箱子","0","60590","88","0","45","-45","0","0"
"4210","硕大的寻猎者","0","60645","561","1028","0","0","0","0"
"4211","骨缚宝箱","80972","60662","88","1090","0","0","3","0"
"4212","冷木宝箱","80975","60665","613","1090","0","0","3","0"
"4213","附魔宝箱","80974","60664","613","1090","0","0","3","0"
"4214","镀金宝箱","80973","60663","88","1090","0","0","3","0"
"4215","悲怆集会","73557","60666","561","1024","0","0","0","0"
"4216","奥波洛斯","73557","60667","561","1024","0","0","0","0"
"4217","腐烂的躯壳","80974","60672","613","1090","0","0","3","0"
"4218","腐烂的躯壳","80974","60715","613","1090","0","0","3","0"
"4219","腐烂的躯壳","80974","60714","613","1090","0","0","3","0"
"4220","腐烂的躯壳","80974","60711","613","1090","0","0","3","0"
"4221","腐烂的躯壳","80974","60710","613","1090","0","0","3","0"
"4222","妖精藏匿物","80974","60720","613","1090","0","0","3","0"
"4223","妖精藏匿物","80974","60719","613","1090","0","0","3","0"
"4224","妖精藏匿物","80974","60718","613","1090","0","0","3","0"
"4225","妖精藏匿物","80974","60717","613","1090","0","0","3","0"
"4226","妖精藏匿物","80974","60716","613","1090","0","0","3","0"
"4227","愤怒具象","86130","60729","89","0","30","-30","0","0"
"4228","哈利斯的午餐桶","0","60730","88","0","45","-45","0","0"
"4229","被锁住的工具箱","81952","60771","88","0","15","-30","0","0"
"4230","前线口粮箱","81954","60772","88","0","15","-30","0","0"
"4231","解脱者弗拉维奥斯","73557","60787","561","1024","0","0","0","0"
"4232","失落集会","73557","60788","561","1024","0","0","0","0"
"4233","痛楚集会","73557","60789","561","1024","0","0","0","0"
"4234","月光之荚","80974","60790","613","1090","0","0","3","0"
"4235","月光之荚","80974","60791","613","1090","0","0","3","0"
"4236","月光之荚","80974","60792","613","1090","0","0","3","0"
"4237","月光之荚","80974","60793","613","1090","0","0","3","0"
"4238","月光之荚","80974","60794","613","1090","0","0","3","0"
"4239","破损之钟","80973","60795","613","1090","0","0","3","0"
"4240","破损之钟","80973","60796","613","1090","0","0","3","0"
"4241","破损之钟","80973","60797","613","1090","0","0","3","0"
"4242","天空之钟","80973","60798","613","1090","0","0","3","0"
"4243","天空之钟","80973","60799","613","1090","0","0","3","0"
"4244","祈愿蟋蟀","80974","60829","613","1090","0","0","3","0"
"4245","铸魂者若弗斯","73557","60834","561","1024","0","0","0","0"
"4246","美德暮钟","0","60835","88","0","0","0","0","0"
"4247","罪孽融合体","86130","60836","89","0","30","-30","0","0"
"4248","日舞者","86130","60862","89","0","0","0","0","0"
"4249","瓦丝琪女男爵","81422","0","614","1602","0","0","0","0"
"4250","文官阿得赖斯提斯","81422","0","699","1602","0","0","0","0"
"4251","丘法","81422","0","697","1602","0","0","0","0"
"4252","地穴看守者卡希尔","81422","0","696","1602","0","0","0","0"
"4253","笨堆","81423","0","611","1090","0","0","0","0"
"4254","赦罪仪式","81721","0","611","1090","0","0","0","0"
"4255","控告仪式","81768","0","611","1090","0","0","0","0"
"4256","宁静时分","81766","0","611","1090","0","0","0","0"
"4257","茶点时间","81768","0","611","1090","0","0","0","0"
"4258","大审判官威塔尔","81766","0","611","1090","0","0","0","0"
"4259","西塔尔的祝酒","80362","0","611","1090","0","0","0","0"
"4260","贡品箱子","77958","0","612","1090","0","0","0","0"
"4261","聚会之欢","78519","0","612","1090","0","0","0","0"
"4263","白银保险箱","80973","60596","613","1090","0","0","3","0"
"4264","白银保险箱","80973","60625","613","1090","0","0","3","0"
"4265","白银保险箱","80973","60627","613","1090","0","0","3","0"
"4266","白银保险箱","80973","60652","613","1090","0","0","3","0"
"4267","白银保险箱","80973","60668","613","1090","0","0","3","0"
"4268","白银保险箱","80973","60708","613","1090","0","0","3","0"
"4269","白银保险箱","80973","60712","613","1090","0","0","3","0"
"4270","白银保险箱","80973","60754","613","1090","0","0","3","0"
"4271","白银保险箱","80973","60755","613","1090","0","0","3","0"
"4272","白银保险箱","80973","60758","613","1090","0","0","3","0"
"4273","白银保险箱","80973","60777","613","1090","0","0","3","0"
"4274","执事者的金色宝箱","80973","60779","613","1090","0","0","3","0"
"4275","天空之钟","80973","60874","613","1090","0","0","3","0"
"4276","隐秘宝藏","80973","60875","613","1090","0","0","3","0"
"4277","隐秘宝藏","80973","60876","613","1090","0","0","3","0"
"4278","隐秘宝藏","80973","60877","613","1090","0","0","3","0"
"4279","隐秘宝藏","80973","60878","613","1090","0","0","3","0"
"4280","隐秘宝藏","80973","60879","613","1090","0","0","3","0"
"4281","隐秘宝藏","80973","60880","613","1090","0","0","3","0"
"4282","忏悔美德","80973","60882","613","1090","0","0","3","0"
"4283","黑暗守魂者","81610","60883","89","4","0","0","0","0"
"4284","织影者泽利斯","76424","60884","561","1024","0","0","0","0"
"4285","定制打造","81765","0","611","1090","0","0","0","0"
"4286","纯洁试炼","85557","60890","88","0","0","0","0","0"
"4287","食物大战","81615","0","611","1090","0","0","0","0"
"4288","谦逊试炼","85557","60892","88","0","0","0","0","0"
"4289","英勇试炼","85557","60893","88","0","0","0","0","0"
"4290","智慧试炼","85557","60894","88","0","0","0","0","0"
"4291","忠诚试炼","85557","60895","88","0","0","0","0","0"
"4292","巴西洛弗斯，山丘之王","0","60897","89","0","0","0","0","0"
"4293","克雷拉，死亡之矛","76424","60903","561","1024","0","0","0","0"
"4294","多洛斯，死亡之匕","76424","60909","561","1024","0","0","0","0"
"4295","欧律多斯","76424","60913","561","1024","0","0","0","0"
"4296","萨纳索斯，死亡之声","76424","60914","561","1024","0","0","0","0"
"4298","心能神器","0","0","615","1090","0","0","0","0"
"4299","艾柯特拉，死亡勇士","73557","60915","561","1024","0","0","0","0"
"4300","野蛮的阿克罗斯","76424","60920","561","1024","0","0","0","0"
"4301","真菌试验品","81655","0","611","1090","0","0","0","0"
"4302","降低标准","81721","0","616","1602","0","0","0","0"
"4303","收割","80975","60579","613","1090","0","0","3","0"
"4304","出席函：地穴看守者卡希尔","84858","0","617","9794","0","0","0","0"
"4305","石裔背包","80975","60938","613","1090","0","0","3","0"
"4306","出席函：石首","84536","0","617","9794","0","0","0","0"
"4307","石裔背包","80975","60943","613","1090","0","0","3","0"
"4308","石裔背包","80975","60942","613","1090","0","0","3","0"
"4309","石裔背包","80975","60941","613","1090","0","0","3","0"
"4310","石裔背包","80975","60940","613","1090","0","0","3","0"
"4311","石裔背包","80975","60939","613","1090","0","0","3","0"
"4312","石裔背包","80975","60944","613","1090","0","0","3","0"
"4313","出席函：女伯爵","84548","0","617","9794","0","0","0","0"
"4314","拳手的奖励","80975","60951","613","1090","0","0","3","0"
"4315","拳手的奖励","80975","60952","613","1090","0","0","3","0"
"4316","拳手的奖励","80975","60953","613","1090","0","0","3","0"
"4317","拳手的奖励","80975","60954","613","1090","0","0","3","0"
"4318","拳手的奖励","80975","60956","613","1090","0","0","3","0"
"4319","演唱会开始","81759","0","611","1090","0","0","0","0"
"4320","晋升者议会","81776","60933","93","1030","0","0","0","0"
"4321","晋升者议会","86130","60933","0","512","0","0","0","0"
"4322","云羽守护者","0","60978","89","4","0","0","0","0"
"4323","石裔背包","80975","60979","613","1090","0","0","3","0"
"4324","石裔背包","80975","60980","613","1090","0","0","3","0"
"4325","石裔背包","80975","60981","613","1090","0","0","3","0"
"4326","石裔背包","80975","60982","613","1090","0","0","3","0"
"4327","石裔背包","80975","60983","613","1090","0","0","3","0"
"4328","石裔背包","80975","60984","613","1090","0","0","3","0"
"4329","石裔背包","80975","60985","613","1090","0","0","3","0"
"4330","石裔背包","80975","60986","613","1090","0","0","3","0"
"4331","莱兹卡扎，利斧之主","73557","60992","561","1024","0","0","0","0"
"4332","奥尔霍林，血祭之主","73557","60991","561","1024","0","0","0","0"
"4333","约尔-马塔，裂伤之主","73557","60990","561","1024","0","0","0","0"
"4334","安弗拉克斯，肢解之主","73557","60989","561","1024","0","0","0","0"
"4335","达斯·雷扎拉，利刃之主","73557","61140","561","1024","0","0","0","0"
"4336","墨古莱克斯，斩首之主","73557","60987","561","1024","0","0","0","0"
"4337","寻爱之舞","81765","0","611","1090","0","0","0","0"
"4338","不稳定的回忆","86130","60997","89","4","0","0","0","0"
"4339","执行者艾格翁","86130","60998","89","4","0","0","0","0"
"4340","失控的爪卫","0","60999","89","4","0","0","0","0"
"4341","神器囤积者德米","86130","61069","89","4","0","0","0","0"
"4342","涌胀裂隙","0","0","93","4","0","0","0","0"
"4343","饥饿的化身","86130","61001","89","4","0","0","0","0"
"4344","收集者阿斯托雷斯忒斯","86130","61002","89","4","0","0","0","0"
"4345","被遗弃的物资","85557","61006","88","0","0","0","0","0"
"4346","失窃的装备","0","61044","88","0","0","0","0","0"
"4347","贪婪之石","82060","61045","613","1090","0","0","3","0"
"4348","贪婪的奖励","81861","61045","613","1090","0","0","3","0"
"4349","掠食的格西辛","86130","61046","89","4","0","0","0","0"
"4350","世界饕餮者克罗恩","86130","61047","92","4","0","0","0","0"
"4351","失落信徒笔记","0","61048","88","0","0","0","0","0"
"4352","翼狮训练者的挽具","0","61049","88","0","0","0","0","0"
"4353","实验型构造体部件","85557","61052","88","0","0","0","0","0"
"4354","风匠的工具","85557","61053","88","0","0","0","0","0"
"4355","囤积的圣物","0","61000","88","4","0","0","0","0"
"4356","野外骑行","81764","0","611","1090","0","0","0","0"
"4357","戈姆牢笼","81924","0","619","1094","0","0","0","0"
"4358","出席函：伦德尔和棍脸","84541","0","617","9794","0","0","0","0"
"4359","候选者艾俄利斯","86130","61083","89","4","0","0","0","0"
"4360","动物营救","81614","0","611","1090","0","0","0","0"
"4361","候选者之矛","0","61083","88","4","0","0","0","0"
"4362","喷涌增生","80972","61089","613","1090","0","0","3","0"
"4363","喷涌增生","80972","61090","613","1090","0","0","3","0"
"4364","阿伊拉的回响","0","61082","89","4","0","0","0","0"
"4365","出席函：沃尔大师","82032","0","617","9794","0","0","0","0"
"4366","软泥覆盖的箱子","80972","61093","88","1090","0","0","3","0"
"4368","合格的候选者的宝箱","82086","61091","88","4","0","0","0","0"
"4369","出席函：魔药设计师马里莱斯","84537","0","617","9794","0","0","0","0"
"4370","被召唤的死亡","73557","61106","561","1024","0","0","0","0"
"4371","出席函：狩猎队长柯莱恩","84546","0","617","9794","0","0","0","0"
"4372","腐臭散播者","86130","61108","92","4","0","0","0","0"
"4373","肿胀的战利萤","80972","61111","613","1090","0","0","3","0"
"4374","符文之缚宝匣","80972","61115","613","1090","0","0","3","0"
"4375","符文之缚宝匣","80972","61116","613","1090","0","0","3","0"
"4376","佐·索尔格","0","0","623","1090","0","0","0","0"
"4377","出席函：文官阿得赖斯提斯","84545","0","617","9794","0","0","0","0"
"4378","密径混血犬","82637","61124","561","1024","0","0","0","0"
"4379","餍足的塞拉兹","73557","58918","561","1024","0","0","0","0"
"4380","灵魂之井","73557","59007","561","1024","0","0","0","0"
"4381","恶毒冥殇","73557","61125","561","1024","0","0","0","0"
"4382","狂乱的渊誓禁锢者","73557","58999","561","1024","0","0","0","0"
"4383","达塔诺斯，囚链之主","73557","59230","561","1024","0","0","0","0"
"4384","惊恐之魂","73557","58985","561","1024","0","0","0","0"
"4385","出席函：宗主艾莉奥瑟","82181","0","617","9794","0","0","0","0"
"4386","阿格尼克斯","73557","61136","561","1024","0","0","0","0"
"4387","出席函：丘法","84540","0","617","9794","0","0","0","0"
"4388","高悬山崖","82268","0","619","1094","0","0","0","0"
"4389","脱水的飞蛾","0","61147","613","1088","0","0","0","0"
"4390","祭品","85557","61150","88","0","0","0","0","0"
"4391","出席函：西卡","82183","0","617","9794","0","0","0","0"
"4392","德雷兹格鲁达","81765","0","611","1090","0","0","0","0"
"4393","阿泞","81614","0","611","1090","0","0","0","0"
"4394","食罪者","81768","0","611","1090","0","0","0","0"
"4395","凯度","81764","0","611","1090","0","0","0","0"
"4396","出席函：米卡尼科斯","84549","0","617","9794","0","0","0","0"
"4397","出席函：瓦丝琪女男爵","84552","0","617","9794","0","0","0","0"
"4398","屈魂者赛罗","0","61177","89","0","30","-30","0","0"
"4399","银风暮钟","85557","61183","88","0","0","0","0","0"
"4400","法夜鞭笞者","0","61184","89","0","30","-30","0","0"
"4401","阿斯特拉，饰演艾萨拉","86130","61201","89","0","30","-30","0","0"
"4402","米卡伊，饰演寂灭者阿古斯","86130","61202","89","0","30","-30","0","0"
"4403","光尘，饰演基尔加丹","86130","61203","89","0","30","-30","0","0"
"4404","塞希伊，饰演古尔丹","86130","61204","89","0","30","-30","0","0"
"4405","光尘，饰演吉安娜","86130","61205","89","0","30","-30","0","0"
"4406","织梦者，饰演恩佐斯","86130","61206","89","0","30","-30","0","0"
"4407","尼娅，饰演萨维斯","86130","61207","89","0","30","-30","0","0"
"4408","达格的铲子","82643","0","636","10","0","0","0","0"
"4409","斯通哈克的罪碑","82661","0","637","10","0","0","0","0"
"4411","瑟拉的记忆之石","82685","0","638","10","0","0","0","0"
"4412","出席函：亚历山德罗斯·莫格莱尼","84547","0","617","9794","0","0","0","0"
"4413","女伯爵","81422","0","702","1602","0","0","0","0"
"4414","月莓女勋爵","81422","0","689","1602","0","0","0","0"
"4415","米卡尼科斯","81422","0","703","1602","0","0","0","0"
"4416","亚历山德罗斯·莫格莱尼","81422","0","701","1602","0","0","0","0"
"4417","狩猎队长柯莱恩","81422","0","700","1602","0","0","0","0"
"4418","伦德尔和棍脸","81422","0","698","1602","0","0","0","0"
"4419","宗主艾莉奥瑟","81422","0","695","1602","0","0","0","0"
"4420","沃尔大师","81422","0","694","1602","0","0","0","0"
"4421","克雷雅和裴拉戈斯","81422","0","693","1602","0","0","0","0"
"4422","魔药设计师马里莱斯","81422","0","692","1602","0","0","0","0"
"4423","西卡","81422","0","691","1602","0","0","0","0"
"4424","石首","81422","0","690","1602","0","0","0","0"
"4425","出席函：克雷雅和裴拉戈斯","84539","0","617","9794","0","0","0","0"
"4426","瑟拉的记忆之石","82811","0","640","10","0","0","0","0"
"4427","西丽克莎","73557","61346","561","1024","0","0","0","0"
"4428","哈拉的剑","82896","0","679","10","0","0","0","0"
"4429","王庭扰乱者","81622","0","611","1090","0","0","0","0"
"4430","雷纳索尔王子","82949","0","749","1602","0","0","0","0"
"4431","出席函：月莓女勋爵","84551","0","617","9794","0","0","0","0"
"4432","伊斯皮隆","83149","0","686","10","0","0","0","0"
"4433","备用部件","83152","0","687","10","0","0","0","0"
"4434","诺克波克","81619","0","611","1090","0","0","0","0"
"4435","冬狼","0","60258","89","0","30","-30","0","0"
"4436","灰烬王庭：凡世回想","84559","0","716","9794","0","0","0","0"
"4437","Blisswing Rescue NPC","83260","0","704","10","0","0","0","0"
