Id,Name,ParentUiMapId,Flags,System,Type,LevelRangeMin,LevelRangeMax,BountySetId,BountyDisplayLocation,VisibilityPlayerConditionId,HelpTextPosition,BkgAtlasId
"1531","Crapopolis","194","64","0","6","0","0","0","0","0","0","0"
"1532","Crapopolis","194","0","0","6","0","4","0","89604","0","0","0"
"1533","Bastion","1550","6","0","3","0","0","0","0","0","0","743"
"1536","Maldraxxus","1550","6","0","3","0","4","0","89604","0","0","745"
"1537","Alterac Valley","25","0","0","6","0","0","0","0","0","0","0"
"1538","Blackwing Descent","36","0","0","4","0","0","0","0","0","0","0"
"1539","Blackwing Descent","36","0","0","4","0","0","0","0","0","0","0"
"1540","Halls of Origination","249","0","0","4","0","0","0","0","0","0","0"
"1541","Halls of Origination","249","0","0","4","0","0","0","0","0","0","0"
"1542","Halls of Origination","249","0","0","4","0","0","0","0","0","0","0"
"1543","The Maw","1550","6","0","3","0","0","80614","0","0","6","2098"
"1544","Mogu'shan Palace","390","0","0","4","0","0","0","0","0","0","0"
"1545","Mogu'shan Palace","390","0","0","4","0","0","0","0","0","0","0"
"1546","Mogu'shan Palace","390","0","0","4","0","0","0","0","0","0","0"
"1547","Mogu'shan Vaults","390","0","0","4","0","0","0","0","0","0","0"
"1548","Mogu'shan Vaults","390","0","0","4","0","0","0","0","0","0","0"
"1549","Mogu'shan Vaults","390","0","0","4","0","0","0","0","0","0","0"
"1550","The Shadowlands","946","2304","0","2","0","0","0","0","0","0","0"
"1552","Caverns of Time","71","0","0","4","0","0","0","0","0","0","0"
"1553","Caverns of Time","71","0","0","4","0","0","0","0","0","0","0"
"1554","Serpentshrine Cavern","102","0","0","4","0","0","0","0","0","0","0"
"1555","Tempest Keep","109","0","0","4","0","0","0","0","0","0","0"
"1556","Hyjal Summit","198","0","0","6","0","0","0","0","0","0","0"
"1557","Naxxramas","23","0","0","4","0","0","0","0","0","0","0"
"1558","Icecrown Citadel","118","0","0","6","0","0","0","0","0","0","0"
"1559","The Bastion of Twilight","241","0","0","6","0","0","0","0","0","0","0"
"1560","Blackwing Lair","36","0","0","6","0","0","0","0","0","0","0"
"1561","Firelands","367","0","0","6","0","0","0","0","0","0","0"
"1563","Trial of the Crusader","118","0","0","6","0","0","0","0","0","0","0"
"1565","Ardenweald","1550","6","0","3","0","0","0","0","0","0","744"
"1569","Bastion","1647","16384","2","3","0","0","0","0","0","0","0"
"1570","Vale of Eternal Blossoms","424","0","0","6","0","0","73968","0","0","4","0"
"1571","Uldum","12","70","0","6","0","0","74633","0","0","3","0"
"1573","Mechagon City","876","0","0","4","0","0","0","0","0","0","0"
"1574","Mechagon City","876","0","0","4","0","0","0","0","0","0","0"
"1576","Deepwind Gorge","376","0","0","6","0","0","0","0","0","0","0"
"1577","Gilneas City","13","0","0","3","0","0","0","0","0","0","0"
"1578","Blackrock Depths","32","0","0","4","0","0","0","0","0","0","0"
"1579","Pools Of Power","1530","0","0","5","0","0","0","0","0","0","0"
"1580","Ny'alotha","947","0","0","4","0","0","0","0","0","0","0"
"1581","Ny'alotha","947","0","0","4","0","0","0","0","0","0","0"
"1582","Ny'alotha","947","0","0","4","0","0","0","0","0","0","0"
"1590","Ny'alotha","947","0","0","4","0","0","0","0","0","0","0"
"1591","Ny'alotha","947","0","0","4","0","0","0","0","0","0","0"
"1592","Ny'alotha","947","0","0","4","0","0","0","0","0","0","0"
"1593","Ny'alotha","947","0","0","4","0","0","0","0","0","0","0"
"1594","Ny'alotha","947","0","0","4","0","0","0","0","0","0","0"
"1595","Ny'alotha","947","0","0","4","0","0","0","0","0","0","0"
"1596","Ny'alotha","947","0","0","4","0","0","0","0","0","0","0"
"1597","Ny'alotha","947","0","0","4","0","0","0","0","0","0","0"
"1600","Vault of Y'Shaarj","1530","0","0","5","0","0","0","0","0","0","0"
"1602","Icecrown Citadel","118","0","0","4","0","0","0","0","0","0","0"
"1603","Ardenweald","1550","68","0","6","0","0","0","0","0","0","0"
"1604","Chamber Of Heart","81","64","0","4","0","0","0","0","0","0","0"
"1609","Darkmaul Citadel","1409","0","0","4","0","0","0","0","0","0","0"
"1610","Darkmaul Citadel","1409","0","0","4","0","0","0","0","0","0","0"
"1611","Dark Citadel","0","0","0","4","0","0","0","0","0","0","0"
"1614","JT_New_A","0","0","0","4","0","0","0","0","0","0","0"
"1615","TG10_Floor [Deprecated]","1543","0","0","6","0","0","0","0","0","0","0"
"1616","TG11_Floor [Deprecated]","1543","0","0","6","0","0","0","0","0","0","0"
"1617","TG12_Floor [Deprecated]","1543","0","0","6","0","0","0","0","0","0","0"
"1618","Torghast","1543","2","0","6","0","0","0","0","0","0","0"
"1619","Torghast","1543","2","0","6","0","0","0","0","0","0","0"
"1620","Torghast","1543","2","0","6","0","0","0","0","0","0","0"
"1621","Torghast","1543","2","0","6","0","0","0","0","0","0","0"
"1623","Torghast","1543","2","0","6","0","0","0","0","0","0","0"
"1624","Torghast","1543","2","0","6","0","0","0","0","0","0","0"
"1627","Torghast","1543","2","0","6","0","0","0","0","0","0","0"
"1628","Torghast","1543","2","0","6","0","4","0","89604","0","0","0"
"1629","Torghast","1543","2","0","6","0","0","0","0","0","0","0"
"1630","Torghast","1543","2","0","6","0","0","0","0","0","0","0"
"1631","Torghast","1543","2","0","6","0","0","0","0","0","0","0"
"1632","Torghast","1543","2","0","6","0","0","0","0","0","0","0"
"1635","Torghast","1543","2","0","6","0","0","0","0","0","0","0"
"1636","Torghast","1543","2","0","6","0","0","0","0","0","0","0"
"1641","Torghast","1543","2","0","6","0","0","0","0","0","0","0"
"1642","Val'sharah","619","0","0","6","0","0","0","0","0","0","332"
"1643","Ardenweald","0","0","2","3","0","0","0","0","0","0","0"
"1644","Ember Court","1525","0","0","6","0","0","0","89601","0","0","0"
"1645","Torghast","0","4","2","2","0","0","0","0","5350","0","0"
"1647","The Shadowlands","0","8192","2","2","0","0","0","89601","5350","0","0"
"1648","The Maw","1550","70","0","6","0","0","0","0","0","0","742"
"1649","Etheric Vault","1536","0","0","5","0","0","0","0","0","0","0"
"1650","Sightless Hold","1536","0","0","5","0","0","0","0","0","0","0"
"1651","Molten Forge","1536","0","0","5","0","0","0","0","0","0","0"
"1652","Vault of Souls","1536","0","0","5","0","0","0","0","0","0","0"
"1656","Torghast - Map Floor 10 [Deprecated]","1550","0","0","6","0","0","0","0","0","0","0"
"1658","Alpha_TG_R02","0","0","0","4","0","0","0","0","0","0","0"
"1659","Alpha_TG_R03","1550","0","0","4","0","0","0","0","0","0","0"
"1661","Alpha_TG_R05","1550","0","0","4","0","0","0","0","0","0","0"
"1662","Queen's Conservatory","1565","0","0","6","0","0","0","0","0","0","0"
"1663","Halls of Atonement","1525","0","0","4","0","0","0","0","0","0","0"
"1664","Halls of Atonement","1525","0","0","4","0","0","0","0","0","0","0"
"1665","Halls of Atonement","1525","0","0","4","0","0","0","0","0","0","0"
"1666","The Necrotic Wake","1533","0","0","4","0","0","0","0","0","0","0"
"1667","The Necrotic Wake","1533","128","0","4","0","0","0","0","0","0","0"
"1668","The Necrotic Wake","1533","128","0","4","0","0","0","0","0","0","0"
"1669","Mists of Tirna Scithe","1565","0","0","4","0","0","0","0","0","0","0"
"1670","Oribos","1550","98304","0","4","0","0","0","0","0","0","0"
"1671","Oribos","1550","65540","0","4","0","0","0","0","0","0","0"
"1672","Oribos","1550","65536","0","4","0","0","0","0","0","0","0"
"1673","Oribos","1550","65536","0","4","0","0","0","0","0","0","0"
"1674","Plaguefall","1536","0","0","4","0","0","0","0","0","0","0"
"1675","Sanguine Depths","1525","0","0","4","0","0","0","0","0","0","0"
"1676","Sanguine Depths","1525","0","0","4","0","0","0","0","0","0","0"
"1677","De Other Side","1565","0","0","4","0","0","0","0","0","0","0"
"1678","De Other Side","1565","0","0","4","0","0","0","0","0","0","0"
"1679","De Other Side","1565","0","0","4","0","0","0","0","0","0","0"
"1680","De Other Side","1565","0","0","4","0","0","0","0","0","0","0"
"1681","Icecrown Citadel","118","0","0","4","0","0","0","0","0","0","0"
"1682","Icecrown Citadel","118","0","0","4","0","0","0","0","0","0","0"
"1683","Theater of Pain","1536","0","0","4","0","0","0","0","0","0","0"
"1684","Theater of Pain","1536","0","0","4","0","0","0","0","0","0","0"
"1685","Theater of Pain","1536","0","0","4","0","0","0","0","0","0","0"
"1686","Theater of Pain","1536","0","0","4","0","0","0","0","0","0","0"
"1687","Theater of Pain","1536","0","0","4","0","0","0","0","0","0","0"
"1688","Revendreth","1550","2","0","6","0","0","0","0","0","0","0"
"1689","Maldraxxus","1550","4162","0","6","0","0","0","0","0","0","0"
"1690","Aspirant's Quarters","1533","0","0","5","0","0","0","0","0","0","0"
"1691","Shattered Grove","905","0","0","6","0","0","0","0","0","0","0"
"1692","Spires Of Ascension","1533","0","0","4","0","0","0","0","0","0","0"
"1693","Spires Of Ascension","1533","0","0","4","0","0","0","0","0","0","0"
"1694","Spires Of Ascension","1533","0","0","4","0","0","0","0","0","0","0"
"1695","Spires Of Ascension","1533","0","0","4","0","0","0","0","0","0","0"
"1697","Plaguefall","1536","0","0","4","0","0","0","0","0","0","0"
"1698","Seat of the Primus","1536","64","0","4","0","0","0","0","0","0","0"
"1699","Sinfall","1525","68","0","4","0","0","0","0","0","0","0"
"1700","Sinfall","1525","0","0","4","0","0","0","0","0","0","0"
"1701","Heart of the Forest","1565","4","0","4","0","0","0","0","0","0","0"
"1702","Heart of the Forest","1565","0","0","4","0","0","0","0","0","0","0"
"1703","Heart of the Forest","1565","0","0","4","0","0","0","0","0","0","0"
"1705","Torghast - Entrance","0","0","0","6","0","0","0","0","0","0","0"
"1707","Elysian Hold","1533","4","0","4","0","0","0","0","0","0","0"
"1708","Elysian Hold","1533","0","0","4","0","0","0","0","0","0","0"
"1709","Ardenweald","1565","0","0","6","0","0","0","0","0","0","0"
"1711","Ascension Coliseum","1533","0","0","6","0","0","0","0","0","0","0"
"1712","Torghast","1543","2","0","6","0","0","0","0","0","0","0"
"1713","Path of Wisdom","1533","0","0","5","0","0","0","0","0","0","0"
"1714","Third Chamber of Kalliope","1533","0","0","5","0","0","0","0","0","0","0"
"1715","Vestibule Of Eternity","905","0","0","6","0","0","0","0","0","0","0"
"1716","Torghast - Map Floor 22","1543","2","3","6","0","0","0","0","0","0","0"
"1717","Chill's Reach","905","0","0","6","0","0","0","0","0","0","0"
"1720","Covenant_Ard_Torghast","1543","0","0","4","0","0","0","0","0","0","0"
"1721","Torghast","1543","2","0","6","0","0","0","0","0","0","0"
"1724","Vortrexxis","1536","0","0","4","0","0","0","0","0","0","0"
"1726","The North Sea","0","128","0","6","0","0","0","0","0","0","0"
"1727","The North Sea","0","128","0","6","0","0","0","0","0","0","0"
"1728","The Runecarver","0","0","0","6","0","0","0","0","0","0","0"
"1734","Revendreth","1550","128","2","6","0","0","0","0","0","0","0"
"1735","Castle Nathria","1525","66","0","4","0","0","0","0","0","0","0"
"1736","Torghast","1543","2","0","6","0","0","0","0","0","0","0"
"1738","Revendreth","1647","0","2","6","0","0","0","0","0","0","746"
"1739","Ardenweald","1647","0","2","6","0","0","0","0","0","0","744"
"1740","Ardenweald","1647","16384","2","3","0","0","0","0","0","0","744"
"1741","Maldraxxus","1647","16384","2","3","0","4","0","89604","0","0","745"
"1742","Revendreth","1647","16384","2","3","0","0","0","0","0","0","0"
"1744","Castle Nathria","1525","64","0","4","0","0","0","0","0","0","0"
"1745","Castle Nathria","1525","64","0","4","0","0","0","0","0","0","0"
"1746","Castle Nathria","1525","64","0","4","0","0","0","0","0","0","0"
"1747","Castle Nathria","1525","64","0","4","0","0","0","0","0","0","0"
"1748","Castle Nathria","1525","64","0","4","0","0","0","0","0","0","0"
"1749","Torghast","1543","2","0","6","0","0","0","0","0","0","0"
"1750","Castle Nathria","1525","64","0","4","0","0","0","0","0","0","0"
"1751","Torghast","1543","2","0","6","0","0","0","0","0","0","0"
"1752","Torghast","1543","2","0","6","0","0","0","0","0","0","0"
"1753","Torghast","1543","2","0","6","0","0","0","0","0","0","0"
"1754","Torghast","1543","2","0","6","0","0","0","0","0","0","0"
"1755","Castle Nathria","1525","0","0","6","0","0","0","0","0","0","0"
"1756","Torghast","1543","2","0","6","0","0","0","0","0","0","0"
"1757","Torghast","1543","2","0","6","0","0","0","0","0","0","0"
"1758","Torghast","1543","2","0","6","0","0","0","0","0","0","0"
"1759","Torghast","1543","2","0","6","0","0","0","0","0","0","0"
"1760","Torghast","1543","2","0","6","0","0","0","0","0","0","0"
"1761","Torghast","1543","2","0","6","0","0","0","0","0","0","0"
"1762","Torghast, Tower of the Damned","0","128","0","6","0","0","0","0","0","0","0"
"1763","Torghast","1543","2","0","6","0","0","0","0","0","0","0"
"1764","Torghast","1543","2","0","6","0","0","0","0","0","0","0"
"1765","Torghast","1543","2","0","6","0","0","0","0","0","0","0"
"1766","Torghast","1543","2","0","6","0","0","0","0","0","0","0"
"1767","Torghast","1543","2","0","6","0","0","0","0","0","0","0"
"1768","Torghast","1543","2","0","6","0","0","0","0","0","0","0"
"1769","Torghast","1543","2","0","6","0","0","0","0","0","0","0"
"1770","Torghast","1543","2","0","6","0","0","0","0","0","0","0"
"1771","Torghast","1543","2","0","6","0","0","0","0","0","0","0"
"1772","Torghast","1543","2","0","6","0","0","0","0","0","0","0"
"1773","Torghast","1543","2","0","6","0","0","0","0","0","0","0"
"1774","Torghast","1543","2","0","6","0","0","0","0","0","0","0"
"1776","Torghast","1543","2","0","6","0","0","0","0","0","0","0"
"1777","Torghast","1543","2","0","6","0","0","0","0","0","0","0"
"1778","Torghast","1543","2","0","6","0","0","0","0","0","0","0"
"1779","Torghast","1543","2","0","6","0","0","0","0","0","0","0"
"1780","Torghast","1543","2","0","6","0","0","0","0","0","0","0"
"1781","Torghast","1543","2","0","6","0","0","0","0","0","0","0"
"1782","Torghast","1543","2","0","6","0","0","0","0","0","0","0"
"1783","Torghast","1543","2","0","6","0","0","0","0","0","0","0"
"1784","Torghast","1543","2","0","6","0","0","0","0","0","0","0"
"1785","Torghast","1543","2","0","6","0","0","0","0","0","0","0"
"1786","Torghast","1543","2","0","6","0","0","0","0","0","0","0"
"1787","Torghast","1543","2","0","6","0","0","0","0","0","0","0"
"1788","Torghast","1543","2","0","6","0","0","0","0","0","0","0"
"1789","Torghast","1543","2","0","6","0","0","0","0","0","0","0"
"1791","Torghast","1543","2","0","6","0","0","0","0","0","0","0"
"1792","Torghast","1543","2","0","6","0","0","0","0","0","0","0"
"1793","Torghast","1543","2","0","6","0","0","0","0","0","0","0"
"1794","Torghast","1543","2","0","6","0","0","0","0","0","0","0"
"1795","Torghast","1543","2","0","6","0","0","0","0","0","0","0"
"1796","Torghast","1543","2","0","6","0","0","0","0","0","0","0"
"1797","Torghast","1543","2","0","6","0","0","0","0","0","0","0"
"1798","Torghast","1543","2","0","6","0","0","0","0","0","0","0"
"1799","Torghast","1543","2","0","6","0","0","0","0","0","0","0"
"1800","Torghast","1543","2","0","6","0","0","0","0","0","0","0"
"1801","Torghast","1543","2","0","6","0","0","0","0","0","0","0"
"1802","Torghast","1543","2","0","6","0","0","0","0","0","0","0"
"1803","Torghast","1543","2","0","6","0","0","0","0","0","0","0"
"1804","Torghast","1543","2","0","6","0","0","0","0","0","0","0"
"1805","Torghast","1543","2","0","6","0","0","0","0","0","0","0"
"1806","Torghast","1543","2","0","6","0","0","0","0","0","0","0"
"1807","Torghast","1543","2","0","6","0","0","0","0","0","0","0"
"1808","Torghast","1543","2","0","6","0","0","0","0","0","0","0"
"1809","Torghast","1543","2","0","6","0","0","0","0","0","0","0"
"1810","Torghast","1543","2","0","6","0","0","0","0","0","0","0"
"1811","Torghast","1543","2","0","6","0","0","0","0","0","0","0"
"1812","Torghast","1543","2","0","6","0","0","0","0","0","0","0"
"1813","Bastion","1647","0","2","6","0","0","0","0","0","0","743"
"1814","Maldraxxus","1647","0","2","6","0","4","0","89604","0","0","745"
"1816","Claw's Edge","1565","0","0","5","0","0","0","0","0","0","0"
"1818","Tirna Vaal","1565","0","0","5","0","0","0","0","0","0","0"
"1819","Fungal Terminus","1565","0","0","5","0","0","0","0","0","0","0"
"1820","Pit of Anguish","1543","0","0","5","0","0","0","0","0","0","0"
"1821","Pit of Anguish","1543","0","0","5","0","0","0","0","0","0","0"
"1822","Extractor's Sanatorium","1543","0","0","5","0","0","0","0","0","0","0"
"1823","Altar of Domination","1543","0","0","5","0","0","0","0","0","0","0"
"1824","Matriarch's Den","1565","0","0","5","0","0","0","0","0","0","0"
"1825","The Root Cellar","1565","0","0","5","0","0","0","0","0","0","0"
"1826","The Root Cellar","1565","0","0","5","0","0","0","0","0","0","0"
"1827","The Root Cellar","1565","0","0","5","0","0","0","0","0","0","0"
"1829","","1565","0","0","5","0","0","0","0","0","0","0"
"1833","Torghast","1543","2","3","6","0","0","0","0","0","0","0"
"1834","Torghast - Map Floor 24","1543","2","3","6","0","0","0","0","0","0","0"
"1835","Torghast - Map Floor 25","1543","2","3","6","0","0","0","0","0","0","0"
"1836","Torghast - Map Floor 26","1543","2","3","6","0","0","0","0","0","0","0"
"1837","Torghast - Map Floor 27","1543","2","3","6","0","0","0","0","0","0","0"
"1838","Torghast - Map Floor 41","1543","2","3","6","0","4","0","89604","0","0","0"
"1839","Torghast - Map Floor 28","1543","2","3","6","0","0","0","0","0","0","0"
"1840","Torghast - Map Floor 40","1543","2","3","6","0","0","0","0","0","0","0"
"1841","Torghast - Map Floor 39","1543","2","3","6","0","0","0","0","0","0","0"
"1842","Torghast - Map Floor 29","1543","2","3","6","0","0","0","0","0","0","0"
"1843","Torghast - Map Floor 38","1543","2","3","6","0","0","0","0","0","0","0"
"1844","Torghast - Map Floor 32","1543","2","3","6","0","0","0","0","0","0","0"
"1845","Torghast - Map Floor 31","1543","2","3","6","0","0","0","0","0","0","0"
"1846","Torghast - Map Floor 33","1543","2","3","6","0","0","0","0","0","0","0"
"1847","Torghast - Map Floor 34","1543","2","3","6","0","0","0","0","0","0","0"
"1848","Torghast - Map Floor 14","1543","2","3","6","0","0","0","0","0","0","0"
"1849","Torghast - Map Floor 16","1543","2","3","6","0","0","0","0","0","0","0"
"1850","Torghast - Map Floor 18","1543","2","3","6","0","0","0","0","0","0","0"
"1851","Torghast - Map Floor 42","1543","2","3","6","0","0","0","0","0","0","0"
"1852","Torghast - Map Floor 44","1543","2","3","6","0","0","0","0","0","0","0"
"1853","Torghast - Map Floor 46","1543","2","3","6","0","0","0","0","0","0","0"
"1854","Torghast - Map Floor 48","1543","2","3","6","0","0","0","0","0","0","0"
"1855","Torghast - Map Floor 49","1543","2","3","6","0","0","0","0","0","0","0"
"1856","Torghast - Map Floor 50","1543","2","3","6","0","0","0","0","0","0","0"
"1857","Torghast - Map Floor 51","1543","2","3","6","0","0","0","0","0","0","0"
"1858","Torghast - Map Floor 52","1543","2","3","6","0","0","0","0","0","0","0"
"1859","Torghast - Map Floor 53","1543","2","3","6","0","0","0","0","0","0","0"
"1860","Torghast - Map Floor 54","1543","2","3","6","0","0","0","0","0","0","0"
"1861","Torghast - Map Floor 57","1543","2","3","6","0","0","0","0","0","0","0"
"1862","Torghast - Map Floor 59","1543","2","3","6","0","0","0","0","0","0","0"
"1863","Torghast - Map Floor 61","1543","2","3","6","0","0","0","0","0","0","0"
"1864","Torghast - Map Floor 63","1543","2","3","6","0","0","0","0","0","0","0"
"1865","Torghast - Map Floor 64","1543","2","3","6","0","0","0","0","0","0","0"
"1867","Torghast - Map Floor 66","1543","2","3","6","0","0","0","0","0","0","0"
"1868","Torghast - Map Floor 67","1543","2","3","6","0","0","0","0","0","0","0"
"1869","Torghast - Map Floor 68","1543","2","3","6","0","0","0","0","0","0","0"
"1870","Torghast - Map Floor 69","1543","2","3","6","0","0","0","0","0","0","0"
"1871","Torghast - Map Floor 70","1543","2","3","6","0","0","0","0","0","0","0"
"1872","Torghast - Map Floor 71","1543","2","3","6","0","0","0","0","0","0","0"
"1873","Torghast - Map Floor 74","1543","2","3","6","0","0","0","0","0","0","0"
"1874","Torghast - Map Floor 75","1543","2","3","6","0","0","0","0","0","0","0"
"1875","Torghast - Map Floor 76","1543","2","3","6","0","0","0","0","0","0","0"
"1876","Torghast - Map Floor 77","1543","2","3","6","0","0","0","0","0","0","0"
"1877","Torghast - Map Floor 78","1543","2","3","6","0","0","0","0","0","0","0"
"1878","Torghast - Map Floor 80","1543","2","3","6","0","0","0","0","0","0","0"
"1879","Torghast - Map Floor 81","1543","2","3","6","0","0","0","0","0","0","0"
"1880","Torghast - Map Floor 83","1543","2","3","6","0","0","0","0","0","0","0"
"1881","Torghast - Map Floor 84","1543","2","3","6","0","0","0","0","0","0","0"
"1882","Torghast - Map Floor 86","1543","2","3","6","0","0","0","0","0","0","0"
"1883","Torghast - Map Floor 87","1543","2","3","6","0","0","0","0","0","0","0"
"1884","Torghast - Map Floor 88","1543","2","3","6","0","0","0","0","0","0","0"
"1885","Torghast - Map Floor 89","1543","2","3","6","0","0","0","0","0","0","0"
"1886","Torghast - Map Floor 92","1543","2","3","6","0","0","0","0","0","0","0"
"1887","Torghast - Map Floor 93","1543","2","3","6","0","0","0","0","0","0","0"
"1888","Torghast - Map Floor 94","1543","2","3","6","0","0","0","0","0","0","0"
"1889","Torghast - Map Floor 95","1543","2","3","6","0","0","0","0","0","0","0"
"1890","Torghast - Map Floor 97","1543","2","3","6","0","0","0","0","0","0","0"
"1891","Torghast - Map Floor 98","1543","2","3","6","0","0","0","0","0","0","0"
"1892","Torghast - Map Floor 99","1543","2","3","6","0","0","0","0","0","0","0"
"1893","Torghast - Map Floor 100","1543","2","3","6","0","0","0","0","0","0","0"
"1894","Torghast - Map Floor 23","1543","2","3","6","0","0","0","0","0","0","0"
"1895","Torghast - Map Floor 35","1543","2","3","6","0","0","0","0","0","0","0"
"1896","Torghast - Map Floor 56","1543","2","3","6","0","0","0","0","0","0","0"
"1897","Torghast - Map Floor 62","1543","2","3","6","0","0","0","0","0","0","0"
"1898","Torghast - Map Floor 82","1543","2","3","6","0","0","0","0","0","0","0"
"1899","Torghast - Map Floor 101","1543","2","3","6","0","0","0","0","0","0","0"
"1900","Torghast - Map Floor 58","1543","2","3","6","0","0","0","0","0","0","0"
"1901","Torghast - Map Floor 73","1543","2","3","6","0","0","0","0","0","0","0"
"1902","Torghast - Map Floor 79","1543","2","3","6","0","0","0","0","0","0","0"
"1903","Torghast - Map Floor 85","1543","2","3","6","0","0","0","0","0","0","0"
"1904","Torghast - Map Floor 90","1543","2","3","6","0","0","0","0","0","0","0"
"1905","Torghast - Map Floor 96","1543","2","3","6","0","0","0","0","0","0","0"
"1907","Torghast - Map Floor 102","1543","2","3","6","0","0","0","0","0","0","0"
"1908","Torghast - Map Floor 60","1543","2","3","6","0","0","0","0","0","0","0"
"1909","Torghast - Map Floor 21","1543","2","3","6","0","0","0","0","0","0","0"
"1910","Torghast - Map Floor 91","1543","2","3","6","0","0","0","0","0","0","0"
"1911","Torghast - Entrance","1543","0","0","6","0","0","0","0","0","0","0"
"1912","The Runecarver's Oubliette","1543","0","0","6","0","0","0","0","0","0","0"
"1913","Torghast","1543","2","0","6","0","0","0","0","0","0","0"
"1914","Torghast","1543","2","3","6","0","0","0","0","0","0","0"
"1917","De Other Side","1565","0","0","6","0","0","0","0","0","0","0"
"1920","Torghast","1543","2","0","6","0","0","0","0","0","0","0"
"1921","Torghast","1543","2","3","6","0","0","0","0","0","0","0"
"1922","Draenor","0","4","2","2","0","0","0","0","5350","0","0"
"1923","Pandaria","0","4","2","2","0","0","0","0","5350","0","0"
"1958","Firelands","198","0","0","4","0","0","0","0","0","0","0"
"1959","Firelands","198","0","0","4","0","0","0","0","0","0","0"
"1960","The Maw","1550","6","0","3","0","0","89696","0","0","6","742"
"1961","Korthia","1543","6","0","3","0","0","0","89601","0","0","0"
"1962","Torghast","1543","0","0","6","0","0","0","0","0","0","0"
"1963","Torghast","1543","0","0","6","0","0","0","0","0","0","0"
"1964","Torghast","1543","0","0","6","0","0","0","0","0","0","0"
"1965","Torghast","1543","0","0","6","0","0","0","0","0","0","0"
"1966","Torghast","1543","0","0","6","0","0","0","0","0","0","0"
"1967","Torghast","1543","2","0","6","0","0","0","0","0","0","0"
"1968","Torghast","1543","2","0","6","0","0","0","0","0","0","0"
"1969","Torghast","1543","2","0","6","0","0","0","0","0","0","0"
"1971","Skyhold","619","64","0","6","0","0","0","0","0","0","0"
"1974","Torghast","1543","0","0","6","0","0","0","0","0","0","0"
"1975","Torghast","1543","0","0","6","0","0","0","0","0","0","0"
"1976","Torghast","1543","0","0","6","0","0","0","0","0","0","0"
"1977","Torghast","1543","0","0","6","0","0","0","0","0","0","0"
"1979","Torghast","1543","2","0","6","0","0","0","0","0","0","0"
"1980","Torghast","1543","0","0","6","0","0","0","0","0","0","0"
"1981","Torghast","1543","0","0","6","0","0","0","0","0","0","0"
"1982","Torghast","1543","0","0","6","0","0","0","0","0","0","0"
"1983","Torghast","1543","0","0","6","0","0","0","0","0","0","0"
"1984","Torghast","1543","0","0","6","0","0","0","0","0","0","0"
"1985","Torghast","1543","0","0","6","0","0","0","0","0","0","0"
"1986","Torghast","1543","0","0","6","0","0","0","0","0","0","0"
"1987","Torghast","1543","0","0","6","0","0","0","0","0","0","0"
"1988","Torghast","1543","0","0","6","0","0","0","0","0","0","0"
"1989","Tazavesh, the Veiled Market","1550","0","0","4","0","0","0","0","0","0","0"
"1990","Tazavesh, the Veiled Market","1550","0","0","4","0","0","0","0","0","0","0"
"1991","Tazavesh, the Veiled Market","1550","0","0","4","0","0","0","0","0","0","0"
"1992","Tazavesh, the Veiled Market","1550","0","0","4","0","0","0","0","0","0","0"
"1993","Tazavesh, the Veiled Market","1550","0","0","4","0","0","0","0","0","0","0"
"1995","Tazavesh, the Veiled Market","1550","0","0","4","0","0","0","0","0","0","0"
"1996","Tazavesh, the Veiled Market","1550","0","0","4","0","0","0","0","0","0","0"
"1997","Tazavesh, the Veiled Market","1995","0","0","4","0","0","0","0","0","0","0"
"1998","Sanctum of Domination","1543","0","0","4","0","0","0","0","0","0","0"
"1999","Sanctum of Domination","1543","0","0","4","0","0","0","0","0","0","0"
"2000","Sanctum of Domination","1543","0","0","4","0","0","0","0","0","0","0"
"2001","Sanctum of Domination","1543","0","0","4","0","0","0","0","0","0","0"
"2002","Sanctum of Domination","1543","0","0","4","0","0","0","0","0","0","0"
"2003","Sanctum of Domination","1543","0","0","4","0","0","0","0","0","0","0"
"2004","Sanctum of Domination","1543","0","0","4","0","0","0","0","0","0","0"
"2005","Ardenweald","1550","4098","0","6","0","0","0","0","0","0","0"
"2006","Cavern of Contemplation","1961","0","0","5","0","0","0","0","0","0","0"
"2007","Gromit Hollow","1961","0","0","5","0","0","0","0","0","0","0"
"2008","Chamber of the Sigil","1961","0","0","5","0","0","0","0","0","0","0"
"2009","TG106_Floor_MM","1543","2","3","6","0","0","0","0","0","0","0"
"2010","Torghast","1543","2","3","6","0","0","0","0","0","0","0"
"2011","Torghast","1543","2","3","6","0","0","0","0","0","0","0"
"2012","Torghast","1543","2","3","6","0","0","0","0","0","0","0"
"2016","Tazavesh, the Veiled Market","1550","4","0","6","0","0","0","0","0","0","0"
"2017","Spires of Ascension","1533","0","0","6","0","0","0","0","0","0","0"
"2018","Spires of Ascension","1533","0","0","6","0","0","0","0","0","0","0"
"2019","Torghast","1543","0","3","6","0","0","0","0","0","0","0"
