Id,FailureDescription,PlayerConditionId,OrderIndex,MapDifficultyId
"1374","Recently-boosted characters cannot access legacy dungeons and raids. Please try again tomorrow.","43808","4","3721"
"1375","Recently-boosted characters cannot access legacy dungeons and raids. Please try again tomorrow.","43808","3","3722"
"1376","Recently-boosted characters cannot access legacy dungeons and raids. Please try again tomorrow.","43808","3","3723"
"1377","Recently-boosted characters cannot access legacy dungeons and raids. Please try again tomorrow.","43808","2","3747"
"1378","Recently-boosted characters cannot access legacy dungeons and raids. Please try again tomorrow.","43808","1","3605"
"1379","Recently-boosted characters cannot access legacy dungeons and raids. Please try again tomorrow.","43808","1","3606"
"1380","Recently-boosted characters cannot access legacy dungeons and raids. Please try again tomorrow.","43808","2","3251"
"1381","Recently-boosted characters cannot access legacy dungeons and raids. Please try again tomorrow.","43808","2","3252"
"1382","Recently-boosted characters cannot access legacy dungeons and raids. Please try again tomorrow.","43808","1","3253"
"1383","Recently-boosted characters cannot access legacy dungeons and raids. Please try again tomorrow.","43808","1","3599"
"1384","Recently-boosted characters cannot access legacy dungeons and raids. Please try again tomorrow.","43808","2","3233"
"1385","Recently-boosted characters cannot access legacy dungeons and raids. Please try again tomorrow.","43808","2","3312"
"1386","Recently-boosted characters cannot access legacy dungeons and raids. Please try again tomorrow.","43808","1","3313"
"1387","Recently-boosted characters cannot access legacy dungeons and raids. Please try again tomorrow.","43808","1","3598"
"1388","Recently-boosted characters cannot access legacy dungeons and raids. Please try again tomorrow.","43808","2","3264"
"1389","Recently-boosted characters cannot access legacy dungeons and raids. Please try again tomorrow.","43808","2","3308"
"1390","Recently-boosted characters cannot access legacy dungeons and raids. Please try again tomorrow.","43808","1","3467"
"1391","Recently-boosted characters cannot access legacy dungeons and raids. Please try again tomorrow.","43808","1","3572"
"1392","Recently-boosted characters cannot access legacy dungeons and raids. Please try again tomorrow.","43808","2","3288"
"1393","Recently-boosted characters cannot access legacy dungeons and raids. Please try again tomorrow.","43808","2","3382"
"1394","Recently-boosted characters cannot access legacy dungeons and raids. Please try again tomorrow.","43808","1","3465"
"1395","Recently-boosted characters cannot access legacy dungeons and raids. Please try again tomorrow.","43808","1","3602"
"1396","Recently-boosted characters cannot access legacy dungeons and raids. Please try again tomorrow.","43808","2","3235"
"1397","Recently-boosted characters cannot access legacy dungeons and raids. Please try again tomorrow.","43808","2","3236"
"1398","Recently-boosted characters cannot access legacy dungeons and raids. Please try again tomorrow.","43808","1","3237"
"1399","Recently-boosted characters cannot access legacy dungeons and raids. Please try again tomorrow.","43808","1","3600"
"1400","Recently-boosted characters cannot access legacy dungeons and raids. Please try again tomorrow.","43808","3","3731"
"1401","Recently-boosted characters cannot access legacy dungeons and raids. Please try again tomorrow.","43808","1","3792"
"1402","Recently-boosted characters cannot access legacy dungeons and raids. Please try again tomorrow.","43808","3","3670"
"1403","Recently-boosted characters cannot access legacy dungeons and raids. Please try again tomorrow.","43808","3","3803"
"1404","Recently-boosted characters cannot access legacy dungeons and raids. Please try again tomorrow.","43808","2","3804"
"1405","Recently-boosted characters cannot access legacy dungeons and raids. Please try again tomorrow.","43808","2","3805"
"1406","Recently-boosted characters cannot access legacy dungeons and raids. Please try again tomorrow.","43808","2","3746"
"1407","Recently-boosted characters cannot access legacy dungeons and raids. Please try again tomorrow.","43808","1","3603"
"1408","Recently-boosted characters cannot access legacy dungeons and raids. Please try again tomorrow.","43808","1","3604"
"1409","Recently-boosted characters cannot access legacy dungeons and raids. Please try again tomorrow.","43808","2","3289"
"1410","Recently-boosted characters cannot access legacy dungeons and raids. Please try again tomorrow.","43808","2","3315"
"1411","Recently-boosted characters cannot access legacy dungeons and raids. Please try again tomorrow.","43808","1","3464"
"1412","Recently-boosted characters cannot access legacy dungeons and raids. Please try again tomorrow.","43808","1","3601"
"1413","You must be level 120 to enter Siege of Boralus on Mythic difficulty.","74491","0","4177"
"1414","You must be level 110 to enter the Siege of Boralus.","54683","0","4178"
"1415","You must be level 120 to enter the Siege of Boralus on Heroic difficulty.","54684","0","4179"
"1416","You must be level 120 to enter Siege of Boralus on Mythic difficulty.","54685","0","4180"
"1417","You must be level 120 to enter the Siege of Boralus on Mythic difficulty.","54685","0","4181"
"1522","You may not enter legacy dungeons and raids during your Class Trial period.","43808","0","4324"
"1523","Recently-created Demon Hunters cannot access legacy dungeons and raids. Please try again tomorrow.","43811","1","4324"
"1524","Recently-boosted characters cannot access legacy dungeons and raids. Please try again tomorrow.","40817","2","4324"
"1529","You must be level 120 and in a raid group to enter.","55829","0","4340"
"1530","You must be level 120 and in a raid group to enter.","55829","0","4341"
"1531","You must be level 120 and in a raid group to enter.","55829","0","4342"
"1533","You may not enter raid instances during your Class Trial period.","43808","0","4343"
"1534","You must be level 120 and in a raid group to enter.","55829","0","4362"
"1535","You must be level 120 and in a raid group to enter.","55829","0","4363"
"1536","You must be level 120 and in a raid group to enter.","55829","0","4364"
"1537","You may not enter raid instances during your Class Trial period.","43808","0","4365"
"1538","Battle of Dazar'alor is not yet available.","65358","1","4340"
"1539","You may not enter raid instances during your Class Trial period.","43808","2","4340"
"1540","Battle of Dazar'alor is not yet available.","65359","1","4341"
"1541","You may not enter raid instances during your Class Trial period.","43808","2","4341"
"1542","Battle of Dazar'alor is not yet available.","65360","1","4342"
"1543","You may not enter raid instances during your Class Trial period.","43808","2","4342"
"1544","Stormsong Raid is not yet available.","65364","1","4362"
"1545","You may not enter raid instances during your Class Trial period.","43808","2","4362"
"1546","Stormsong Raid is not yet available.","65365","1","4363"
"1547","You may not enter raid instances during your Class Trial period.","43808","2","4363"
"1548","Stormsong Raid is not yet available.","65366","1","4364"
"1549","You may not enter raid instances during your Class Trial period.","43808","2","4364"
"1550","","66931","3","4340"
"1551","","66931","3","4341"
"1552","","66931","3","4342"
"1555","You must be at least level 120 to enter Kings' Rest.","74490","0","4433"
"1558","You must be level 120 to enter the Siege of Boralus.","74490","0","4434"
"1566","","30835","0","4494"
"1567","","55829","0","4431"
"1579","You must be level 120 and in a raid group to enter.","55829","0","4414"
"1580","You may not enter raid instances during your Class Trial period.","43808","1","4414"
"1581","You must be level 120 and in a raid group to enter.","55829","0","4415"
"1582","You may not enter raid instances during your Class Trial period.","43808","1","4415"
"1583","You must be level 120 and in a raid group to enter.","55829","0","4416"
"1584","You may not enter raid instances during your Class Trial period.","43808","1","4416"
"1586","You may not enter raid instances during your Class Trial period.","43808","0","4417"
"1591","The Eternal Palace is not yet available.","69747","2","4414"
"1592","The Eternal Palace is not yet available.","69748","2","4415"
"1593","The Eternal Palace is not yet available on Mythic difficulty.","69749","2","4416"
"1595","You must be at least level 80 to enter.","7500","0","4531"
"1596","You may not enter legacy dungeons and raids during your Class Trial period.","43808","1","4531"
"1597","Recently-boosted characters cannot access legacy dungeons and raids. Please try again tomorrow.","40817","2","4531"
"1598","Recently-created Demon Hunters cannot access legacy dungeons and raids. Please try again tomorrow.","43811","3","4531"
"1599","Heroic Difficulty requires you to be level 90.","15343","0","4532"
"1600","You may not enter legacy dungeons and raids during your Class Trial period.","43808","1","4532"
"1601","Recently-boosted characters cannot access legacy dungeons and raids. Please try again tomorrow.","40817","2","4532"
"1602","Recently-created Demon Hunters cannot access legacy dungeons and raids. Please try again tomorrow.","43811","3","4532"
"1603","Challenge Mode is not available for this dungeon.","5703","0","4533"
"1604","You must be level 120 to enter Operation: Mechagon on Mythic difficulty.","65078","0","4320"
"1605","Operation: Mechagon is not yet available.","69946","1","4320"
"1606","You must be level 120 to enter Operation: Mechagon on Mythic difficulty.","65078","0","4321"
"1607","Operation: Mechagon is not yet available.","69946","1","4321"
"1612","You must be at least level 85 to enter.","10174","0","4589"
"1613","You may not enter raid instances during your Class Trial period.","43808","1","4589"
"1614","Recently-boosted characters cannot access legacy dungeons and raids. Please try again tomorrow.","40817","2","4589"
"1615","Recently-created Demon Hunters cannot access legacy dungeons and raids. Please try again tomorrow.","43811","3","4589"
"1616","You must be at least level 85 to enter.","10174","0","4590"
"1617","You may not enter raid instances during your Class Trial period.","43808","1","4590"
"1618","Recently-boosted characters cannot access legacy dungeons and raids. Please try again tomorrow.","40817","2","4590"
"1619","Recently-created Demon Hunters cannot access legacy dungeons and raids. Please try again tomorrow.","43811","3","4590"
"1620","You must be at least level 85 to enter.","10174","0","4591"
"1621","You may not enter raid instances during your Class Trial period.","43808","1","4591"
"1622","Recently-boosted characters cannot access legacy dungeons and raids. Please try again tomorrow.","40817","2","4591"
"1623","Recently-created Demon Hunters cannot access legacy dungeons and raids. Please try again tomorrow.","43811","3","4591"
"1624","You must be level 120 to enter Operation: Mechagon on Heroic difficulty.","55829","0","4606"
"1625","Operation: Mechagon is not yet available","69946","1","4606"
"1626","You may not enter raid instances during your Class Trial period.","43808","0","4539"
"1627","You must be level 120 and in a raid group to enter.","55829","0","4504"
"1628","You may not enter raid instances during your Class Trial period.","43808","1","4504"
"1630","You must be level 120 and in a raid group to enter.","55829","0","4505"
"1631","You may not enter raid instances during your Class Trial period.","43808","1","4505"
"1633","You must be level 120 and in a raid group to enter.","55829","0","4506"
"1634","You may not enter raid instances during your Class Trial period.","43808","1","4506"
"1636","You may not enter raid instances during your Class Trial period.","43808","0","4507"
"1642","Ny'alotha, the Waking City is not yet available.","74073","2","4504"
"1643","Ny'alotha, the Waking City is not yet available.","74074","2","4505"
"1644","Ny'alotha, the Waking City is not yet available.","74075","2","4506"
