Id,SourceText,ItemId,Flags,SourceTypeEnum
"961","|cFFFFD200Vendor: |rProspector Stonehewer|n|cFFFFD200Zone: |rAlterac Valley|n|n|cFFFFD200Vendor: |rVoggah Deathgrip|n|cFFFFD200Zone: |rAlterac Valley","169298","0","-1"
"964","|cFFFFD200Drop: |rThe Rusty Prince|n|cFFFFD200Zone: |rMechagon","169347","0","0"
"965","|cFFFFD200Quest:|r We Stand United|n","169768","0","1"
"966","|cFFFFD200Quest:|r Toys Like Us|n","169796","0","1"
"967","|cFFFFD200World Event:|r Brewfest","169865","0","0"
"968","|cFFFFD200Quest:|r Last Heirloom|n","170155","2","1"
"969","|cFFFFD200Quest:|r Tome of Tears","170154","2","1"
"970","|cFFFFD200Drop: |rShassera|n|cFFFFD200Zone: |rNazjatar","170187","0","0"
"971","|cFFFFD200Vendor: |rOtela|n|cFFFFD200Zone: |rTanaris","170380","0","2"
"972","|cFFFFD200Vendor: |rArtisan Okata|n|cFFFFD200Zone: |rNazjatar|n|cFFFFD200Cost: |r75|Hcurrency:1721|h|TInterface\ICONS\inv_misc_enchantedpearlF.blp:0|t|h|n|n|cFFFFD200Vendor: |rFinder Pruc|n|cFFFFD200Zone: |rNazjatar|n|cFFFFD200Cost: |r75|Hcurrency:1721|h|TInterface\ICONS\inv_misc_enchantedpearlF.blp:0|t|h","170204","0","2"
"973","|cFFFFD200Zone:|r Nazjatar|n","170198","0","0"
"974","|cFFFFD200Drop:|r Ankoan Supplies|n|n|cFFFFD200Drop:|r Unshackled Supplies","170203","0","0"
"975","|cFFFFD200Zone:|r Nazjatar|n","170199","0","0"
"976","|cFFFFD200Drop: |rTidemistress Leth'sindra|n|cFFFFD200Zone: |rNazjatar","170196","0","0"
"977","|cFFFFD200Profession: |rEngineering(175)","168667","2","3"
"978","|cFFFFD200Zone:|r Nazjatar|n","170476","0","0"
"979","|cFFFFD200Drop:|r Ankoan Supplies|n|n|cFFFFD200Drop:|r Unshackled Supplies|n","170469","4","-1"
"980","|cFFFFD200Vendor: |rStolen Royal Vendorbot|n|cFFFFD200Zone: |rMechagon|n|cFFFFD200Faction: |rRustbolt Resistance - Revered|n|cFFFFD200Cost: |r512|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t","169108","4","2"
"981","|cFFFFD200Promotion:|r Shadowlands Epic Edition","172179","0","7"
"985","|cFFFFD200Allied Races: |rVulpera|n|cFFFFD200Quest: |rSip and Savor|n|cFFFFD200Zone: |rSuramar","173727","2","-1"
"986","|cFFFFD200World Quest: |rServant of N'Zoth","173951","0","-1"
"991","|cFFFFD200Treasure: |rPenitence of Purity|n|cFFFFD200Zone: |rBastion|n|cFFFFD200Covenant: |rKyrian","174286","0","-1"
"992","|cFFFFD200Treasure: |rScroll of Aeons|n|cFFFFD200Zone: |rBastion","173984","0","0"
"993","|cFFFFD200Drop: |rThe Shadowlands","174445","0","0"
"994","|cFFFFD200Achievement: |rPet Battle Challenge: Blackrock Depths|n|cFFFFD200Category: |rPet Battles","174830","0","5"
"995","|cFFFFD200Achievement: |rThe Shadows Revealed|n|cFFFFD200Category: |rPet Battles","174871","0","5"
"996","|cFFFFD200Drop: |rTashara|n|cFFFFD200Zone: |rVale of Eternal Blossoms","174873","0","0"
"997","|cFFFFD200Drop: |rYiphrim the Will Ravager|n|cFFFFD200Zone: |rUldum","174874","0","0"
"998","|cFFFFD200Drop: |rThe Grand Executor|n|cFFFFD200Zone: |rUldum","169303","0","0"
"999","|cFFFFD200Treasure: |rCoifcurl's Close Shave Kit|n|cFFFFD200Zone: |rVision of Orgrimmar","174920","0","-1"
"1000","|cFFFFD200Treasure: |rAlleria's Corrupted Chest|n|cFFFFD200Zone: |rVision of Stormwind","174928","0","-1"
"1001","|cFFFFD200Drop: |rCraggle Wobbletop|n|cFFFFD200Zone: |rVision of Stormwind","174926","0","-1"
"1002","|cFFFFD200Treasure: |rZekhan's Corrupted Chest|n|cFFFFD200Zone: |rVision of Orgrimmar","174924","0","-1"
"1003","|cFFFFD200Treasure: |rVoid-Touched Skull|n|cFFFFD200Zone: |rVision of Stormwind","174921","0","-1"
"1005","|cFFFFD200Vendor: |rProvisioner Qorra|n|cFFFFD200Zone: |rUldum|n|cFFFFD200Faction: |rUldum Accord - Honored|n|cFFFFD200Cost: |r20|Hitem:163036|h|TInterface\ICONS\INV_Currency_PetBattle.BLP:0|t|h 100|Hcurrency:1719|h|TInterface\ICONS\Archaeology_5_0_MoguCoin.blp:0|t|h","174995","4","2"
"1006","|cFFFFD200Drop: |rWill of N'Zoth|n|cFFFFD200Zone: |rVale of Eternal Blossoms|n|n|cFFFFD200Drop: |rGaze of N'Zoth|n|cFFFFD200Zone: |rUldum","175140","0","-1"
"1007","|cFFFFD200Quest: |rComing Out of His Shell|n|cFFFFD200Zone: |rUldum","175063","0","1"
"1063","|cFFFFD200Quest: |rGlimmerflight|n|cFFFFD200Zone: |rBastion","177951","0","1"
"1064","|cFFFFD200Profession:|r Engineering","172924","2","3"
"1065","|cFFFFD200Drop: |rOrophea|n|cFFFFD200Zone: |rThe Maw","181794","0","0"
"1066","|cFFFFD200Treasure: |rVat of Conspicuous Slime|n|cFFFFD200Zone: |rMaldraxxus","181825","0","0"
"1067","|cFFFFD200Drop: |rBasilofos, King of the Hill|n|cFFFFD200Zone: |rBastion","182655","0","0"
"1068","|cFFFFD200Treasure: |rHearty Dragon Plume|n|cFFFFD200Zone: |rArdenweald","182729","0","0"
"1069","|cFFFFD200Treasure: |rThe Necronom-i-nom|n|cFFFFD200Zone: |rMaldraxxus","182732","0","0"
"1070","|cFFFFD200Covenant: |rNecrolord|n|cFFFFD200Vendor: |rSu Zettai|n|cFFFFD200Zone: |rMaldraxxus|n|cFFFFD200Cost: |r100|Hcurrency:1813|h|TInterface\ICONS\Spell_AnimaBastion_Orb.BLP:0|t|h","182773","0","-1"
"1071","|cFFFFD200Treasure: |rStylish Parasol|n|cFFFFD200Zone: |rRevendreth","182694","0","0"
"1072","|cFFFFD200Treasure:|r The Countess' Tribute|n|cFFFFD200Relationship:|r Friends |n|cFFFFD200Location:|r The Ember Court |n","182696","0","0"
"1073","|cFFFFD200Achievement: |rParasoling|n|cFFFFD200Category: |rShadowlands","182695","0","5"
"1074","|cFFFFD200Covenant: |rNecrolord|n|cFFFFD200Quest: |rThe Better Part of Valor|n|cFFFFD200Zone: |rMaldraxxus","183847","0","1"
"1075","|cFFFFD200Quest:|r Master of Inner Calm|n|cFFFFD200Zone: |rQueen's Conservatory","183856","0","1"
"1076","|cFFFFD200Vendor: |rMistress Mihaela|n|cFFFFD200Zone: |rRevendreth|n|cFFFFD200Faction: |rCourt of Harvesters - Honored|n|cFFFFD200Cost: |r1350|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t","183900","4","2"
"1078","|cFFFFD200Treasure: |rForgotten Angler's Rod|n|cFFFFD200Zone: |rRevendreth|n","180993","0","0"
"1079","|cFFFFD200Treasure:|r Outcast's Makeshift Muckpool|n|cFFFFD200Zone:|r Revendreth|n|n","182780","0","0"
"1080","|cFFFFD200Vendor: |rLady Ilinca|n|cFFFFD200Coveant Feature: |rEmber Court|n|cFFFFD200Zone: |rRevendreth|n|cFFFFD200Cost: |r500|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t","183876","0","-1"
"1081","|cFFFFD200Venthyr Campaign Quest: |rAn Unwelcome Incursion|n|cFFFFD200World Quest: |rTithe and Taxes|n|cFFFFD200Zone: |rRevendreth","180947","0","-1"
"1082","|cFFFFD200Drop: |rSire Ladinas|n|cFFFFD200Zone: |rRevendreth","180873","0","0"
"1083","|cFFFFD200Treasure: |rChest of Envious Desires|n|cFFFFD200Zone: |rRevendreth","179393","0","0"
"1084","|cFFFFD200Vendor: |rArchivist Janeera|n|cFFFFD200Zone: |rRevendreth|n|cFFFFD200Faction: |rThe Avowed - Revered|n|cFFFFD200Cost: |r500|Hcurrency:1816|h|TInterface\ICONS\6BF_Blackrock_Nova.BLP:0|t|h","182890","4","2"
"1085","|cFFFFD200Achievement: |rIt's In The Mix|n|cFFFFD200Category: |rShadowlands","183903","0","5"
"1086","|cFFFFD200Vendor: |rGrand Marshal Mudrag|n|cFFFFD200Zone: |rRevendreth|n|cFFFFD200Cost: |r50|Hcurrency:1820|h|TInterface\ICONS\INV_Jewelcrafting_LivingRuby_01.blp:0|t|h","183989","0","2"
"1087","|cFFFFD200Treasure: |rTaskmaster's Trove|n|cFFFFD200Zone: |rRevendreth","183986","0","0"
"1088","|cFFFFD200Treasure: |rForbidden Chamber Lockbox|n|cFFFFD200Zone: |rRevendreth","184075","0","0"
"1089","|cFFFFD200Vendor: |rArchivist Janeera|n|cFFFFD200Zone: |rRevendreth|n|cFFFFD200Faction: |rThe Avowed - Exalted|n|cFFFFD200Cost: |r1000|Hcurrency:1816|h|TInterface\ICONS\6BF_Blackrock_Nova.BLP:0|t|h","184218","0","2"
"1090","|cFFFFD200Achievement: |rTwisting Corridors: Layer 4|n|cFFFFD200Category: |rTorghast","184223","0","5"
"1091","|cFFFFD200Drop: |rMorguliax|n|cFFFFD200Zone: |rThe Maw","184292","0","0"
"1092","|cFFFFD200Drop: |rBorr-Geth|n|cFFFFD200Zone: |rThe Maw","184312","0","0"
"1093","|cFFFFD200Vendor: |rChachi the Artiste|n|cFFFFD200Zone: |rRevendreth|n|cFFFFD200Cost: |r1500|Hcurrency:1813|h|TInterface\ICONS\Spell_AnimaBastion_Orb.BLP:0|t|h","183716","0","2"
"1094","|cFFFFD200Treasure: |rBlackhound Cache|n|cFFFFD200Zone: |rMaldraxxus","184318","0","0"
"1095","|cFFFFD200Vendor: |rElwyn|n|cFFFFD200Zone: |rArdenweald|n|cFFFFD200Cost: |r1500|Hcurrency:1813|h|TInterface\ICONS\Spell_AnimaBastion_Orb.BLP:0|t|h","180290","0","2"
"1096","|cFFFFD200Vendor: |rAdjutant Galos|n|cFFFFD200Zone: |rBastion|n|cFFFFD200Cost: |r1500|Hcurrency:1813|h|TInterface\ICONS\Spell_AnimaBastion_Orb.BLP:0|t|h","184353","0","2"
"1097","|cFFFFD200Treasure: |rGift of Chyrus|n|cFFFFD200Zone: |rBastion","183988","0","0"
"1098","|cFFFFD200Achievement: |rNine Afterlives|n|cFFFFD200Category: |rShadowlands","184449","0","5"
"1099","|cFFFFD200Treasure: |rSlime-Coated Crate|n|cFFFFD200Zone: |rMaldraxxus","184447","0","0"
"1100","|cFFFFD200Drop: |rBubbleblood|n|cFFFFD200Zone: |rMaldraxxus","184476","0","0"
"1101","|cFFFFD200Achievement: |rBattle in the Shadowlands|n|cFFFFD200Category: |rBattle","184508","0","5"
"1102","|cFFFFD200Treasure: |rPrize Bag|n|cFFFFD200Zone: |rMaldraxxus","183810","0","0"
"1103","|cFFFFD200Drop:|r Supplies of the Undying Army","184495","0","0"
"1104","|cFFFFD200Drop:|r Ascended Supplies","184396","0","-1"
